post_id,platform,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,topic,language,content_length,media_type,num_hashtags,sentiment_category,sentiment_positive,sentiment_negative,sentiment_neutral,toxicity_score,location,hour_sin,hour_cos,day_sin,day_cos,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,popularity
YOU20250609029058,YouTube,12,0,0,user_493047,2629,2994,0,Technology,Portuguese,249,Link,3,Neutral,0.136,0.151,0.713,0.0,North America,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,1,0.713,0,0
YOU20250609029062,YouTube,12,0,0,user_46416,1720910,573,0,Education,English,124,Poll,0,Negative,0.046,0.604,0.349,45.7,North America,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,0,0.604,0,1
YOU20250609029075,YouTube,13,0,0,user_103438,20791,1182,0,Education,English,219,Text,2,Neutral,0.11,0.183,0.707,2.9,Europe,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,1,0.707,0,1
YOU20250609029077,YouTube,13,0,0,user_476118,1921025,2748,0,Sports,English,77,Video,1,Neutral,0.282,0.0,0.786,0.0,Europe,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1,0,0,0.786,0,1
YOU20250609029092,YouTube,13,0,0,user_268020,15972,989,0,Climate,English,202,Text,0,Positive,0.627,0.017,0.356,16.7,Europe,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,1,0.627,0,0
YOU20250609029104,YouTube,14,0,0,user_251260,22111,2516,0,Fashion,English,224,Text,2,Positive,0.761,0.018,0.221,3.2,Asia,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,1,0.761,0,1
YOU20250609029111,YouTube,14,0,0,user_322229,4705,2478,0,Climate,English,144,Image,3,Neutral,0.256,0.029,0.715,0.0,Europe,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,0,0.715,0,0
YOU20250609029116,YouTube,14,0,0,user_484236,3360,2089,0,Food,German,133,Text,6,Neutral,0.174,0.0,0.832,11.4,Africa,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,0,0.832,0,1
YOU20250609029122,YouTube,14,0,0,user_134699,7291,2128,0,Travel,English,190,Image,1,Positive,0.662,0.135,0.203,28.4,Asia,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,1,0.662,0,0
YOU20250609029124,YouTube,14,0,0,user_221399,237,1318,0,Sports,Hindi,96,Poll,3,Positive,0.883,0.121,0.0,20.7,Europe,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,0,0.883,0,0
YOU20250609029127,YouTube,14,0,0,user_481076,666,2944,0,Science,English,253,Image,0,Negative,0.017,0.939,0.044,66.5,Europe,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,1,0.939,0,0
YOU20250609029131,YouTube,14,0,0,user_233708,419,1419,0,Travel,Portuguese,75,Text,2,Negative,0.059,0.83,0.111,98.9,Europe,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0.83,1,0
YOU20250609029140,YouTube,14,0,0,user_221979,7212,1009,0,Politics,German,66,Text,2,Positive,0.671,0.119,0.21,11.4,North America,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0.671,0,0
YOU20250609029142,YouTube,14,0,0,user_422485,5304,3113,0,Food,French,298,Video,1,Neutral,0.197,0.18,0.624,31.7,Europe,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,1,0.624,0,0
YOU20250609029147,YouTube,14,0,0,user_162972,42935,1516,0,Food,Hindi,55,Image,2,Negative,0.052,0.882,0.066,76.3,North America,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0,0,0.882,1,0
YOU20250609029152,YouTube,15,0,0,user_420536,2482,666,0,Technology,Chinese,80,Text,2,Neutral,0.104,0.052,0.844,0.0,Asia,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,0.844,0,0
YOU20250609029153,YouTube,15,0,0,user_53220,8,121,0,Climate,English,179,Text,4,Neutral,0.207,0.0,0.811,0.0,Europe,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,1,0.811,0,0
YOU20250609029158,YouTube,15,0,0,user_478285,20822,914,0,Entertainment,English,128,Image,3,Negative,0.131,0.644,0.225,45.9,Asia,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,0,0.644,0,0
YOU20250609029162,YouTube,15,0,0,user_21534,925,2952,0,Travel,French,235,Video,1,Negative,0.042,0.917,0.041,95.9,North America,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,1,0.917,1,0
YOU20250609029197,YouTube,16,0,0,user_78398,7932,2317,0,Education,English,232,Text,2,Neutral,0.171,0.0,0.844,0.0,South America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,1,0.844,0,0
YOU20250609029198,YouTube,16,0,0,user_206034,36261,1597,0,Fashion,English,234,Image,1,Neutral,0.245,0.003,0.752,0.0,Europe,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,1,0.752,0,1
YOU20250609029201,YouTube,16,0,0,user_189322,66717,2062,1,Technology,Korean,65,Image,2,Negative,0.088,0.62,0.292,63.6,North America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,0,0.62,0,0
YOU20250609029221,YouTube,16,0,0,user_436409,6006,2342,0,AI/ML,Arabic,74,Text,4,Negative,0.145,0.812,0.043,48.7,North America,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0.812,0,1
YOU20250609029225,YouTube,17,0,0,user_366089,27977,1866,0,Technology,English,150,Text,3,Neutral,0.132,0.145,0.724,13.9,North America,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,1,0.724,0,1
YOU20250609029232,YouTube,17,0,0,user_237734,2,953,0,Technology,Spanish,197,Poll,0,Negative,0.043,0.774,0.183,96.2,Africa,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,1,0.774,1,0
YOU20250609029252,YouTube,17,0,0,user_385177,115,3223,0,Fashion,English,225,Text,5,Neutral,0.176,0.142,0.682,0.0,North America,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,1,0.682,0,0
YOU20250609029254,YouTube,17,0,0,user_208644,236,3461,0,Finance,French,74,Image,1,Positive,0.837,0.133,0.03,0.0,Africa,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,0,0.837,0,0
YOU20250609029255,YouTube,17,0,0,user_401449,120889,2627,1,AI/ML,English,93,Image,1,Positive,0.9,0.017,0.083,2.0,Asia,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0,0,0.9,0,1
YOU20250609029258,YouTube,17,0,0,user_10169,112,962,0,Finance,English,217,Text,0,Negative,0.066,0.725,0.21,39.9,Europe,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,1,0.725,0,0
YOU20250609029262,YouTube,17,0,0,user_480934,283,1879,0,AI/ML,Hindi,149,Text,1,Positive,0.777,0.047,0.176,22.8,North America,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,1,0.777,0,0
YOU20250609029267,YouTube,18,0,0,user_288633,1807,1633,0,Health,English,299,Text,3,Negative,0.148,0.838,0.013,59.1,Unknown,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0.838,0,0
YOU20250609029268,YouTube,18,0,0,user_386331,481545,2441,0,Education,Arabic,78,Text,2,Neutral,0.068,0.161,0.77,9.4,South America,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,0.77,0,1
YOU20250609029274,YouTube,18,0,0,user_302082,5064,3075,0,Gaming,Hindi,113,Image,3,Positive,0.639,0.012,0.349,0.0,South America,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,0,0.639,0,0
YOU20250609029281,YouTube,18,0,0,user_464026,51,1910,0,Education,English,188,Text,1,Neutral,0.228,0.077,0.696,13.8,North America,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,1,0.696,0,0
YOU20250609029282,YouTube,18,0,0,user_177996,161426,375,0,Science,English,185,Image,2,Positive,0.901,0.147,0.0,21.2,Asia,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,1,0.901,0,0
YOU20250609029284,YouTube,18,0,0,user_280824,420,606,0,Gaming,English,81,Link,1,Neutral,0.222,0.067,0.711,1.4,North America,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,0,0.711,0,0
YOU20250609029303,YouTube,18,0,0,user_421586,1036353,2170,1,Health,English,177,Link,4,Neutral,0.191,0.017,0.792,0.0,Europe,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,1,0.792,0,0
YOU20250609029304,YouTube,18,0,0,user_137298,92,555,0,Fashion,Portuguese,73,Video,1,Neutral,0.062,0.318,0.621,21.9,Asia,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,0,0.621,0,0
YOU20250609029306,YouTube,18,0,0,user_215546,689,1268,0,AI/ML,English,146,Video,0,Neutral,0.296,0.0,0.716,0.0,Asia,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,1,0.716,0,0
YOU20250609029321,YouTube,19,0,0,user_42682,1501,1644,0,Health,French,56,Image,1,Negative,0.022,0.765,0.213,62.5,Europe,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,0,0.765,0,0
YOU20250609029327,YouTube,19,0,0,user_106592,46862,393,0,Entertainment,English,110,Text,1,Negative,0.129,0.81,0.062,57.8,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,0.81,0,0
YOU20250609029341,YouTube,19,0,0,user_143415,204031,2676,0,Finance,Korean,198,Link,1,Negative,0.109,0.856,0.035,78.6,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,0.856,1,1
YOU20250609029348,YouTube,19,0,0,user_51891,117,394,0,Finance,English,247,Image,4,Positive,0.657,0.057,0.286,7.5,Asia,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0,1,0.657,0,0
YOU20250609029352,YouTube,19,0,0,user_397861,997,2963,0,Sports,English,162,Text,2,Negative,0.035,0.857,0.108,72.4,North America,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,1,0.857,1,0
YOU20250609029363,YouTube,19,0,0,user_411607,49871,3367,0,Sports,English,173,Text,2,Positive,0.717,0.022,0.262,0.0,Asia,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,1,0.717,0,0
YOU20250609029369,YouTube,19,0,0,user_495142,2241,1170,0,Climate,Spanish,231,Text,0,Neutral,0.182,0.0,0.844,2.0,Europe,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,1,0.844,0,0
YOU20250609029371,YouTube,20,0,0,user_246046,254,49,0,Health,Portuguese,207,Text,0,Positive,0.844,0.126,0.03,12.5,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0.844,0,0
YOU20250609029378,YouTube,20,0,0,user_377259,94,2698,0,Finance,Spanish,178,Image,1,Neutral,0.087,0.184,0.729,26.6,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.729,0,0
YOU20250609029382,YouTube,20,0,0,user_112477,441,3104,0,Education,Spanish,256,Poll,2,Positive,0.76,0.109,0.131,0.0,Europe,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.76,0,0
YOU20250609029387,YouTube,20,0,0,user_83581,44356,2979,0,Finance,Japanese,119,Text,4,Positive,0.934,0.039,0.027,0.0,Asia,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0.934,0,1
YOU20250609029399,YouTube,20,0,0,user_280692,3977,2184,0,Politics,Hindi,271,Link,2,Positive,0.853,0.094,0.053,9.9,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.853,0,0
YOU20250609029406,YouTube,20,0,0,user_356469,2213,1056,0,Food,English,57,Image,4,Positive,0.691,0.031,0.278,0.0,Oceania,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0.691,0,0
YOU20250609029409,YouTube,20,0,0,user_90173,25,2758,0,Business,Spanish,196,Text,1,Positive,0.936,0.073,0.0,22.4,Asia,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0.936,0,0
YOU20250609029410,YouTube,20,0,0,user_232894,2888707,1492,0,Entertainment,English,149,Image,1,Positive,0.842,0.026,0.131,9.7,North America,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,1,0.842,0,1
YOU20250609029421,YouTube,21,0,0,user_499164,378,1902,0,Entertainment,English,68,Video,1,Negative,0.035,0.886,0.079,45.0,North America,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0.886,0,0
YOU20250609029433,YouTube,21,0,0,user_166362,33335,217,0,AI/ML,Portuguese,259,Text,0,Neutral,0.189,0.08,0.731,11.8,North America,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,0.731,0,0
YOU20250609029435,YouTube,21,0,0,user_297399,87098,136,1,Science,Spanish,299,Text,2,Positive,0.851,0.02,0.128,0.0,North America,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,1,0.851,0,0
YOU20250609029447,YouTube,21,0,0,user_418543,8629,2611,0,Sports,Spanish,278,Video,1,Negative,0.097,0.809,0.095,66.4,Oceania,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0.809,0,0
YOU20250609029476,YouTube,22,0,0,user_8059,33199,2657,0,AI/ML,English,165,Text,1,Neutral,0.165,0.092,0.743,28.8,North America,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,0.743,0,1
YOU20250609029480,YouTube,22,0,0,user_326875,2541,1610,0,Finance,Spanish,198,Text,3,Negative,0.047,0.747,0.206,65.0,North America,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,1,0.747,0,0
YOU20250609029481,YouTube,22,0,0,user_425754,11141,1178,0,Technology,English,277,Image,2,Positive,0.944,0.07,0.0,14.1,North America,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,1,0.944,0,1
YOU20250609029493,YouTube,22,0,0,user_412232,913,869,0,Climate,English,79,Video,4,Positive,0.71,0.118,0.173,11.2,North America,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0.71,0,0
YOU20250609029515,YouTube,23,0,0,user_207504,204790,3608,1,Politics,English,291,Link,0,Positive,0.663,0.053,0.283,10.5,Europe,-0.25881904510252157,0.9659258262890681,0.0,1.0,1,0,1,0.663,0,1
YOU20250610029523,YouTube,7,1,0,user_465803,2535,2380,0,AI/ML,English,280,Text,1,Positive,0.767,0.069,0.164,0.0,Africa,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,1,0.767,0,0
YOU20250610029525,YouTube,8,1,0,user_258126,3733,568,0,Fashion,Spanish,247,Video,1,Positive,0.63,0.08,0.29,0.0,North America,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,1,0.63,0,0
YOU20250610029537,YouTube,9,1,0,user_487642,1824,1842,0,Sports,Spanish,157,Text,0,Negative,0.061,0.884,0.055,71.9,Asia,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,1,0.884,1,0
YOU20250610029542,YouTube,9,1,0,user_333547,3030,2094,0,Climate,English,286,Video,0,Positive,0.833,0.024,0.142,4.7,North America,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1,0,1,0.833,0,0
YOU20250610029564,YouTube,11,1,0,user_126173,3432,1550,0,Fashion,English,99,Video,3,Positive,0.846,0.063,0.091,10.1,Asia,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,0,0,0.846,0,0
YOU20250610029570,YouTube,12,1,0,user_420726,2700,906,0,Business,English,133,Text,2,Neutral,0.201,0.149,0.65,0.0,Asia,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,0.65,0,0
YOU20250610029573,YouTube,12,1,0,user_327754,375,2985,0,Food,Hindi,230,Video,5,Neutral,0.079,0.098,0.823,0.0,Asia,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,1,0.823,0,0
YOU20250610029579,YouTube,12,1,0,user_275243,164,763,0,Health,English,56,Image,2,Positive,0.888,0.025,0.088,0.0,Asia,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,0,0,0.888,0,0
YOU20250610029587,YouTube,12,1,0,user_288511,11054,1551,0,AI/ML,Korean,196,Poll,5,Negative,0.118,0.745,0.137,34.2,Europe,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,1,1,0.745,0,0
YOU20250610029591,YouTube,13,1,0,user_121394,5911142,2930,1,Business,English,260,Text,1,Positive,0.82,0.081,0.099,0.4,South America,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,1,0.82,0,1
YOU20250610029600,YouTube,13,1,0,user_252952,240,247,0,Business,Arabic,150,Image,1,Positive,0.889,0.145,0.0,0.0,North America,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1,0,1,0.889,0,0
YOU20250610029603,YouTube,13,1,0,user_430960,43135,1611,0,Finance,Spanish,157,Text,2,Positive,0.624,0.124,0.252,0.1,North America,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,1,0.624,0,1
YOU20250610029605,YouTube,13,1,0,user_276507,15755,230,0,Business,English,244,Text,4,Positive,0.627,0.104,0.27,8.6,Europe,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,1,0.627,0,0
YOU20250610029607,YouTube,13,1,0,user_337966,307,2128,0,Sports,English,274,Text,4,Positive,0.775,0.135,0.09,0.0,Asia,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,1,0.775,0,0
YOU20250610029624,YouTube,14,1,0,user_74211,168,2656,0,Entertainment,English,152,Link,2,Positive,0.712,0.114,0.174,14.5,Europe,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,1,0.712,0,0
YOU20250610029634,YouTube,15,1,0,user_330234,8532,1340,0,Politics,English,101,Video,0,Negative,0.087,0.95,0.0,72.8,Europe,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0,0,0.95,1,0
YOU20250610029651,YouTube,15,1,0,user_209477,2768,2437,0,Technology,English,54,Poll,3,Negative,0.148,0.886,0.0,40.4,Asia,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0,0,0.886,0,0
YOU20250610029678,YouTube,16,1,0,user_255605,350,2115,0,Education,English,290,Poll,3,Neutral,0.177,0.134,0.689,0.0,North America,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,1,0.689,0,0
YOU20250610029684,YouTube,16,1,0,user_89590,1381,3521,0,Science,English,244,Text,3,Neutral,0.063,0.279,0.658,22.7,Asia,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0.658,0,0
YOU20250610029687,YouTube,16,1,0,user_273774,1785,370,0,Gaming,English,116,Text,0,Negative,0.035,0.783,0.182,53.4,Asia,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0.783,0,0
YOU20250610029695,YouTube,17,1,0,user_364782,110271,900,0,Food,English,231,Text,6,Neutral,0.143,0.06,0.797,0.0,Unknown,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,1,0.797,0,1
YOU20250610029717,YouTube,18,1,0,user_78855,38358,1583,0,Fashion,Japanese,56,Text,2,Positive,0.669,0.041,0.289,18.6,Asia,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,0.669,0,0
YOU20250610029718,YouTube,18,1,0,user_472762,76,95,0,Food,English,191,Text,2,Positive,0.674,0.066,0.26,0.0,North America,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0.674,0,0
YOU20250610029724,YouTube,18,1,0,user_338680,122091,631,0,Science,Portuguese,71,Link,2,Positive,0.886,0.094,0.02,0.0,Europe,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,0,0.886,0,1
YOU20250610029732,YouTube,18,1,0,user_27055,83,2583,0,Climate,English,181,Text,2,Neutral,0.178,0.21,0.612,33.8,Europe,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,1,0.612,0,0
YOU20250610029734,YouTube,18,1,0,user_488513,5,294,0,Science,English,89,Poll,1,Negative,0.125,0.913,0.0,100.0,North America,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,0,0.913,1,0
YOU20250610029767,YouTube,19,1,0,user_109695,167,3267,0,Gaming,Spanish,288,Link,4,Negative,0.142,0.781,0.077,61.2,Europe,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0,1,0.781,0,0
YOU20250610029774,YouTube,20,1,0,user_245465,45700,2933,0,Travel,English,151,Poll,3,Neutral,0.086,0.108,0.805,2.7,Europe,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,1,0.805,0,0
YOU20250610029778,YouTube,20,1,0,user_441987,5149,1631,0,Technology,English,220,Poll,0,Positive,0.918,0.141,0.0,2.3,North America,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,1,0.918,0,0
YOU20250610029786,YouTube,20,1,0,user_12419,3787,3479,0,Climate,English,258,Image,2,Negative,0.084,0.929,0.0,78.8,Asia,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,1,0.929,1,0
YOU20250610029788,YouTube,20,1,0,user_341280,517320,2017,0,Business,Arabic,205,Text,0,Negative,0.017,0.731,0.251,63.9,Asia,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0.731,0,1
YOU20250610029790,YouTube,20,1,0,user_465955,192256,2032,0,Travel,French,163,Image,1,Neutral,0.15,0.177,0.672,13.9,Asia,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,1,0.672,0,0
YOU20250610029794,YouTube,20,1,0,user_24474,106,3528,0,Business,English,86,Text,2,Neutral,0.154,0.121,0.724,34.7,North America,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0.724,0,0
YOU20250610029801,YouTube,21,1,0,user_496756,1169,3206,0,Technology,English,62,Link,0,Positive,0.701,0.121,0.179,4.8,Asia,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.701,0,0
YOU20250610029803,YouTube,21,1,0,user_332269,25763,943,0,Entertainment,English,115,Poll,3,Negative,0.069,0.808,0.123,50.2,North America,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.808,0,0
YOU20250610029811,YouTube,21,1,0,user_452924,429269,1153,0,Gaming,English,166,Text,3,Neutral,0.102,0.095,0.804,1.1,Europe,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,1,0.804,0,1
YOU20250610029814,YouTube,21,1,0,user_397533,248947,2640,1,Education,French,287,Link,1,Positive,0.8,0.051,0.149,10.6,Europe,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,1,0.8,0,1
YOU20250610029822,YouTube,21,1,0,user_12696,254816,1449,0,Sports,English,115,Link,3,Negative,0.127,0.901,0.0,82.5,North America,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0.901,1,1
YOU20250610029842,YouTube,22,1,0,user_82126,0,2010,0,Travel,English,178,Text,2,Neutral,0.065,0.206,0.729,31.1,Asia,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0.729,0,0
YOU20250610029844,YouTube,22,1,0,user_316212,1610,3089,0,Climate,Hindi,171,Text,1,Positive,0.869,0.09,0.042,30.9,North America,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0.869,0,1
YOU20250611029853,YouTube,22,2,0,user_419978,41,112,0,Finance,English,191,Video,1,Neutral,0.277,0.066,0.657,19.8,Asia,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,1,0.657,0,0
YOU20250612029858,YouTube,11,3,0,user_449772,190,228,0,Finance,English,114,Link,5,Positive,0.884,0.066,0.05,2.4,North America,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1,1,0,0.884,0,0
YOU20250612029870,YouTube,15,3,0,user_369387,1977,2832,0,Fashion,English,110,Video,2,Positive,0.821,0.026,0.152,2.2,Europe,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1,0,0,0.821,0,0
YOU20250612029879,YouTube,16,3,0,user_212246,1839,3184,0,Fashion,English,184,Video,2,Neutral,0.224,0.088,0.688,0.0,North America,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,1,0.688,0,0
YOU20250612029890,YouTube,17,3,0,user_414242,11874,776,0,Sports,English,140,Video,3,Negative,0.108,0.661,0.23,32.9,Asia,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,0.661,0,0
YOU20250612029904,YouTube,19,3,0,user_443021,562,2734,0,Food,English,134,Video,2,Negative,0.034,0.75,0.216,65.0,South America,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0.75,0,0
YOU20250612029914,YouTube,21,3,0,user_440926,7645,1159,0,Education,English,57,Text,2,Positive,0.756,0.062,0.183,18.4,North America,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0.756,0,0
YOU20250612029918,YouTube,22,3,0,user_409383,110360,853,0,Travel,English,76,Text,2,Neutral,0.152,0.176,0.672,26.5,Europe,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0.672,0,0
YOU20250613029931,YouTube,5,4,0,user_288215,178,2278,0,Travel,French,53,Text,4,Positive,0.727,0.072,0.201,0.0,Europe,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0.727,0,0
YOU20250613029936,YouTube,6,4,0,user_117117,5891,1639,0,Gaming,Spanish,228,Poll,6,Neutral,0.241,0.0,0.772,37.9,Asia,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,1,1,0.772,0,0
YOU20250613029943,YouTube,7,4,0,user_439147,36,1285,0,Health,German,296,Video,1,Positive,0.625,0.087,0.288,0.0,North America,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,1,0.625,0,0
YOU20250613029947,YouTube,8,4,0,user_110841,30789,3397,0,Food,Spanish,94,Video,4,Neutral,0.142,0.132,0.726,0.0,Asia,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0.726,0,0
YOU20250613029963,YouTube,9,4,0,user_335551,189,1655,0,Business,German,257,Poll,1,Positive,0.854,0.024,0.122,0.0,North America,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,1,0.854,0,0
YOU20250613029978,YouTube,9,4,0,user_458842,4852902,3286,1,Education,Arabic,182,Video,2,Positive,0.676,0.111,0.213,17.2,Asia,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,1,0.676,0,1
YOU20250613029996,YouTube,10,4,0,user_295612,360494,1061,1,Travel,English,139,Text,1,Positive,0.911,0.035,0.054,0.0,Asia,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0.911,0,1
