Id,Label,topic,language,media_type,location,followers,popularity,user_id
TWI20250519014559,TWI20250519014559,Technology,English,Text,North America,11229,1,user_413303
TWI20250519014561,TWI20250519014561,Business,English,Image,Asia,43,0,user_379065
TWI20250519014562,TWI20250519014562,Fashion,Spanish,Video,Europe,12799,0,user_275709
TWI20250519014563,TWI20250519014563,Politics,Portuguese,Image,North America,444,0,user_336957
TWI20250519014564,TWI20250519014564,Finance,English,Image,North America,9864,1,user_175699
TWI20250519014568,TWI20250519014568,Technology,English,Text,Asia,43086,1,user_305375
TWI20250519014570,TWI20250519014570,Climate,Portuguese,Image,Asia,12,0,user_300392
TWI20250519014573,TWI20250519014573,Business,English,Text,Asia,11854,1,user_207794
TWI20250519014575,TWI20250519014575,Climate,French,Video,North America,34,0,user_148972
TWI20250519014580,TWI20250519014580,Health,English,Video,Europe,51,0,user_423697
TWI20250519014583,TWI20250519014583,Gaming,English,Text,North America,1858,0,user_48629
TWI20250519014584,TWI20250519014584,Sports,German,Video,North America,74,0,user_236601
TWI20250519014585,TWI20250519014585,AI/ML,French,Link,Europe,68,0,user_103084
TWI20250519014588,TWI20250519014588,Politics,English,Image,Africa,928,0,user_305947
TWI20250519014590,TWI20250519014590,Politics,German,Image,Europe,90,0,user_249561
TWI20250519014594,TWI20250519014594,Fashion,Spanish,Image,Asia,830,0,user_321787
TWI20250519014595,TWI20250519014595,Fashion,English,Video,North America,330,0,user_389635
TWI20250519014600,TWI20250519014600,Finance,Portuguese,Video,Europe,74,0,user_455277
TWI20250519014602,TWI20250519014602,Fashion,English,Text,North America,145,1,user_243054
TWI20250519014606,TWI20250519014606,Politics,Portuguese,Image,North America,808,1,user_119953
TWI20250519014607,TWI20250519014607,Health,English,Image,North America,53546,0,user_125169
TWI20250519014614,TWI20250519014614,Science,English,Text,North America,26,0,user_236371
TWI20250519014616,TWI20250519014616,Finance,English,Image,North America,150,0,user_455504
TWI20250519014618,TWI20250519014618,Business,English,Video,Europe,87,0,user_495846
TWI20250519014620,TWI20250519014620,Climate,English,Text,Europe,1866,0,user_141063
TWI20250519014621,TWI20250519014621,Climate,English,Text,Europe,0,0,user_133170
TWI20250519014625,TWI20250519014625,Business,English,Link,Europe,658,0,user_183726
TWI20250519014631,TWI20250519014631,AI/ML,English,Text,Asia,99,0,user_406574
TWI20250519014632,TWI20250519014632,AI/ML,Spanish,Image,North America,1384,0,user_491210
TWI20250519014633,TWI20250519014633,Food,English,Text,Europe,5088,0,user_444125
TWI20250519014635,TWI20250519014635,Food,English,Image,Asia,858,0,user_413389
TWI20250519014638,TWI20250519014638,Sports,Spanish,Video,North America,11898,0,user_73688
TWI20250519014643,TWI20250519014643,Entertainment,English,Video,Europe,83,0,user_436260
TWI20250519014645,TWI20250519014645,Food,Portuguese,Text,North America,596,0,user_377100
TWI20250519014646,TWI20250519014646,Gaming,Arabic,Text,Europe,67,0,user_453898
TWI20250519014652,TWI20250519014652,Technology,English,Image,Europe,129850,1,user_320468
TWI20250519014653,TWI20250519014653,Politics,English,Text,Europe,32153,1,user_381625
TWI20250519014655,TWI20250519014655,Technology,English,Image,North America,11419,0,user_497871
TWI20250519014660,TWI20250519014660,Education,Portuguese,Link,Oceania,605,0,user_329199
TWI20250519014663,TWI20250519014663,Finance,English,Video,Asia,670,0,user_160853
TWI20250519014668,TWI20250519014668,Travel,English,Image,Unknown,492,0,user_461975
TWI20250519014674,TWI20250519014674,Business,Spanish,Text,Asia,12,0,user_170683
TWI20250519014683,TWI20250519014683,Health,English,Link,North America,13691,0,user_380652
TWI20250519014687,TWI20250519014687,Sports,English,Video,Europe,6116,0,user_430123
TWI20250519014694,TWI20250519014694,Sports,Spanish,Text,South America,334928,1,user_327312
TWI20250519014698,TWI20250519014698,Travel,English,Text,North America,139,0,user_19497
TWI20250519014705,TWI20250519014705,Entertainment,English,Video,Asia,1510,0,user_20375
TWI20250519014710,TWI20250519014710,Technology,German,Text,Europe,1793,0,user_63464
TWI20250519014720,TWI20250519014720,Gaming,German,Link,Asia,69,0,user_391123
TWI20250519014725,TWI20250519014725,AI/ML,Spanish,Image,North America,22,0,user_295641
TWI20250519014726,TWI20250519014726,Climate,Japanese,Text,North America,29541,1,user_208234
TWI20250519014731,TWI20250519014731,Politics,English,Text,North America,1078,0,user_29556
TWI20250519014736,TWI20250519014736,Sports,Japanese,Text,Europe,1024,0,user_302033
TWI20250519014744,TWI20250519014744,Politics,Spanish,Text,Europe,63,0,user_306754
TWI20250519014745,TWI20250519014745,Travel,English,Image,North America,310,0,user_959
TWI20250519014747,TWI20250519014747,AI/ML,Arabic,Text,Europe,11539,0,user_469596
TWI20250519014750,TWI20250519014750,AI/ML,English,Text,Asia,130,0,user_250851
TWI20250519014751,TWI20250519014751,Sports,English,Text,Unknown,235,0,user_51380
TWI20250519014758,TWI20250519014758,Technology,English,Link,North America,25,0,user_234460
TWI20250519014759,TWI20250519014759,Health,Korean,Text,North America,2268,0,user_347310
TWI20250519014763,TWI20250519014763,Science,English,Text,North America,7940,0,user_250353
TWI20250519014764,TWI20250519014764,Health,English,Text,North America,917,1,user_58131
TWI20250519014768,TWI20250519014768,Health,Arabic,Image,North America,9,0,user_221380
TWI20250519014769,TWI20250519014769,Gaming,English,Image,North America,139,0,user_260426
TWI20250519014772,TWI20250519014772,AI/ML,English,Video,Asia,1189,0,user_230406
TWI20250519014774,TWI20250519014774,Politics,Spanish,Image,North America,181,0,user_408759
TWI20250519014775,TWI20250519014775,Food,English,Link,Europe,2019,1,user_396175
TWI20250519014777,TWI20250519014777,AI/ML,French,Text,Unknown,301,0,user_200941
TWI20250519014778,TWI20250519014778,Sports,English,Image,Europe,1,0,user_490425
TWI20250519014782,TWI20250519014782,Fashion,Japanese,Text,North America,81,0,user_261051
TWI20250519014787,TWI20250519014787,Climate,Chinese,Text,South America,202,0,user_93536
TWI20250519014789,TWI20250519014789,AI/ML,English,Video,Asia,17,0,user_127920
TWI20250519014790,TWI20250519014790,Finance,Spanish,Link,North America,96,0,user_394085
TWI20250519014792,TWI20250519014792,Politics,English,Text,North America,69977,1,user_496187
TWI20250519014793,TWI20250519014793,Technology,English,Video,Europe,179,0,user_335764
TWI20250519014796,TWI20250519014796,Gaming,Japanese,Text,North America,0,0,user_204175
TWI20250519014805,TWI20250519014805,Food,English,Text,North America,5735,1,user_128142
TWI20250519014809,TWI20250519014809,Technology,English,Text,Asia,831,0,user_80756
TWI20250519014811,TWI20250519014811,Politics,Hindi,Image,Asia,293,0,user_422720
TWI20250519014822,TWI20250519014822,Gaming,English,Text,Unknown,2011,0,user_163007
TWI20250519014823,TWI20250519014823,Climate,Spanish,Video,Asia,284,0,user_405829
TWI20250519014828,TWI20250519014828,Science,Portuguese,Image,North America,7877,0,user_473823
TWI20250519014830,TWI20250519014830,Politics,English,Video,Europe,369,0,user_87344
TWI20250519014832,TWI20250519014832,Business,English,Link,Europe,38,1,user_162091
TWI20250519014833,TWI20250519014833,Gaming,Japanese,Image,South America,1866,0,user_339142
TWI20250519014838,TWI20250519014838,Business,Portuguese,Text,Europe,26,0,user_156835
TWI20250519014840,TWI20250519014840,Sports,English,Image,Europe,10321,0,user_388026
TWI20250519014845,TWI20250519014845,Health,English,Image,Oceania,218,0,user_115371
TWI20250519014849,TWI20250519014849,Politics,English,Video,North America,11175,0,user_381975
TWI20250519014854,TWI20250519014854,Climate,English,Image,Asia,462,0,user_148985
TWI20250519014856,TWI20250519014856,Technology,English,Text,Asia,40,0,user_91926
TWI20250519014857,TWI20250519014857,AI/ML,English,Text,Europe,2231,0,user_14964
TWI20250519014860,TWI20250519014860,Climate,English,Image,Asia,108,0,user_26391
TWI20250519014861,TWI20250519014861,Business,English,Text,North America,4,0,user_33024
TWI20250519014863,TWI20250519014863,Entertainment,Spanish,Video,Europe,2939,0,user_402048
TWI20250519014864,TWI20250519014864,Finance,English,Image,Africa,1162,1,user_374047
TWI20250519014865,TWI20250519014865,Science,English,Image,South America,1438,0,user_16671
TWI20250519014868,TWI20250519014868,AI/ML,English,Image,Asia,18250,1,user_106691
TWI20250519014870,TWI20250519014870,Sports,German,Image,Asia,7,0,user_15940
TWI20250519014872,TWI20250519014872,Health,Spanish,Text,North America,411,0,user_451325
TWI20250519014873,TWI20250519014873,Gaming,Japanese,Image,Asia,33,0,user_473976
TWI20250519014880,TWI20250519014880,Politics,English,Video,Europe,13,0,user_336188
TWI20250519014886,TWI20250519014886,Finance,Spanish,Image,North America,279437,1,user_492995
TWI20250519014889,TWI20250519014889,Science,English,Image,Europe,959,0,user_426178
TWI20250519014890,TWI20250519014890,Gaming,English,Link,North America,42,0,user_413734
TWI20250519014891,TWI20250519014891,Technology,English,Video,Unknown,96,0,user_286444
TWI20250519014894,TWI20250519014894,Climate,English,Text,North America,8,0,user_174569
TWI20250519014902,TWI20250519014902,Science,English,Link,Asia,10,0,user_443726
TWI20250519014905,TWI20250519014905,Finance,Portuguese,Link,Asia,174,0,user_83946
TWI20250519014916,TWI20250519014916,Health,English,Image,Asia,969,0,user_308171
TWI20250519014917,TWI20250519014917,Entertainment,French,Text,Africa,28,0,user_47225
TWI20250519014918,TWI20250519014918,Gaming,English,Image,North America,1615,1,user_342926
TWI20250519014923,TWI20250519014923,Entertainment,English,Image,Europe,1188,0,user_460002
TWI20250519014924,TWI20250519014924,Entertainment,French,Image,Asia,7,0,user_319312
TWI20250519014930,TWI20250519014930,Entertainment,Spanish,Link,Europe,56,0,user_479104
TWI20250519014931,TWI20250519014931,Fashion,English,Image,Europe,67183,1,user_4834
TWI20250519014933,TWI20250519014933,Finance,Japanese,Text,North America,3563,1,user_160183
TWI20250519014934,TWI20250519014934,Sports,English,Text,North America,6678,0,user_333164
TWI20250519014936,TWI20250519014936,Finance,English,Image,Europe,10,0,user_61488
TWI20250519014937,TWI20250519014937,AI/ML,English,Video,North America,1370,1,user_393384
TWI20250519014938,TWI20250519014938,Food,Spanish,Text,Oceania,410,0,user_170540
TWI20250519014942,TWI20250519014942,Entertainment,English,Video,Asia,256,0,user_252700
TWI20250519014943,TWI20250519014943,Technology,Spanish,Link,North America,2651,0,user_239057
TWI20250519014948,TWI20250519014948,Health,Spanish,Video,Europe,44,0,user_251727
TWI20250519014949,TWI20250519014949,Fashion,Portuguese,Text,North America,118,0,user_495888
TWI20250519014950,TWI20250519014950,Business,Portuguese,Text,Oceania,6071,0,user_243876
TWI20250519014955,TWI20250519014955,Travel,English,Image,North America,449,0,user_234909
TWI20250519014959,TWI20250519014959,Health,Spanish,Text,Oceania,257,0,user_370385
TWI20250519014960,TWI20250519014960,Sports,French,Video,North America,227,0,user_206649
TWI20250519014962,TWI20250519014962,Business,English,Image,Asia,1447,0,user_367975
TWI20250519014963,TWI20250519014963,Climate,English,Text,Asia,7278,0,user_47175
TWI20250519014966,TWI20250519014966,Finance,Spanish,Text,North America,168,0,user_106625
TWI20250519014968,TWI20250519014968,Entertainment,Korean,Video,Europe,114,0,user_150719
TWI20250519014969,TWI20250519014969,Science,Spanish,Text,North America,1770,0,user_492405
TWI20250519014970,TWI20250519014970,Politics,English,Link,North America,2841,0,user_242315
TWI20250519014976,TWI20250519014976,Entertainment,French,Link,Europe,84,0,user_192907
TWI20250519014977,TWI20250519014977,Sports,English,Image,Europe,3,0,user_145746
TWI20250519014979,TWI20250519014979,Climate,English,Video,North America,1527,0,user_325913
TWI20250519014984,TWI20250519014984,AI/ML,English,Image,North America,5,0,user_237255
TWI20250519014985,TWI20250519014985,Entertainment,Portuguese,Image,South America,2065,0,user_233241
TWI20250519014986,TWI20250519014986,Fashion,English,Image,Europe,24,0,user_254192
TWI20250519014987,TWI20250519014987,Gaming,Spanish,Image,North America,70,0,user_149221
TWI20250519014989,TWI20250519014989,Education,English,Text,North America,34,0,user_286303
TWI20250519014990,TWI20250519014990,Health,Spanish,Text,North America,134,0,user_359835
TWI20250519014991,TWI20250519014991,Sports,Spanish,Video,Europe,144,0,user_134726
TWI20250519014993,TWI20250519014993,Gaming,Portuguese,Image,North America,64289,1,user_20498
TWI20250519014995,TWI20250519014995,Travel,Portuguese,Video,Asia,3560,1,user_341276
TWI20250519014997,TWI20250519014997,Finance,Spanish,Image,Europe,5246,1,user_58666
TWI20250519015000,TWI20250519015000,Food,Portuguese,Image,North America,58603,1,user_347284
TWI20250519015012,TWI20250519015012,Gaming,Spanish,Image,South America,19,0,user_18993
TWI20250519015033,TWI20250519015033,Travel,English,Image,Asia,330,0,user_424911
TWI20250519015037,TWI20250519015037,Food,English,Text,North America,747,0,user_225264
TWI20250519015039,TWI20250519015039,Health,German,Image,Asia,4,0,user_455276
TWI20250519015044,TWI20250519015044,Climate,Korean,Poll,Asia,1836,1,user_111618
TWI20250519015045,TWI20250519015045,Finance,English,Video,Europe,48398,1,user_329068
TWI20250519015049,TWI20250519015049,Technology,German,Video,Asia,55,0,user_305561
TWI20250519015050,TWI20250519015050,Business,German,Text,North America,79,0,user_177709
TWI20250519015052,TWI20250519015052,Food,Spanish,Video,Europe,8,0,user_288592
TWI20250519015058,TWI20250519015058,Gaming,Portuguese,Image,Europe,3379,0,user_107105
TWI20250519015061,TWI20250519015061,Politics,German,Video,Europe,13362,1,user_228961
TWI20250519015063,TWI20250519015063,Entertainment,English,Text,Africa,1189,0,user_26803
TWI20250519015066,TWI20250519015066,Travel,English,Image,North America,9885,0,user_467955
TWI20250519015067,TWI20250519015067,Health,English,Text,Asia,555,0,user_261817
TWI20250519015068,TWI20250519015068,Gaming,English,Video,Europe,743,0,user_158998
TWI20250519015069,TWI20250519015069,AI/ML,English,Video,Asia,1918,0,user_318641
TWI20250519015070,TWI20250519015070,Science,Spanish,Video,Europe,542,0,user_276232
TWI20250519015073,TWI20250519015073,Business,English,Video,South America,317,0,user_314602
TWI20250519015079,TWI20250519015079,Politics,English,Image,Europe,184,0,user_453199
TWI20250519015080,TWI20250519015080,Technology,English,Text,Europe,182,0,user_191644
TWI20250519015086,TWI20250519015086,Finance,English,Image,Asia,7571,0,user_322041
TWI20250519015087,TWI20250519015087,Food,English,Text,Unknown,19,0,user_476961
TWI20250519015095,TWI20250519015095,Technology,English,Video,South America,9,0,user_294418
TWI20250519015096,TWI20250519015096,Food,English,Text,Asia,1413,0,user_412180
TWI20250519015102,TWI20250519015102,Fashion,English,Image,North America,2,0,user_3834
TWI20250519015104,TWI20250519015104,Fashion,English,Image,Europe,3706,0,user_467036
TWI20250519015105,TWI20250519015105,Politics,Portuguese,Image,Europe,10,0,user_207950
TWI20250519015109,TWI20250519015109,Technology,English,Image,Asia,1334,0,user_451515
TWI20250519015110,TWI20250519015110,Climate,English,Text,Africa,141,0,user_82731
TWI20250519015114,TWI20250519015114,Technology,English,Video,Asia,21701,1,user_49527
TWI20250519015117,TWI20250519015117,Education,Japanese,Image,South America,16643,0,user_182606
TWI20250519015120,TWI20250519015120,AI/ML,Spanish,Link,Europe,928,0,user_373703
TWI20250519015122,TWI20250519015122,Food,Korean,Image,Europe,141,0,user_300490
TWI20250519015124,TWI20250519015124,Technology,Spanish,Image,North America,549,0,user_349205
TWI20250519015126,TWI20250519015126,Food,Korean,Video,Asia,119,0,user_133303
TWI20250519015131,TWI20250519015131,Finance,Hindi,Image,Europe,1755,0,user_260941
TWI20250519015137,TWI20250519015137,Science,English,Text,North America,12974,1,user_333782
TWI20250519015138,TWI20250519015138,Sports,English,Image,Europe,14422,1,user_318401
TWI20250519015141,TWI20250519015141,Food,English,Text,North America,0,0,user_213056
TWI20250519015142,TWI20250519015142,Business,English,Image,Asia,767,0,user_32803
TWI20250519015146,TWI20250519015146,Travel,English,Text,Asia,315,0,user_299405
TWI20250519015153,TWI20250519015153,Entertainment,English,Link,Europe,78,0,user_105198
TWI20250519015154,TWI20250519015154,Fashion,English,Image,North America,13,0,user_462397
TWI20250519015157,TWI20250519015157,Technology,English,Text,Asia,12,0,user_410143
TWI20250519015161,TWI20250519015161,Health,English,Image,Europe,803,0,user_414129
TWI20250519015163,TWI20250519015163,AI/ML,German,Image,Asia,172,0,user_381159
TWI20250519015168,TWI20250519015168,Science,English,Text,North America,1541,0,user_220257
TWI20250519015176,TWI20250519015176,Technology,English,Image,North America,416,0,user_207265
TWI20250519015179,TWI20250519015179,Sports,English,Text,North America,1004,0,user_423219
TWI20250519015180,TWI20250519015180,Finance,Japanese,Video,South America,251,0,user_177706
TWI20250519015182,TWI20250519015182,Politics,English,Image,North America,2119,0,user_140329
TWI20250519015184,TWI20250519015184,Finance,English,Text,North America,5,0,user_430014
TWI20250519015187,TWI20250519015187,Fashion,Korean,Text,Asia,1063,0,user_471682
TWI20250519015189,TWI20250519015189,Technology,English,Link,Africa,69,0,user_286606
TWI20250519015191,TWI20250519015191,AI/ML,English,Image,Asia,15,0,user_275656
TWI20250519015192,TWI20250519015192,Gaming,Portuguese,Text,North America,7,0,user_59965
TWI20250519015194,TWI20250519015194,Climate,English,Text,Europe,8861,1,user_283481
TWI20250519015196,TWI20250519015196,Education,English,Text,Asia,27,0,user_246454
TWI20250519015197,TWI20250519015197,Politics,Spanish,Image,Asia,58,0,user_206843
TWI20250519015199,TWI20250519015199,Technology,English,Video,Europe,2134,0,user_9559
TWI20250519015201,TWI20250519015201,Business,English,Video,North America,71,0,user_401017
TWI20250519015205,TWI20250519015205,Politics,English,Text,Asia,312,1,user_462827
TWI20250519015213,TWI20250519015213,Education,English,Image,North America,3820,0,user_208642
TWI20250519015218,TWI20250519015218,AI/ML,English,Image,Europe,63,0,user_185991
TWI20250519015222,TWI20250519015222,Entertainment,English,Text,Europe,117,1,user_153676
TWI20250519015224,TWI20250519015224,Food,English,Link,Europe,136,0,user_8136
TWI20250519015225,TWI20250519015225,Politics,Arabic,Video,South America,474,1,user_14935
TWI20250519015228,TWI20250519015228,Technology,English,Text,North America,822,0,user_19869
TWI20250519015230,TWI20250519015230,Technology,Portuguese,Text,Asia,47,0,user_127060
TWI20250519015233,TWI20250519015233,Sports,English,Text,Asia,1317,0,user_162110
TWI20250519015238,TWI20250519015238,Technology,English,Video,Africa,3,0,user_350869
TWI20250519015243,TWI20250519015243,Finance,Portuguese,Text,North America,49039,1,user_412014
TWI20250519015246,TWI20250519015246,Sports,English,Image,South America,517,0,user_134150
TWI20250519015247,TWI20250519015247,Fashion,Portuguese,Image,Asia,99,0,user_183829
TWI20250519015251,TWI20250519015251,Education,English,Poll,Europe,14,0,user_483784
TWI20250519015252,TWI20250519015252,Fashion,English,Video,Europe,3857,1,user_286523
TWI20250519015256,TWI20250519015256,Entertainment,Spanish,Text,Africa,102,0,user_74794
TWI20250519015261,TWI20250519015261,Politics,Korean,Text,North America,269,0,user_490965
TWI20250519015264,TWI20250519015264,Politics,Hindi,Text,Africa,8294,1,user_452702
TWI20250519015269,TWI20250519015269,Finance,English,Video,North America,81,0,user_5332
TWI20250519015273,TWI20250519015273,Entertainment,Portuguese,Text,South America,3755,0,user_314809
TWI20250519015274,TWI20250519015274,Finance,English,Text,Oceania,7,0,user_465548
TWI20250519015276,TWI20250519015276,Climate,Spanish,Image,Europe,47,0,user_216108
TWI20250519015282,TWI20250519015282,Fashion,English,Text,Europe,146,0,user_349787
TWI20250519015284,TWI20250519015284,Gaming,German,Image,North America,65,0,user_442685
TWI20250519015302,TWI20250519015302,Health,English,Text,North America,15,0,user_57475
TWI20250519015308,TWI20250519015308,Food,German,Link,North America,24,0,user_352738
TWI20250519015309,TWI20250519015309,Travel,English,Video,North America,1116,1,user_475222
TWI20250519015311,TWI20250519015311,Finance,English,Video,Asia,4116,0,user_343806
TWI20250519015314,TWI20250519015314,Finance,Korean,Text,South America,269,0,user_304766
TWI20250519015316,TWI20250519015316,Food,Japanese,Video,North America,51,0,user_312701
TWI20250519015318,TWI20250519015318,Travel,English,Text,Asia,50455,1,user_459137
TWI20250519015319,TWI20250519015319,Food,English,Text,North America,819,1,user_166688
TWI20250519015325,TWI20250519015325,Climate,English,Image,North America,5800,1,user_230810
TWI20250519015326,TWI20250519015326,Gaming,Spanish,Image,Africa,349,1,user_33527
TWI20250519015329,TWI20250519015329,Education,French,Text,North America,757,0,user_174500
TWI20250519015331,TWI20250519015331,Health,English,Text,Africa,4119,0,user_386132
TWI20250519015340,TWI20250519015340,Climate,English,Text,Asia,36178,1,user_161310
TWI20250519015341,TWI20250519015341,Gaming,Japanese,Text,Asia,407,0,user_444412
TWI20250519015348,TWI20250519015348,AI/ML,French,Image,Asia,839,1,user_35832
TWI20250519015351,TWI20250519015351,Education,Hindi,Video,North America,103,0,user_441168
TWI20250519015353,TWI20250519015353,Business,Japanese,Text,Africa,465,1,user_143033
TWI20250519015355,TWI20250519015355,Politics,Portuguese,Text,South America,1776,0,user_449616
TWI20250519015357,TWI20250519015357,Politics,German,Text,Unknown,25,0,user_370799
TWI20250519015363,TWI20250519015363,Sports,Japanese,Poll,Asia,683,0,user_209938
TWI20250519015371,TWI20250519015371,Climate,English,Image,Europe,143,0,user_226626
TWI20250519015375,TWI20250519015375,Education,English,Link,Europe,84,0,user_499345
TWI20250519015380,TWI20250519015380,Education,English,Video,Europe,9,0,user_488904
TWI20250519015381,TWI20250519015381,Health,Japanese,Video,South America,850,0,user_325146
TWI20250519015383,TWI20250519015383,Finance,English,Text,Europe,1213,0,user_111254
TWI20250519015386,TWI20250519015386,Health,English,Video,Europe,759,0,user_137252
TWI20250519015391,TWI20250519015391,Education,Spanish,Text,Africa,258,0,user_443980
TWI20250519015393,TWI20250519015393,Health,English,Link,Asia,23,0,user_129098
TWI20250519015396,TWI20250519015396,Finance,Portuguese,Text,North America,4785,0,user_139778
TWI20250519015400,TWI20250519015400,Health,English,Text,Africa,9,0,user_12016
TWI20250519015415,TWI20250519015415,AI/ML,Arabic,Text,Unknown,103,0,user_120926
TWI20250519015417,TWI20250519015417,Climate,English,Image,Unknown,253,0,user_289879
TWI20250519015423,TWI20250519015423,Education,Spanish,Image,North America,585,0,user_242190
TWI20250519015424,TWI20250519015424,Finance,French,Text,Asia,259,0,user_170864
TWI20250519015426,TWI20250519015426,Technology,German,Poll,Asia,33,0,user_192517
TWI20250519015427,TWI20250519015427,Science,Spanish,Text,South America,42,0,user_328206
TWI20250519015428,TWI20250519015428,Entertainment,English,Image,Asia,9,0,user_20001
TWI20250519015432,TWI20250519015432,Sports,English,Text,Europe,1253,0,user_123372
TWI20250519015434,TWI20250519015434,Climate,English,Text,Europe,41528,0,user_356645
TWI20250519015436,TWI20250519015436,Education,English,Text,Asia,6143,0,user_498507
TWI20250519015441,TWI20250519015441,Science,Spanish,Link,Europe,50,0,user_58913
TWI20250519015442,TWI20250519015442,Food,Spanish,Video,Asia,190,0,user_394867
TWI20250519015443,TWI20250519015443,Travel,English,Video,Asia,3648,1,user_27291
TWI20250519015444,TWI20250519015444,Gaming,English,Text,Europe,249,0,user_75246
TWI20250519015445,TWI20250519015445,Finance,Japanese,Image,South America,1326,1,user_114281
TWI20250519015454,TWI20250519015454,Education,English,Link,Asia,4,0,user_66952
TWI20250519015456,TWI20250519015456,Sports,English,Text,Europe,445,0,user_189430
TWI20250519015459,TWI20250519015459,Politics,Hindi,Text,North America,286,1,user_114333
TWI20250519015460,TWI20250519015460,AI/ML,Japanese,Text,North America,94588,1,user_98880
TWI20250519015467,TWI20250519015467,Gaming,French,Video,Asia,2331,0,user_218002
TWI20250519015468,TWI20250519015468,Finance,English,Image,North America,867,0,user_102850
TWI20250519015478,TWI20250519015478,Entertainment,Japanese,Text,North America,16,0,user_266884
TWI20250519015483,TWI20250519015483,Health,Hindi,Image,North America,4560,0,user_74782
TWI20250519015484,TWI20250519015484,Food,French,Video,Europe,5,0,user_110551
TWI20250519015490,TWI20250519015490,Gaming,English,Link,North America,123,0,user_279508
TWI20250519015498,TWI20250519015498,Fashion,English,Text,Asia,64654,1,user_126447
TWI20250519015500,TWI20250519015500,Food,Spanish,Video,Africa,2175,0,user_101719
TWI20250519015501,TWI20250519015501,Technology,Spanish,Video,North America,2184,1,user_72194
TWI20250519015503,TWI20250519015503,Food,French,Video,North America,364,0,user_470089
TWI20250519015504,TWI20250519015504,Education,French,Text,Oceania,745,0,user_266042
TWI20250519015508,TWI20250519015508,Climate,English,Image,Europe,1851,0,user_50932
TWI20250519015510,TWI20250519015510,Finance,Japanese,Text,Unknown,7951,1,user_445161
TWI20250519015513,TWI20250519015513,Business,Spanish,Text,North America,78,0,user_440149
TWI20250519015515,TWI20250519015515,Entertainment,English,Text,Oceania,273,0,user_401136
TWI20250519015516,TWI20250519015516,Education,Japanese,Image,North America,3262,0,user_257244
TWI20250519015519,TWI20250519015519,Gaming,English,Image,Europe,7847,1,user_118640
TWI20250519015520,TWI20250519015520,Health,English,Link,North America,214,1,user_454437
TWI20250519015521,TWI20250519015521,Education,English,Link,North America,298,0,user_425472
TWI20250519015529,TWI20250519015529,Sports,Spanish,Image,Asia,418,0,user_358681
TWI20250519015530,TWI20250519015530,AI/ML,German,Text,Asia,1014,1,user_487382
TWI20250519015532,TWI20250519015532,Science,English,Text,Europe,2785,1,user_257974
TWI20250519015533,TWI20250519015533,Finance,Portuguese,Video,Unknown,3145,0,user_120859
TWI20250519015534,TWI20250519015534,AI/ML,German,Text,North America,3,0,user_488427
TWI20250519015536,TWI20250519015536,Entertainment,English,Image,Europe,0,0,user_128272
TWI20250519015537,TWI20250519015537,Climate,Japanese,Video,Asia,113,0,user_200420
TWI20250519015540,TWI20250519015540,Fashion,Japanese,Text,Unknown,759,0,user_246782
TWI20250519015541,TWI20250519015541,Gaming,English,Video,North America,51,0,user_154583
TWI20250519015543,TWI20250519015543,Business,Portuguese,Video,Europe,1018,0,user_10332
TWI20250519015558,TWI20250519015558,Business,French,Image,North America,8,0,user_130063
TWI20250519015559,TWI20250519015559,Sports,English,Video,North America,261,0,user_477192
TWI20250519015567,TWI20250519015567,Finance,English,Video,Europe,1,0,user_366912
TWI20250519015569,TWI20250519015569,Finance,English,Link,Asia,181,0,user_41126
TWI20250519015570,TWI20250519015570,Food,English,Image,North America,7992,1,user_201800
TWI20250519015571,TWI20250519015571,Health,English,Text,Asia,93,0,user_294783
TWI20250519015572,TWI20250519015572,Gaming,English,Text,North America,2824,1,user_413251
TWI20250519015574,TWI20250519015574,Climate,Spanish,Text,Africa,4244,0,user_268704
TWI20250519015582,TWI20250519015582,Entertainment,English,Text,North America,10069,0,user_381739
TWI20250519015586,TWI20250519015586,Business,English,Text,North America,7864,1,user_43601
TWI20250519015587,TWI20250519015587,Finance,English,Image,Asia,592,1,user_171012
TWI20250519015588,TWI20250519015588,Technology,English,Text,Asia,231,0,user_50585
TWI20250519015595,TWI20250519015595,Health,English,Image,Asia,2914,0,user_284765
TWI20250519015600,TWI20250519015600,Politics,English,Text,Europe,49,0,user_298797
TWI20250519015601,TWI20250519015601,Food,English,Video,North America,419,0,user_112621
TWI20250519015604,TWI20250519015604,Travel,English,Poll,North America,93,0,user_177099
TWI20250519015606,TWI20250519015606,AI/ML,Arabic,Image,Europe,8,0,user_168905
TWI20250519015611,TWI20250519015611,Food,French,Image,Asia,373,0,user_461013
TWI20250519015612,TWI20250519015612,AI/ML,English,Image,North America,15275,1,user_211385
TWI20250519015614,TWI20250519015614,Education,English,Video,Europe,1718,0,user_457502
TWI20250519015615,TWI20250519015615,AI/ML,French,Image,Europe,28,0,user_311655
TWI20250519015619,TWI20250519015619,Fashion,English,Image,North America,33489,1,user_67878
TWI20250519015621,TWI20250519015621,Food,English,Link,North America,1254,0,user_327566
TWI20250519015628,TWI20250519015628,Fashion,English,Text,North America,5,0,user_67788
TWI20250519015630,TWI20250519015630,Fashion,Arabic,Image,North America,7620,1,user_453924
TWI20250519015634,TWI20250519015634,Gaming,English,Image,Asia,47,1,user_119852
