Id,topic,language,media_type,location,followers,popularity,user_id,pageranks,Authority,Hub,Degree,Weighted Degree,modularity_class
FAC20250615031624,Education,Chinese,Text,Europe,7110,1,user_11989,0.000089,0.006135,0.006135,188,578,2
FAC20250615031638,Business,English,Text,Europe,858,0,user_476667,0.000187,0.015443,0.015442,472,1542,11
FAC20250615031645,Science,Spanish,Poll,North America,913,0,user_255240,0.000069,0.001261,0.001261,113,342,14
FAC20250615031672,Finance,Japanese,Image,North America,553,0,user_488014,0.000095,0.003934,0.003934,191,590,10
FAC20250615031692,Gaming,English,Text,Europe,3321,0,user_267076,0.000179,0.013906,0.013905,445,1454,13
FAC20250615031704,Climate,English,Image,North America,349,0,user_79400,0.000173,0.01106,0.01106,414,1332,0
FAC20250615031718,Food,French,Link,Asia,4858,0,user_36194,0.000063,0.001426,0.001426,99,305,3
FAC20250615031722,Sports,English,Text,North America,1036,0,user_131372,0.000187,0.012521,0.012521,456,1471,5
FAC20250615031740,Science,English,Video,North America,251,0,user_286318,0.000165,0.008935,0.008934,385,1231,14
FAC20250615031757,Finance,Portuguese,Text,Asia,9,0,user_298910,0.000091,0.004542,0.004542,187,573,10
FAC20250615031803,Technology,English,Video,North America,8022,1,user_392793,0.000163,0.0188,0.0188,415,1325,1
FAC20250615031804,Food,Hindi,Video,Europe,551,0,user_166453,0.00007,0.002073,0.002073,121,372,3
FAC20250615031844,Education,English,Text,Asia,104235,1,user_480199,0.000154,0.014174,0.014174,382,1237,2
FAC20250615031849,Gaming,English,Text,South America,58,0,user_247505,0.000166,0.011647,0.011647,403,1325,13
FAC20250615031868,Science,English,Poll,Asia,312,0,user_407892,0.000126,0.00654,0.00654,284,875,14
FAC20250615031884,Entertainment,Spanish,Video,Europe,137,0,user_487893,0.000092,0.00673,0.00673,193,611,6
FAC20250615031894,AI/ML,Portuguese,Text,Asia,114,0,user_414143,0.0001,0.006387,0.006387,212,654,12
FAC20250615031895,Sports,Chinese,Poll,Asia,362,0,user_371296,0.000046,0.001105,0.001105,62,188,5
FAC20250615031923,Finance,Japanese,Video,North America,3107,1,user_321388,0.000071,0.002226,0.002226,125,388,10
FAC20250615031933,Education,French,Video,Africa,90,0,user_269226,0.000083,0.004089,0.004089,163,507,2
FAC20250615031988,Gaming,English,Link,Asia,303,1,user_54702,0.000141,0.00956,0.00956,331,1045,13
FAC20250615032000,Education,English,Image,Asia,875,0,user_165543,0.000187,0.018215,0.018215,477,1556,2
FAC20250615032001,Technology,Spanish,Text,Europe,1520,0,user_115758,0.000118,0.00933,0.00933,267,843,1
FAC20250615032012,Climate,English,Link,Asia,992,0,user_162837,0.000139,0.008146,0.008146,319,1014,0
FAC20250616032023,Education,Korean,Link,Asia,53,0,user_89970,0.000051,0.001596,0.001596,74,227,2
FAC20250617032031,Technology,Spanish,Text,North America,893,0,user_32450,0.000121,0.009814,0.009814,276,865,1
FAC20250617032064,Technology,French,Image,Africa,641,0,user_363653,0.000105,0.008681,0.008681,234,731,1
FAC20250617032090,Travel,English,Image,Europe,13,0,user_341732,0.000151,0.012842,0.012842,368,1194,8
FAC20250617032093,Climate,Portuguese,Link,North America,4479,0,user_147138,0.00007,0.001549,0.001549,116,356,0
FAC20250617032181,Gaming,French,Video,North America,109,0,user_393772,0.000076,0.002037,0.002037,132,411,13
FAC20250617032186,AI/ML,Spanish,Link,Europe,4235,0,user_74787,0.000077,0.002826,0.002826,135,411,12
FAC20250617032228,Climate,English,Image,South America,255,0,user_290567,0.000174,0.011227,0.011227,417,1333,0
FAC20250617032244,Food,French,Text,North America,651,0,user_405326,0.000107,0.004832,0.004832,226,704,3
FAC20250617032253,Fashion,Portuguese,Video,Asia,1501,0,user_338205,0.000089,0.002994,0.002994,169,523,9
FAC20250617032258,Science,English,Text,North America,262,0,user_48429,0.000185,0.011855,0.011854,448,1444,14
FAC20250617032263,Climate,English,Video,Asia,540,0,user_95965,0.00017,0.010167,0.010167,399,1268,0
FAC20250617032269,Climate,English,Text,North America,969,0,user_31546,0.000183,0.012295,0.012295,445,1462,0
FAC20250617032279,Travel,French,Text,Europe,100,0,user_357117,0.000099,0.006591,0.006591,215,662,8
FAC20250617032283,Technology,Hindi,Image,Asia,3195,0,user_254904,0.000096,0.00828,0.00828,213,662,1
FAC20250617032303,Technology,English,Image,North America,17359,1,user_131718,0.000166,0.01913,0.01913,425,1378,1
FAC20250617032316,Finance,Portuguese,Video,Europe,1517,0,user_166468,0.000086,0.002859,0.002859,161,498,10
FAC20250617032323,Sports,Portuguese,Video,South America,516,0,user_200487,0.000092,0.002523,0.002523,174,545,5
FAC20250617032325,Entertainment,English,Image,Asia,556,0,user_80025,0.000179,0.023333,0.023334,467,1514,6
FAC20250617032369,Climate,Japanese,Image,Europe,6536,0,user_457803,0.000083,0.002734,0.002734,157,490,0
FAC20250617032371,Politics,English,Video,Europe,2878,0,user_282683,0.000156,0.010782,0.010782,375,1218,4
FAC20250617032385,Climate,English,Video,Asia,8729,0,user_246744,0.000163,0.008984,0.008984,376,1193,0
FAC20250617032401,Fashion,English,Image,Europe,2005,1,user_327571,0.000175,0.013465,0.013465,434,1422,9
FAC20250617032406,Climate,Hindi,Text,Unknown,88,0,user_30175,0.000098,0.004398,0.004398,205,626,0
FAC20250617032417,Entertainment,Spanish,Video,Asia,1705,0,user_15978,0.000099,0.007324,0.007325,211,668,6
FAC20250617032457,Politics,English,Video,Europe,64,0,user_390147,0.000149,0.009812,0.009812,351,1139,4
FAC20250617032464,Gaming,Arabic,Link,Africa,1833,0,user_273709,0.000059,0.001814,0.001814,94,286,13
FAC20250617032519,Food,English,Image,Europe,462,1,user_369627,0.000174,0.011838,0.011838,424,1371,3
FAC20250617032525,Business,Portuguese,Text,North America,208,0,user_239102,0.000114,0.006286,0.006286,251,779,11
FAC20250617032541,Education,Spanish,Text,North America,71141,1,user_306526,0.000099,0.006347,0.006347,214,658,2
FAC20250617032558,Health,Arabic,Video,North America,5570,1,user_236786,0.000069,0.004193,0.004193,130,399,7
FAC20250617032562,Entertainment,English,Text,North America,3697,1,user_130828,0.000187,0.025001,0.025001,491,1619,6
FAC20250617032574,Food,English,Text,Africa,8,0,user_415304,0.000146,0.008921,0.008921,344,1127,3
FAC20250617032581,Gaming,English,Text,South America,155,0,user_298554,0.000178,0.013283,0.013283,439,1443,13
FAC20250617032588,Health,English,Video,North America,431,0,user_221878,0.00016,0.016874,0.016874,401,1291,7
FAC20250617032604,Fashion,English,Text,Asia,865,0,user_306992,0.00019,0.015,0.015,478,1554,9
FAC20250617032652,Health,English,Image,North America,507,0,user_303562,0.000182,0.018771,0.018771,463,1497,7
FAC20250617032683,Technology,Spanish,Video,North America,1972,0,user_452517,0.000107,0.007386,0.007386,232,722,1
FAC20250617032718,Finance,French,Image,Asia,48,0,user_437007,0.000086,0.003286,0.003286,166,506,10
FAC20250617032726,Business,English,Video,North America,371,1,user_56071,0.000158,0.01212,0.01212,383,1219,11
FAC20250617032729,Entertainment,English,Text,Asia,1398,1,user_399937,0.00019,0.025527,0.025527,502,1649,6
FAC20250617032730,Fashion,Spanish,Video,Asia,68,0,user_73559,0.000091,0.002957,0.002957,175,542,9
FAC20250617032734,AI/ML,Spanish,Image,North America,1170,0,user_96068,0.000114,0.007684,0.007684,251,788,12
FAC20250617032735,Politics,Japanese,Text,Europe,893,0,user_33444,0.000102,0.005075,0.005075,215,667,4
FAC20250617032775,Business,English,Image,Europe,10,0,user_134867,0.000148,0.010831,0.010831,357,1164,11
FAC20250617032800,Food,English,Link,Africa,24883,1,user_481439,0.000134,0.008346,0.008346,307,956,3
FAC20250617032802,Politics,English,Text,North America,12957,1,user_400562,0.000157,0.010803,0.010803,379,1245,4
FAC20250617032804,Climate,Spanish,Text,North America,254,0,user_411658,0.00012,0.00505,0.00505,255,795,0
FAC20250617032805,Finance,Spanish,Text,North America,303,0,user_248433,0.00011,0.005413,0.005413,236,732,10
FAC20250617032814,Politics,Spanish,Text,Africa,2211,0,user_498435,0.000113,0.005555,0.005555,243,766,4
FAC20250617032830,Education,Portuguese,Link,Europe,35,0,user_304978,0.00006,0.001838,0.001837,95,291,2
FAC20250617032845,Fashion,English,Video,Africa,558,0,user_2955,0.000166,0.012037,0.012037,401,1279,9
FAC20250617032864,Fashion,English,Video,Europe,1483,0,user_13332,0.000164,0.011761,0.011761,395,1256,9
FAC20250617032880,Fashion,English,Text,Europe,26517,1,user_389652,0.000157,0.01089,0.01089,381,1248,9
FAC20250617032919,Technology,German,Image,Europe,1110,0,user_48820,0.000098,0.008255,0.008255,218,673,1
FAC20250617032922,Food,Spanish,Text,Europe,29414,1,user_388774,0.000107,0.004755,0.004755,227,709,3
FAC20250617032948,Business,English,Text,Asia,3050,0,user_406407,0.000182,0.014725,0.014725,455,1493,11
FAC20250617032953,AI/ML,English,Image,Asia,3910,1,user_167620,0.000176,0.017478,0.017477,446,1464,12
FAC20250617032954,Science,Spanish,Image,Europe,18,0,user_23096,0.000097,0.002651,0.002651,187,582,14
FAC20250617032962,Technology,English,Image,Asia,319,0,user_376961,0.000184,0.021461,0.021461,477,1546,1
FAC20250618033014,Health,English,Video,Africa,1551,1,user_446204,0.000166,0.01737,0.01737,418,1337,7
FAC20250618033019,Business,Japanese,Image,North America,98,0,user_48144,0.00009,0.004615,0.004615,185,570,11
FAC20250618033032,Sports,English,Video,Asia,3,0,user_78613,0.00014,0.007053,0.007053,315,997,5
FAC20250618033052,Finance,English,Video,Europe,431,0,user_456367,0.000158,0.010754,0.010754,377,1207,10
FAC20250618033057,Sports,German,Poll,North America,2561,0,user_441369,0.000045,0.000717,0.000717,56,172,5
FAC20250618033064,Business,French,Image,Asia,131,0,user_493452,0.000094,0.004783,0.004783,196,609,11
FAC20250618033066,Sports,Portuguese,Image,Europe,87,0,user_306017,0.000099,0.00336,0.00336,198,614,5
FAC20250618033081,Politics,English,Image,Asia,288,0,user_22025,0.00018,0.012712,0.012712,439,1417,4
FAC20250618033097,Business,Spanish,Text,Asia,5692,1,user_67299,0.000109,0.005958,0.005958,237,741,11
FAC20250618033099,Fashion,English,Image,Europe,419,0,user_97101,0.000175,0.01297,0.01297,431,1415,9
FAC20250618033116,Food,English,Image,Unknown,1087,0,user_362799,0.000183,0.013324,0.013324,450,1470,3
FAC20250618033123,Health,Portuguese,Poll,North America,1591,0,user_25539,0.000059,0.002362,0.002362,95,294,7
FAC20250618033156,Climate,English,Image,Asia,2375,1,user_235741,0.000169,0.0106,0.0106,401,1283,0
FAC20250618033167,Fashion,English,Text,Asia,1628,1,user_193633,0.000185,0.014151,0.014151,460,1499,9
FAC20250619033198,Entertainment,English,Poll,Europe,1470,1,user_81121,0.000138,0.019359,0.019359,347,1077,6
FAC20250619033211,Business,Hindi,Text,Europe,29,0,user_178726,0.00009,0.005192,0.005192,190,582,11
FAC20250619033277,AI/ML,English,Video,Asia,3601,1,user_219858,0.000163,0.015524,0.015524,405,1291,12
FAC20250619033289,Politics,Hindi,Image,Europe,9521,0,user_386560,0.000085,0.003264,0.003264,164,503,4
FAC20250619033293,Business,Spanish,Text,North America,859,0,user_19860,0.000115,0.006354,0.006354,253,791,11
FAC20250619033322,Science,French,Text,Europe,1351,0,user_7910,0.000103,0.003635,0.003635,209,652,14
FAC20250619033330,Sports,English,Video,North America,1811,1,user_30183,0.000165,0.009279,0.009279,385,1237,5
FAC20250619033356,Fashion,English,Image,North America,151,0,user_95753,0.000172,0.012724,0.012724,424,1389,9
FAC20250619033375,Travel,English,Image,South America,96,0,user_442262,0.000174,0.015337,0.015337,436,1404,8
FAC20250619033376,AI/ML,French,Link,Europe,2982,1,user_294960,0.000065,0.002536,0.002536,108,335,12
FAC20250619033383,Travel,Spanish,Text,Europe,76,0,user_361436,0.000106,0.006702,0.006702,232,727,8
FAC20250619033414,Food,English,Poll,Unknown,608,0,user_266970,0.000133,0.008485,0.008485,308,959,3
FAC20250619033439,Food,English,Video,Oceania,1189,0,user_257787,0.000158,0.010463,0.010463,376,1192,3
FAC20250619033466,Sports,Portuguese,Text,Europe,270,0,user_429639,0.000109,0.004426,0.004426,229,724,5
FAC20250619033471,AI/ML,English,Video,Europe,212,0,user_469834,0.000161,0.015523,0.015523,400,1286,12
FAC20250619033474,Politics,English,Image,Europe,2881,0,user_76362,0.00017,0.011792,0.011792,410,1327,4
FAC20250619033481,Food,English,Image,Asia,187,0,user_187491,0.000179,0.01225,0.01225,437,1422,3
FAC20250619033512,Gaming,Korean,Image,Europe,5805,0,user_396850,0.000091,0.003915,0.003915,182,558,13
FAC20250619033570,Sports,Portuguese,Poll,Europe,277,0,user_408699,0.00006,0.001463,0.001463,96,294,5
FAC20250619033602,Travel,English,Text,Europe,165,1,user_368093,0.000186,0.016827,0.016827,471,1537,8
FAC20250619033603,Finance,English,Text,North America,194,0,user_450955,0.000174,0.012917,0.012917,430,1418,10
FAC20250619033630,Sports,English,Image,South America,32,0,user_158922,0.000155,0.008527,0.008527,362,1171,5
FAC20250619033635,Food,English,Text,North America,1179,0,user_106623,0.000183,0.013521,0.013521,452,1475,3
FAC20250619033645,Politics,English,Text,Asia,34,0,user_96053,0.000157,0.010558,0.010558,379,1239,4
FAC20250619033694,Climate,Hindi,Video,North America,9,0,user_330972,0.000068,0.001612,0.001612,113,342,0
FAC20250619033729,Climate,Chinese,Video,North America,190,0,user_320274,0.000076,0.002023,0.002023,133,406,0
FAC20250619033748,Technology,English,Image,North America,1231,0,user_478756,0.000188,0.021972,0.021972,488,1583,1
FAC20250619033756,Gaming,English,Link,North America,481,0,user_228960,0.000141,0.009482,0.009482,331,1037,13
FAC20250619033791,Finance,English,Video,Asia,341,0,user_317134,0.000159,0.010852,0.010852,379,1211,10
FAC20250619033832,Sports,Spanish,Video,Europe,1157,0,user_23590,0.000097,0.002484,0.002484,183,565,5
FAC20250619033855,Fashion,English,Text,Asia,1634,0,user_406379,0.000185,0.014123,0.014122,460,1499,9
FAC20250619033872,Health,English,Image,Europe,25,0,user_320283,0.000167,0.0172,0.0172,422,1352,7
FAC20250619033879,AI/ML,Portuguese,Video,Asia,736,0,user_343613,0.000093,0.004805,0.004805,186,574,12
FAC20250619033892,Fashion,English,Image,South America,497,1,user_159824,0.000169,0.012345,0.012345,415,1371,9
FAC20250619033948,AI/ML,Portuguese,Video,South America,6479,1,user_44732,0.000082,0.004244,0.004244,159,495,12
FAC20250619033950,Entertainment,Spanish,Text,South America,35,0,user_423843,0.00011,0.011372,0.011372,255,793,6
FAC20250619033954,Climate,English,Poll,Asia,2058,0,user_75620,0.000132,0.007509,0.007509,298,927,0
FAC20250619034002,Technology,Japanese,Video,North America,235,0,user_357278,0.000085,0.006033,0.006033,176,540,1
FAC20250619034040,Health,Hindi,Video,Africa,278,0,user_178639,0.000079,0.004858,0.004858,156,479,7
FAC20250619034076,Climate,Spanish,Text,Africa,54,0,user_328185,0.000113,0.004675,0.004675,237,739,0
FAC20250619034112,Entertainment,Spanish,Image,Europe,49,0,user_369393,0.000107,0.009429,0.009429,241,756,6
FAC20250619034127,Food,Japanese,Text,Asia,87,0,user_369111,0.000098,0.004561,0.004561,203,628,3
FAC20250619034144,Entertainment,Korean,Link,North America,4483,1,user_116263,0.000054,0.003588,0.003588,91,279,6
FAC20250619034213,Entertainment,Japanese,Text,Europe,1823,0,user_168153,0.000111,0.011844,0.011845,258,796,6
FAC20250619034230,Science,English,Video,Europe,123,0,user_74247,0.000154,0.007819,0.007819,355,1143,14
FAC20250619034306,Technology,English,Image,Asia,2341,0,user_286283,0.00018,0.020918,0.020918,466,1525,1
FAC20250619034328,Finance,German,Image,Europe,7058,1,user_5294,0.000087,0.003466,0.003466,171,524,10
FAC20250619034329,Fashion,English,Text,Africa,1798,0,user_447279,0.000187,0.014617,0.014617,468,1527,9
FAC20250619034334,Business,English,Text,Asia,188,0,user_469257,0.000186,0.01486,0.01486,467,1526,11
FAC20250619034342,Finance,Spanish,Text,Europe,5074,0,user_360566,0.000108,0.005356,0.005356,231,713,10
FAC20250620034370,Science,Spanish,Image,North America,2513,0,user_148944,0.000115,0.003527,0.003527,233,727,14
FAC20250621034488,Education,Portuguese,Image,Asia,111,0,user_134608,0.000105,0.006223,0.006223,224,691,2
FAC20250621034497,Climate,English,Text,Asia,135,0,user_405639,0.000175,0.0111,0.0111,422,1383,0
FAC20250621034529,Education,French,Link,North America,69,0,user_299662,0.000057,0.001841,0.001841,89,274,2
FAC20250621034532,Politics,English,Poll,Europe,65802,1,user_157435,0.00012,0.008316,0.008316,278,843,4
FAC20250621034555,Gaming,English,Image,Asia,93,0,user_375502,0.000173,0.012036,0.012036,421,1358,13
FAC20250621034559,Climate,Spanish,Image,Asia,506,0,user_369796,0.00011,0.003773,0.003773,222,690,0
FAC20250621034561,Climate,Arabic,Text,Europe,1016,0,user_271574,0.000101,0.004451,0.004451,210,660,0
FAC20250621034565,Finance,English,Image,South America,48,0,user_318877,0.000162,0.010668,0.010668,388,1244,10
FAC20250621034579,Science,Hindi,Image,Africa,91622,1,user_241110,0.000084,0.002464,0.002464,158,477,14
FAC20250621034597,Technology,English,Poll,Europe,1224,0,user_413912,0.00014,0.01696,0.01696,350,1085,1
FAC20250621034611,Education,English,Text,Asia,1576,0,user_341992,0.000188,0.01836,0.018359,482,1564,2
FAC20250621034613,Science,English,Text,South America,105687,1,user_424784,0.000147,0.006989,0.006989,338,1102,14
FAC20250621034636,Education,French,Link,Asia,109,0,user_212213,0.000063,0.002347,0.002347,105,322,2
FAC20250621034664,Food,English,Video,North America,76,0,user_327214,0.000149,0.009413,0.009413,349,1108,3
FAC20250621034681,Gaming,English,Text,North America,424,0,user_15216,0.000188,0.015652,0.015652,473,1556,13
FAC20250621034682,Health,English,Text,North America,4166,1,user_140610,0.000188,0.020253,0.020253,485,1586,7
FAC20250621034692,AI/ML,English,Image,Africa,296,1,user_28230,0.000182,0.017983,0.017982,464,1524,12
FAC20250621034696,AI/ML,English,Link,North America,4362,0,user_20359,0.000149,0.014155,0.014155,360,1123,12
FAC20250623034716,Education,English,Text,Europe,2296,0,user_257044,0.000189,0.018427,0.018427,482,1562,2
FAC20250623034721,Education,English,Video,North America,360,0,user_193501,0.000172,0.015698,0.015698,428,1373,2
FAC20250623034755,Sports,German,Video,Asia,780,0,user_300532,0.000087,0.002337,0.002337,159,488,5
FAC20250623034767,Science,English,Poll,North America,300,0,user_74907,0.000126,0.00654,0.00654,285,877,14
FAC20250623034792,Business,Portuguese,Image,Africa,2243,0,user_44614,0.000106,0.005326,0.005326,227,701,11
FAC20250623034822,Travel,English,Image,Asia,6,0,user_143217,0.000146,0.012638,0.012637,358,1160,8
FAC20250623034826,AI/ML,English,Image,Asia,16,0,user_61769,0.000154,0.014903,0.014902,384,1260,12
FAC20250623034830,Education,English,Video,Asia,251,0,user_255765,0.000172,0.015733,0.015732,428,1376,2
FAC20250624034890,Gaming,English,Image,Asia,274,0,user_191962,0.00018,0.013009,0.013009,442,1432,13
FAC20250624034908,Sports,Portuguese,Video,North America,14,0,user_268382,0.000081,0.001973,0.001973,146,451,5
FAC20250624034917,Fashion,English,Link,Europe,4721,0,user_493239,0.000142,0.009744,0.009744,334,1038,9
FAC20250624034937,Climate,English,Image,Europe,5100,1,user_186210,0.000168,0.010178,0.010178,396,1267,0
FAC20250624034945,Food,English,Text,North America,148,0,user_173673,0.000178,0.01254,0.01254,437,1429,3
FAC20250624034982,Fashion,English,Text,Europe,98,0,user_405489,0.000169,0.012079,0.012079,415,1362,9
FAC20250624035001,Travel,English,Text,North America,8966,0,user_275258,0.000171,0.015185,0.015185,429,1404,8
FAC20250624035007,Science,English,Video,North America,182,0,user_130735,0.00016,0.008259,0.008259,371,1190,14
FAC20250624035044,Entertainment,English,Image,Europe,943,0,user_444037,0.000191,0.025,0.025001,501,1620,6
FAC20250624035059,Business,English,Image,Asia,193,0,user_207264,0.000175,0.013673,0.013673,433,1416,11
FAC20250624035066,AI/ML,French,Video,Europe,1366,0,user_491709,0.000086,0.004389,0.004389,168,515,12
FAC20250624035082,Sports,Spanish,Link,Europe,90,0,user_478484,0.000072,0.001515,0.001515,122,381,5
FAC20250624035083,Climate,Portuguese,Text,Asia,256,1,user_162014,0.000114,0.004832,0.004832,242,753,0
FAC20250624035110,Education,Portuguese,Link,North America,53,0,user_325402,0.000063,0.001988,0.001988,102,313,2
FAC20250624035135,Education,Portuguese,Text,Asia,512,0,user_95715,0.000112,0.00713,0.00713,245,763,2
FAC20250624035155,Education,English,Image,Africa,13276,1,user_88186,0.00016,0.014906,0.014906,400,1306,2
FAC20250624035157,Education,Korean,Image,North America,500,1,user_453824,0.000095,0.006224,0.006224,203,632,2
FAC20250624035187,Sports,English,Image,North America,252,0,user_244446,0.000176,0.010929,0.010929,422,1373,5
FAC20250624035227,Finance,English,Image,Europe,18449,1,user_302404,0.000158,0.010195,0.010195,377,1213,10
FAC20250624035231,Politics,Portuguese,Video,Asia,15,0,user_86727,0.000082,0.002684,0.002684,153,475,4
FAC20250624035232,Technology,Portuguese,Image,Oceania,1042,0,user_330135,0.000113,0.008781,0.008781,252,785,1
FAC20250624035246,Sports,Spanish,Video,Asia,1634,0,user_239662,0.000102,0.002768,0.002768,197,620,5
FAC20250624035277,Finance,English,Video,North America,20,0,user_448737,0.000139,0.00902,0.00902,324,1035,10
FAC20250624035283,Gaming,English,Image,Europe,1475,0,user_83348,0.000179,0.013306,0.013306,441,1438,13
FAC20250624035284,Food,English,Image,Oceania,1490,1,user_407821,0.000183,0.012967,0.012967,449,1464,3
FAC20250624035329,Climate,Spanish,Image,Africa,2287,0,user_59878,0.000103,0.003414,0.003414,204,631,0
FAC20250624035334,Food,English,Text,Unknown,42,0,user_69881,0.000161,0.010461,0.010461,388,1268,3
FAC20250624035349,Technology,Portuguese,Text,North America,149,0,user_22596,0.000101,0.00832,0.00832,222,689,1
FAC20250624035377,Sports,German,Text,North America,58,0,user_226577,0.000092,0.003653,0.003653,186,572,5
FAC20250624035381,Business,English,Text,Unknown,17720,0,user_195234,0.000163,0.012271,0.012271,402,1317,11
FAC20250624035383,Business,English,Image,Europe,227,0,user_407164,0.000176,0.013866,0.013866,437,1427,11
FAC20250624035395,Finance,German,Text,South America,2375,0,user_97252,0.000093,0.004856,0.004856,194,597,10
FAC20250624035396,Gaming,Korean,Video,North America,48360,1,user_307729,0.000065,0.00161,0.00161,104,316,13
FAC20250624035399,Finance,Spanish,Video,North America,85,0,user_100508,0.000081,0.002531,0.002531,150,464,10
FAC20250624035403,Fashion,Hindi,Text,Europe,1060,0,user_169717,0.000099,0.005318,0.005318,211,648,9
FAC20250624035416,Gaming,Hindi,Link,Europe,126,0,user_355382,0.000051,0.001184,0.001184,73,223,13
FAC20250624035434,Education,Spanish,Video,Europe,538,0,user_12435,0.000104,0.005303,0.005303,217,676,2
FAC20250625035472,Technology,Spanish,Text,Unknown,14216,0,user_56494,0.000107,0.008618,0.008618,239,748,1
FAC20250625035519,Politics,Arabic,Image,Europe,31208,1,user_13081,0.000082,0.003135,0.003135,158,488,4
FAC20250625035542,Entertainment,English,Text,North America,83,0,user_343381,0.000172,0.023157,0.023158,449,1476,6
FAC20250625035563,Business,English,Image,North America,10518,1,user_97205,0.000158,0.011817,0.011817,387,1265,11
FAC20250625035587,Technology,English,Image,Asia,10841,0,user_294822,0.000168,0.019432,0.019432,431,1394,1
FAC20250625035588,Politics,Arabic,Video,Asia,3244,1,user_495009,0.000081,0.003189,0.003189,157,482,4
FAC20250625035611,AI/ML,French,Text,Europe,426,0,user_432473,0.0001,0.006536,0.006536,212,663,12
FAC20250625035612,Politics,English,Text,Europe,847,0,user_23751,0.000187,0.014206,0.014206,464,1518,4
FAC20250625035630,Travel,German,Video,Europe,4467,1,user_490723,0.000076,0.00328,0.00328,141,430,8
FAC20250625035643,AI/ML,Spanish,Image,Asia,25,0,user_464689,0.000102,0.006725,0.006725,220,686,12
FAC20250625035664,Food,Spanish,Text,Europe,732,0,user_253895,0.00012,0.005329,0.005329,258,815,3
FAC20250625035684,Health,English,Video,Asia,3683,0,user_143587,0.000162,0.017066,0.017066,407,1311,7
FAC20250625035695,Gaming,Arabic,Video,Europe,913,0,user_269788,0.000074,0.002349,0.002349,129,395,13
FAC20250625035697,Food,French,Text,Europe,650,0,user_465841,0.000107,0.004832,0.004832,226,704,3
FAC20250625035711,Education,English,Text,South America,57,0,user_312760,0.000177,0.016327,0.016327,445,1436,2
FAC20250625035719,Climate,English,Text,North America,881,0,user_371758,0.000188,0.012919,0.012918,461,1507,0
FAC20250625035723,Gaming,English,Image,North America,7884,0,user_404920,0.000166,0.011105,0.011105,401,1306,13
FAC20250625035726,Food,English,Image,Africa,125,0,user_41080,0.000174,0.011882,0.011882,425,1395,3
FAC20250625035731,Sports,English,Image,Europe,419,0,user_308388,0.000173,0.010575,0.010575,414,1351,5
FAC20250625035741,Fashion,English,Link,Europe,225,0,user_180309,0.000143,0.00998,0.00998,337,1049,9
FAC20250625035762,Technology,Japanese,Image,Europe,129199,1,user_426551,0.000087,0.007202,0.007202,187,570,1
FAC20250625035787,Sports,Arabic,Text,Asia,1464,0,user_221671,0.000099,0.004018,0.004018,204,632,5
FAC20250625035827,Travel,English,Image,Europe,38,0,user_199000,0.000155,0.013392,0.013392,382,1248,8
FAC20250625035840,Fashion,French,Text,Asia,236,0,user_216325,0.0001,0.005263,0.005262,214,657,9
FAC20250625035876,Sports,French,Image,North America,102,0,user_142679,0.000092,0.003123,0.003123,181,561,5
FAC20250625035885,Food,English,Text,Asia,62,0,user_393345,0.000165,0.011067,0.011066,401,1312,3
FAC20250625035886,Fashion,Spanish,Image,North America,36,0,user_277521,0.000106,0.004782,0.004782,224,692,9
FAC20250625035951,Fashion,Arabic,Image,Africa,1517,0,user_223645,0.000094,0.004637,0.004637,196,608,9
FAC20250625035978,Fashion,Spanish,Text,North America,3119,0,user_216608,0.000113,0.005603,0.005603,245,779,9
FAC20250625035983,Business,English,Image,North America,2881,0,user_360176,0.000169,0.013324,0.013324,417,1374,11
FAC20250625035988,Science,Japanese,Image,North America,16876,1,user_98023,0.000084,0.002531,0.002531,161,491,14
FAC20250625035996,AI/ML,English,Image,North America,1105,0,user_334265,0.000185,0.018773,0.018773,473,1552,12
FAC20250625036004,Travel,German,Text,North America,117,0,user_391238,0.000097,0.006565,0.006565,210,644,8
FAC20250625036005,Travel,English,Text,South America,228,0,user_247106,0.000186,0.017038,0.017037,472,1538,8
FAC20250625036007,Business,English,Text,North America,5342,0,user_216189,0.000177,0.013628,0.013628,439,1434,11
FAC20250625036032,Gaming,French,Text,Europe,5575,0,user_300327,0.000103,0.005218,0.005218,219,673,13
FAC20250625036043,Politics,English,Text,North America,108,0,user_5533,0.000167,0.011621,0.011621,407,1329,4
FAC20250625036044,Entertainment,English,Image,Asia,2327,0,user_197065,0.00018,0.023426,0.023427,468,1522,6
FAC20250625036045,Politics,English,Video,Asia,189,0,user_428478,0.000155,0.010558,0.010558,371,1196,4
FAC20250625036050,Education,Portuguese,Text,Asia,378,0,user_119826,0.000106,0.006834,0.006834,229,715,2
FAC20250625036060,Food,Hindi,Text,North America,918,0,user_208690,0.000098,0.004551,0.004551,205,632,3
FAC20250625036091,Gaming,English,Image,Europe,23458,1,user_254130,0.000154,0.010146,0.010146,368,1199,13
FAC20250625036112,Finance,Korean,Video,Africa,167,0,user_22608,0.000076,0.002782,0.002782,140,426,10
FAC20250625036124,Technology,English,Image,Asia,8230,0,user_271665,0.000172,0.019751,0.019751,442,1426,1
FAC20250625036125,Education,Hindi,Video,Europe,864,0,user_127423,0.000084,0.004691,0.004691,169,521,2
FAC20250625036135,Travel,Japanese,Text,North America,2,0,user_290895,0.00009,0.006032,0.006032,190,572,8
