emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,post_id
-2.6199307,-3.1881382,-1.2225385,1.2914474,2.1577597,-1.6422952,-1.9887717,0.13747708,FAC20251009088853
-2.0621004,0.14749414,2.3541014,2.6049745,0.36476102,-2.118026,-0.68368626,-2.2160654,FAC20250828133513
-0.789328,0.8145877,0.16448744,2.20385,-1.6799234,-3.2833436,1.2113819,-2.560762,FAC20250817060219
-0.61197114,-0.6194601,0.32087266,2.094916,-3.1605394,-3.270784,-2.0478995,-1.1145601,FAC20250505007237
-2.7691703,0.6033942,0.64813006,0.94816405,1.0268009,-2.8164926,1.2349827,-2.582784,FAC20250421002113
-0.50755566,0.54605514,-3.1697028,-0.546911,-1.3863031,-2.6701055,-1.130734,-1.3967534,FAC20250717120005
-3.5726311,0.16121797,-1.563795,0.22488062,-1.0728422,-2.780696,-1.2241532,0.94469494,FAC20250817060171
-3.4560053,-2.4787288,-1.4634548,2.0452151,-0.48288122,1.1908242,-1.0365946,-1.9001054,FAC20250912074705
1.3991978,0.55514115,-1.5389755,4.0155473,-0.6411653,-2.6804473,-0.40058163,-1.2164792,FAC20250516100065
-0.852364,0.4292026,-1.8892086,2.0497434,0.6708644,0.782686,-3.527799,-2.192211,FAC20250726122725
-1.6866361,-1.2656919,-2.7638369,-0.29270118,2.7106621,-2.5817544,0.45739192,-2.2849553,FAC20250509009362
-3.5188143,1.877196,-2.9301875,0.023119574,0.8969671,-0.94411254,-0.97858816,-1.5251703,FAC20250605026319
-2.873308,-1.2075444,-0.4831544,1.084094,2.8070297,-2.009273,0.86163354,-1.266263,FAC20250530023154
0.6419978,-0.32374063,-0.5374381,1.3127962,2.471749,-2.3218505,-1.7535355,-2.4656637,FAC20250609107786
-2.129631,-3.4227467,-2.550806,-0.39191696,-0.67856723,-2.1897323,-0.0331857,-1.499811,FAC20250724122153
-3.9622695,-2.126358,-1.1995516,-0.49229625,0.30719936,-2.0914106,0.49348015,-1.1078509,FAC20250830133942
-2.981736,-0.37003425,-3.0959132,0.9479564,2.3162694,-1.6954477,0.032942515,0.2519195,FAC20250811127876
-1.6017747,0.8777952,-4.188551,1.2070969,1.8122902,-1.4015536,-1.6946346,0.09044068,FAC20250713045343
-1.3932493,1.2640777,0.21141005,4.2188377,0.03116114,0.012627854,-0.44943365,-2.5294063,FAC20250527103546
1.1455243,-0.8526891,0.17556763,2.0137405,-0.5251101,-4.3671875,-1.1241874,-2.1509757,FAC20250821063022
-2.452384,-0.1456213,-0.6178044,3.5690613,-0.11188926,1.1418562,0.13476485,-3.2009563,FAC20250515099801
-1.5168881,-0.066296905,-0.23593813,1.0580333,0.35433444,0.22621192,-3.3675957,-3.5761309,FAC20251007088438
-1.0529201,0.5487452,-1.3947613,2.1221278,0.6447281,0.79823726,-3.4280734,-2.5267322,FAC20250612108850
-1.4404727,0.42009988,-0.4777602,0.34421322,2.5500119,-4.1493397,-0.42422777,-1.2642359,FAC20250827066027
-3.5995543,-1.735851,-2.3391552,2.0779264,-1.8024274,0.27578887,-0.10097377,-0.5220473,FAC20250504096224
-0.29668123,2.4093423,-0.9716267,1.427121,0.38451597,-4.31861,-1.3297905,-0.9866941,FAC20251001084934
-1.1736958,-2.0054102,-2.2126365,0.31191853,1.5976005,-2.5125132,1.1449754,-1.373329,FAC20250528103840
-3.2237656,-0.33925566,0.9409256,1.7915701,-1.244198,-0.9585927,-2.9196548,-0.50748694,FAC20250519014414
1.5721943,-0.053427123,-2.162518,3.3636117,-0.7097262,-2.4101555,-0.059207723,-1.3902538,FAC20250623112161
-2.3193812,-4.095524,0.2205222,1.8911502,-0.45486397,-1.4782844,-1.1797411,-1.1283206,FAC20250704115807
1.1215273,1.1018884,-1.9468457,3.7271178,-0.39297184,-2.7615988,-0.2019749,-0.9830523,FAC20250611108373
-2.4139996,-2.2471988,-2.344595,-0.06670321,0.3619819,-0.14701526,-1.7912914,-0.6567815,FAC20250713045519
-1.2308391,1.2966075,-3.8953915,1.4793304,1.7065532,-1.1910226,-1.8422962,-0.12489915,FAC20250822063733
-0.13008693,-0.68638,-1.3957074,1.216773,-1.8185848,-0.8278375,-0.6074149,-4.693998,FAC20250907136728
1.4316761,0.48104504,-1.6712396,4.0619044,-0.66113764,-2.6217182,-0.38026327,-1.3617216,FAC20250513011752
-2.4959598,-1.062834,-1.5502484,4.3094945,1.1251056,0.6626442,-0.6668102,-0.2732954,FAC20250606106887
-0.26963475,-0.015766459,-0.21315975,1.2647482,-1.3576127,-1.9036925,0.19037645,-4.4808955,FAC20250610029736
-1.2039006,-2.1868103,0.43302366,2.8257096,-2.656175,-0.97208375,-0.6328104,-2.7047045,FAC20250506007610
-0.8387858,0.9890581,0.32943892,2.0528188,-1.66268,-3.3066356,0.99926555,-2.6516619,FAC20250914139046
-2.616645,-3.109368,-1.68545,0.82359457,1.6603699,-1.4231517,-2.1896675,0.16855209,FAC20250607027744
0.16032705,-2.9147673,-2.1900353,1.932145,-1.8568761,-1.9968907,0.46283707,-1.9028276,FAC20251005145632
-1.3768842,-1.782258,0.4941808,3.401601,-1.338843,-1.1625636,1.0130873,-2.1258335,FAC20250907136512
-1.0404809,2.7408342,-0.49884376,2.6108654,1.7433606,-1.4425652,-2.5281544,-1.9252855,FAC20250513012079
-3.2361917,-1.5413995,-2.260409,2.049765,-1.8723137,0.16560334,0.3280706,-0.79533225,FAC20250528103723
-0.99596924,1.4150922,-3.9329758,1.8415849,1.8232825,-1.1495506,-1.4560146,-0.3375088,FAC20250721121147
-2.0219123,0.16626522,0.019495388,4.021239,-0.2437828,-2.5352497,-0.18028104,1.1142682,FAC20250825132458
0.7074934,-1.7957348,-3.7423272,2.3853805,-0.24064785,-0.21705288,-1.7698133,-1.8291905,FAC20251004086969
-0.6468737,-1.7587293,0.6651705,1.4368693,1.2402686,-3.8357806,-2.574301,-0.22789939,FAC20250424092818
-1.2690973,-1.9495354,0.22345047,3.7398376,-0.19069594,-1.3229653,1.5446948,-2.274987,FAC20250725049876
-0.26698133,-2.0578985,-2.866276,2.2503526,2.616462,-1.1125717,-1.7054753,-0.41129065,FAC20250621034529
-2.3988407,-0.794209,-2.8385465,0.078476354,-0.5969695,0.3183733,-0.2395793,-3.8609765,FAC20250812128155
-0.8093779,-0.22964461,-0.92991745,3.185678,1.695902,-0.79850405,-3.4926267,0.2103297,FAC20250922079336
-2.0176477,-0.05955322,-1.5625417,0.78336453,3.1779187,-1.4521128,-2.8754556,-0.71132183,FAC20250712045076
-4.624071,1.3247794,-0.567888,2.1949322,-0.74099123,-0.43815595,-0.23258317,-0.9022479,FAC20250606027184
-2.483934,1.49726,-2.8636215,-0.2859485,1.7640711,-0.9806073,-0.8283184,-2.3339403,FAC20250608028972
-0.35029575,1.4359826,-2.7093008,0.87730896,-2.6983252,-2.559374,-0.4391575,-2.0254076,FAC20250914075194
-2.2509718,0.45489302,-1.7139609,2.6406808,1.266947,1.3230841,-2.4167795,-1.5547583,FAC20250617032316
-2.4705024,-3.1505716,-1.3540411,1.4936913,0.44917324,0.39549536,0.01751914,-3.030234,FAC20251005087285
-3.042703,0.7361087,0.6100723,0.78985226,1.1632831,-2.896148,1.065087,-2.4189801,FAC20250928143339
-1.2178999,-1.118789,1.8548349,2.0872858,1.191239,-2.5820055,-1.1720966,-1.1149315,FAC20250615031923
0.007675659,-0.12899259,0.6596117,2.0615497,1.8343092,-4.157136,0.070714764,-2.2615092,FAC20250819061811
-0.3552293,0.16646016,0.6546364,2.1506457,2.0794644,-4.526521,-0.025718115,-1.9610432,FAC20250428004612
-3.5520306,-0.85284126,-0.9828809,-0.59674895,-2.2184632,-1.6762624,-0.3699519,-2.2602832,FAC20250513012198
-0.8508769,0.9823717,0.4160423,2.160499,-1.4038161,-3.7262282,0.98847455,-2.1338234,FAC20250716119563
-2.6452787,-2.592188,-2.287472,0.47618666,0.7580032,-1.001055,-2.0705721,0.28832856,FAC20250614031379
0.08658643,-0.4002156,-2.4110768,-0.4184233,0.039318487,-1.9446858,-3.595441,-2.7349017,FAC20250827066013
-2.545521,0.4541951,-2.0249264,2.3842013,1.3200523,1.3264076,-2.3788052,-1.70546,FAC20250530022704
-2.8799405,-0.036012214,-3.2233307,0.93991876,-1.2837465,-2.0681586,-0.87127346,1.210881,FAC20250708116915
-1.8189486,-2.4909282,0.4189787,0.09936299,-1.4327242,-3.482263,-2.0420272,-1.1713496,FAC20250601024584
-3.110541,1.1965823,0.7038913,0.7308854,0.7410568,-2.9997337,0.65190953,-2.111616,FAC20250904135585
-1.8559623,0.38526484,-2.8861575,0.76610667,-0.3505433,-2.28423,2.2377524,-1.9866796,FAC20251011089202
-2.6698465,-0.87305856,-0.4744684,-0.4267826,-2.3513012,-2.417316,0.0036726638,-3.0769765,FAC20250603105644
-2.7913876,-0.36490378,-1.4328152,3.3025682,1.4639069,0.960774,-1.5893258,-0.4888327,FAC20250530022915
0.06706862,-0.59577614,-2.307577,3.1102138,-2.4407651,-0.39969552,-1.6119895,-0.6185002,FAC20250521018129
-2.732273,1.777589,-2.3726685,1.5894637,-0.17933582,-0.3030766,1.1955049,-3.2060952,FAC20250921141098
-2.65949,0.33234325,-1.7376258,2.620092,1.3968192,1.3220875,-2.3802226,-1.5186832,FAC20250625035951
0.54665893,-2.3490496,-2.0482557,2.4561899,-1.7555135,-2.1179092,0.9455531,-2.2114913,FAC20250428004220
1.4132285,-0.42619324,-1.082201,4.1221156,-1.2430688,-2.2777972,-0.17277074,-2.158456,FAC20250630037690
-0.35254788,-2.3977702,-0.677413,2.8444192,-0.47709304,-3.606821,0.1934409,0.3456958,FAC20250827133068
-1.6001437,0.20573854,-1.2085773,0.7009492,-3.2273064,-1.483696,-3.1443644,-1.8474628,FAC20250724122280
-2.2214875,-2.155301,-0.15663548,-0.5738762,-1.1174818,-3.5603528,-1.984567,-0.8913567,FAC20250428004620
-1.4129318,0.45970538,-3.1305943,-1.2738879,0.07485402,-3.3213089,-1.5993716,-1.3215057,FAC20250421001108
-0.017132107,2.4994752,-0.56169975,1.5773616,0.31510106,-3.9258244,-1.1145313,-1.6734875,FAC20250823131888
-1.0003773,-0.88562536,-1.1266959,1.5358617,0.24126637,-0.32417545,-4.667384,-1.167806,FAC20250605106521
-2.9354026,2.0170841,-1.7630677,0.2124465,0.96649826,-0.54515475,-1.0230763,-1.7110487,FAC20251012147972
-1.070624,-1.6330006,-0.64239717,-0.7222131,0.6993267,-1.9770913,-1.1799254,-4.360163,FAC20250630038685
-0.8537425,-2.195361,-3.164194,2.9813337,-1.739846,-0.42787567,0.82736045,-1.4764606,FAC20250604106217
-3.7340605,0.40212503,-1.1475524,0.098423615,-1.0918851,-3.3461096,-1.2087059,0.5971787,FAC20250815058339
-3.2808821,0.78306836,-1.2644843,0.8570848,-1.5654637,-2.690605,-0.44481385,0.8156398,FAC20251011147538
-1.0241618,-2.9067285,-1.4018716,1.5870697,1.8826469,0.11162185,-2.7671556,-2.840195,FAC20250802125204
-3.1389658,1.3354107,0.446082,0.9705357,0.91498744,-3.123759,0.8979351,-1.9567251,FAC20250711118170
-2.6863012,-3.0244443,-1.046668,1.5552573,2.392937,-1.9203395,-1.6973908,0.3289482,FAC20250510009668
-3.166593,1.4424901,0.5200497,0.71255237,0.6935629,-3.1199412,0.58088636,-1.974097,FAC20250805053298
-3.8120074,-0.20060344,1.2136022,1.6741086,-2.0729043,-2.1186767,-1.6925112,-0.6223428,FAC20250528103695
-2.1342428,-1.7343719,-0.5753187,-0.91067016,-0.9591542,-4.1425266,-1.754366,-0.9646325,FAC20250424092920
-2.3696542,-0.94907737,-1.7124629,3.7961254,1.3993218,0.7164536,-0.6576621,-0.28007972,FAC20250805053527
-0.66968846,0.1724416,0.9242697,0.48209357,1.310946,-2.4821148,-2.4106019,-3.0136511,FAC20250606026715
-0.8645567,-0.61661804,-2.0297005,1.6489908,-1.2297097,-3.7156134,1.3954606,0.01146942,FAC20251010088992
-0.7572919,-0.6203684,0.46576485,3.6313312,1.3433217,-1.2896,0.7347459,-1.0863569,FAC20250822064015
-0.6133031,-2.7979789,-1.2190431,2.6530252,1.5921984,0.38847283,-1.8875384,-2.4357512,FAC20250725122620
0.5592437,-0.38793653,-1.019068,-0.20871948,-0.5392107,-2.5431201,-2.5272949,-3.6288462,FAC20250421002124
-0.7195964,-2.4209843,-1.4767056,-0.643672,1.453339,-2.0555909,-2.1757019,-3.110868,FAC20250625036045
-1.174587,-0.08577507,-0.32136026,1.4534804,0.44351986,0.08744856,-3.9359653,-2.3195596,FAC20250502095554
-3.1242397,-2.0351336,-2.2567294,2.4311078,-1.3132224,0.7158209,-0.21145488,-0.80178976,FAC20250805126029
-0.59232295,-2.511037,-2.4631684,2.6215823,-0.5800518,-1.6016351,-2.2934327,0.99632365,FAC20250916139613
-1.7669793,-0.6255336,2.043911,1.9759071,0.94369465,-2.6793964,-1.0305042,-1.1270677,FAC20250606027105
-3.7696817,-0.07716054,-1.2929696,0.14813721,-1.2172772,-2.9814253,-1.4501865,0.7523295,FAC20250922079783
-3.3418634,-1.4990704,0.5617449,0.43027258,-1.6131235,-1.3551507,-0.083601475,-3.3337646,FAC20250530104481
-3.2243063,0.544941,-2.2631767,2.0966935,-1.2380005,-0.84500366,-1.8870393,1.2556185,FAC20250506007633
0.74416363,0.69361395,-2.4895313,1.5465199,-0.0460769,-3.1621113,-3.539609,-0.31875524,FAC20250529022389
-1.4741206,-2.8683228,-1.3990691,1.2646149,1.0313966,-3.0546975,1.7690552,-1.4064362,FAC20250618110716
-3.2398176,-1.8515378,-1.3698941,1.2531537,2.5827875,-1.0493058,1.0303618,-1.8713236,FAC20250915139174
0.40721586,-0.42742193,-2.081323,-0.19550619,0.42442054,-1.9613056,-3.4026532,-3.0221825,FAC20250627113632
-4.0465035,-1.7904451,-2.132243,1.9849395,-1.4015173,0.3218043,-0.46469855,-0.42635998,FAC20250428094119
0.51662403,0.38916305,-1.7840804,0.1567541,-0.5205977,-2.086771,-3.3419378,-3.5129876,FAC20250423092720
-2.2145238,-1.2394938,-1.4720496,3.9064975,1.9474645,0.04454958,0.2611439,-0.4495841,FAC20250804053155
-3.0902543,-1.5726476,1.0719117,3.8971317,0.46897617,-1.2658218,-1.3947697,0.25139892,FAC20250605106420
0.13271944,-1.750908,-1.8211823,-0.30586904,0.7457307,-2.5014753,-0.3286917,-3.740823,FAC20250519015811
-0.5777444,-2.4672668,-3.0056698,2.9742792,-1.4807087,-0.61683047,0.6644963,-1.0978132,FAC20250814128915
-3.369262,0.25869727,-0.8681004,0.4211689,2.3118668,-1.1422801,-2.9707108,-0.7449256,FAC20250721048341
-3.0455875,-1.0999348,-1.4742805,-0.61132145,-2.7539325,-2.335319,-0.041306168,-2.289938,FAC20250804052795
-1.1394937,-1.6886829,0.28068072,2.2266052,-2.8622186,-0.8082328,-1.1924189,-2.37415,FAC20250420000966
-1.6063613,-1.8795898,-0.3087151,2.1040142,-3.2426362,-0.5113119,-1.2568158,-2.239454,FAC20250525021145
-2.516677,0.5669116,-2.0130622,2.3525062,1.2725228,1.3105991,-2.5111065,-1.8159598,FAC20250814128816
-1.7631204,-0.790824,-2.657212,-0.48331314,2.5930684,-2.0478985,0.08586963,-2.2553911,FAC20251015148947
-1.6259198,-1.0655876,-2.6129358,-0.13846956,2.6405585,-2.3694444,0.5555533,-2.233662,FAC20250824132147
1.3947937,-0.29540813,-2.565758,2.9738872,-0.7679069,-2.3849251,0.25679252,-1.2231998,FAC20250716046240
-0.85001075,-0.3245229,0.3006354,1.5136664,1.5429173,-4.8726454,0.29729247,-1.1346848,FAC20250909137215
-2.6510186,-1.2328324,1.1999214,4.19081,0.48442474,-1.3936071,-1.426643,0.1695872,FAC20250922141482
0.31712854,-0.24202016,-1.8212461,-0.2454686,-0.36217612,-2.1770487,-3.2704246,-3.3129215,FAC20250831134274
-3.1359696,-1.1712751,0.6482833,0.44769806,-1.2610443,-1.0778198,-0.33802137,-4.010676,FAC20250608107538
-0.06399033,-1.1965976,-2.1467927,-0.54267013,0.8787969,-1.8975455,-3.2511382,-2.8241208,FAC20250501006199
-2.479924,-0.01369439,-1.2707864,0.5234222,2.7073936,-1.2495823,-2.8394125,-0.53250134,FAC20250922080850
-2.9933102,0.26809293,-0.8487087,0.2734123,2.3225906,-1.4425846,-3.0577927,-0.71860164,FAC20250804053013
-2.9091148,-2.0856936,-2.1409585,2.0583029,-1.1431295,0.4421908,0.80943483,-1.3571907,FAC20250713118617
-1.2815711,-2.7451985,-1.5142365,1.7032944,1.8986351,0.40103877,-2.6317136,-2.7225413,FAC20251011147596
-1.2754226,-2.4347532,-1.978213,0.77722204,2.3901243,-3.2862935,0.88677573,-1.253784,FAC20250807055175
0.6702978,-1.9707558,-0.092739284,1.4069167,-0.2134193,-4.3211966,0.004216829,-2.5525253,FAC20250822064074
0.7808363,-1.8305155,-3.6449149,1.4413582,-1.0036081,-0.82657754,-1.5528088,-2.104394,FAC20250804125699
-2.8810897,2.4284718,-2.9395416,0.02782266,0.4082382,-0.8773847,-1.7133884,-1.9838064,FAC20250527022111
-4.027508,-1.6556861,-0.89936554,0.8889636,0.12244672,-2.253209,1.5118716,-0.45501384,FAC20250613030245
-0.8437818,-1.8219862,-0.72911656,4.0379653,0.9231844,-1.0511372,1.5097733,-1.5024496,FAC20250703115321
-0.5064823,1.1024832,-2.6987996,-0.29180822,-1.8610872,-3.0296,-0.93689835,-2.021839,FAC20250603105707
-0.3079518,-2.452748,-0.8559083,3.1081724,-1.1932762,-1.5906795,-2.9191782,0.3168713,FAC20250918140170
-1.0111809,-1.4805101,-2.7039416,3.0260854,-1.8498951,-0.09715519,1.010148,-1.627527,FAC20250922082088
-0.83187884,1.7774569,-2.2710748,1.7467115,-0.10710362,-1.1475855,1.2393421,-3.352237,FAC20250422002803
-0.5039522,0.16545081,0.2684966,1.6008315,2.0103624,-4.6306987,-0.06512676,-1.5927731,FAC20250607028515
-1.0699773,-0.5171035,-2.3158426,1.9787562,-0.832221,-3.364842,1.8886503,-0.030418854,FAC20250720047881
-1.5607781,-1.9425,-1.9993795,0.2401373,3.224368,-2.8348215,0.16064529,-2.0827777,FAC20250615109788
-3.5373716,-0.5448651,0.32107145,0.18027309,0.89438516,-2.3572173,-3.0605273,-0.25762194,FAC20250607027710
-2.1219277,-1.0844542,-3.260117,-0.061764862,-0.2689022,0.23728487,-0.37556604,-3.4058852,FAC20250429004748
-1.7328424,-0.37015024,1.8575749,1.7166675,0.6278502,-2.417046,-0.7963488,-0.7728516,FAC20250530023035
0.25958472,0.56020385,-2.200026,2.4450004,-0.7331561,-2.9294953,-3.1926613,0.65997857,FAC20250419000360
0.91686654,-0.6324695,-0.7266895,2.027187,2.6401987,-2.5065618,-1.9399303,-2.0481553,FAC20250522018295
-3.5668576,0.40157184,-0.5654003,1.8975861,2.8825452,-0.18515827,-0.16900073,-2.4010227,FAC20250912074192
-0.24967904,-2.29113,-1.5470641,2.643155,-1.4807327,-1.286344,-2.6173937,0.34747982,FAC20250804052756
-3.3297126,0.5950194,-2.4204743,2.821344,-0.68631524,-0.5696444,-1.3314087,1.2360855,FAC20250901067794
-0.7397437,-3.9110272,-0.36943975,2.6197534,0.402768,-2.256178,-0.34746936,-0.67680407,FAC20250705039993
-1.0500363,-1.8826376,-1.238279,-0.9709863,1.2358502,-1.8316348,-2.0146887,-3.4819255,FAC20251010147186
-0.9571295,-0.2542616,-0.76519763,3.6355581,2.7787228,-1.9195802,0.64486426,-0.6641267,FAC20250419000158
-0.41179565,0.4016497,0.5607662,0.56163514,1.3995694,-2.424903,-3.0765789,-2.2254345,FAC20250926083778
-2.0180185,-1.545524,-1.5200572,0.5540345,-0.8999676,-0.088503405,-2.319058,0.11826628,FAC20250827066656
-2.401206,1.5383512,-2.2212527,0.04559555,-0.48135957,-2.5759096,1.3461037,-2.6131437,FAC20250919077671
-2.1649652,-2.1184192,-0.23164266,-0.5473689,-1.3605417,-3.4300926,-2.0870636,-0.8757925,FAC20250606106814
-3.5024064,-0.049098592,-0.33150935,1.6717659,2.7483585,-0.2318447,-0.29973415,-2.5295966,FAC20250804125664
-1.1481009,-1.8650544,0.26807138,3.721791,-0.37764728,-1.1729326,1.4068846,-2.245843,FAC20250521101448
-3.273887,-2.5267386,-1.9427822,-0.7364678,0.02082169,-2.1877494,0.36075324,-1.3877249,FAC20250922078932
0.63738424,0.71952134,-2.3399863,1.4820544,0.21364741,-2.9469337,-3.70588,-0.39727944,FAC20250705041424
-1.8239328,-0.103756174,2.3261216,2.5233886,0.6286497,-2.1674495,-0.83446765,-2.0544066,FAC20250429004647
-2.7258155,-1.04329,-0.59428644,-0.8162693,-2.0084352,-2.1984365,-0.3882847,-2.7940924,FAC20250904070381
-2.387822,-0.96887904,-2.810861,-0.19404212,-0.45270061,0.03575964,-0.059055716,-3.8949387,FAC20250729050857
-1.2896055,2.8706822,-0.2611454,2.5937068,0.64764327,-1.5023367,-2.8722184,-1.6417797,FAC20251002086359
-3.9712524,-0.041133713,-0.74842656,1.9455444,2.2298965,0.010196538,0.3766438,-2.2077515,FAC20250530023788
0.06921627,-2.0606666,-2.4414613,2.5127697,0.72208846,-1.2021825,-1.7817315,0.6198782,FAC20250514099308
-1.5481969,-0.055175237,-2.9190838,1.8147,0.04896549,-2.0767198,2.359291,-1.1635804,FAC20251008088795
-2.0154948,-0.21894325,2.2619834,2.4826689,1.0330907,-2.0650501,-0.9549293,-2.3624501,FAC20250906072009
-0.42380825,-1.4404672,-2.1393514,-0.7244416,1.233559,-1.7546839,-3.0934322,-2.7649608,FAC20250718120280
0.45686528,0.76349646,-1.9246383,3.3248029,0.35025933,-0.09627616,-0.5136312,-3.6936655,FAC20251015090172
1.359509,-0.85537577,-0.27096844,1.5278221,-0.69820243,-4.100023,-1.4932286,-2.4784,FAC20250825064824
-0.937274,-2.8520267,-1.0343217,1.9280953,1.6948133,0.27780327,-1.6975245,-2.8176003,FAC20250801124750
0.39173263,-0.81477505,-1.8354734,1.1123266,-1.6931777,-0.87758416,-0.56998765,-4.007218,FAC20250428004544
-2.0875955,1.1470394,-3.023582,-0.15452668,2.0873883,-1.1071204,-0.58814484,-2.5962925,FAC20250513098941
0.090202816,2.4332416,-0.8769905,1.2523022,0.40255913,-3.9663296,-1.2166882,-1.9933723,FAC20250609029346
-0.93896186,-3.9890182,-0.112505436,2.5564494,0.41704887,-2.1416376,-0.54518366,-0.8494506,FAC20250918140151
-1.3305795,0.27151605,-0.70639604,1.4460487,0.50041,0.61285555,-3.1935966,-3.1948998,FAC20250922082201
0.9710207,0.19510488,-1.2623552,0.48949197,-0.68267155,-2.4695113,-2.9841805,-3.3797789,FAC20250922141612
-3.0699759,0.09468747,-0.07924321,2.191093,-3.0496716,-2.3761888,-0.37433332,-0.06971332,FAC20250601024246
-0.12901586,-0.018468367,-2.0209572,3.7112746,-2.4997888,-0.13359621,-1.5256513,-1.4445893,FAC20251011147715
-1.1144007,-2.0496907,-3.0356627,2.557691,-2.440094,-0.9247919,0.5218,-0.73086125,FAC20250617032922
-0.74956447,-0.5466859,0.051346418,0.61651224,1.1741781,-4.73959,0.060960177,-1.1139485,FAC20250507097160
-0.5317125,-1.4533967,-2.6190352,1.9744674,2.8758767,-0.87375826,-1.8409313,-0.50205415,FAC20250510009998
-1.9502356,-3.4626637,-2.02325,1.4520011,-1.0713239,0.46238372,-0.445542,-2.2149742,FAC20250615109529
-1.6351087,2.3391948,-0.34408444,1.2354442,-0.40862727,-1.9763777,-3.2990792,-0.9954882,FAC20250607027826
-2.1600456,-0.9081331,-2.3536317,3.0797298,-2.1745043,-0.046092473,0.92943054,-1.0536457,FAC20250927143171
-2.7669332,0.85298276,-3.564929,1.8480014,-0.58545876,-2.0003667,0.112775676,1.0466013,FAC20250922082185
-1.2307024,-3.0722828,-1.4494565,1.3370961,1.8301508,-0.020045256,-2.8324974,-2.6926649,FAC20250706116412
-0.98840046,-1.1164476,-1.077124,-0.14483564,-0.46468237,-4.954154,-0.8565563,-0.11964523,FAC20250505007507
-1.4645591,0.9579547,-1.406222,1.9618937,0.8396509,0.9341717,-2.993903,-2.902444,FAC20250609029213
-0.5703477,-2.4140615,-1.1341702,-0.58758754,1.1461363,-2.1073909,-2.2422855,-3.2025108,FAC20250806126188
-3.0328352,-0.6573614,1.0548011,1.851413,-0.548216,-0.93755704,-3.3958955,-0.75305456,FAC20251010147429
-0.9416762,0.29929793,-0.3646937,1.3720294,-3.458093,-2.2755222,-2.5990977,-1.8050486,FAC20250611108270
-2.0232222,-0.4770979,2.1616359,2.2651865,1.3100883,-2.3745244,-1.0757282,-1.5051293,FAC20250513099018
-3.6830583,-1.9098624,-2.0553844,2.1300056,-1.223914,0.5469347,-0.2312687,-0.6061832,FAC20250714118916
-2.9433804,-1.5821493,0.5258957,0.13297258,-1.5669938,-1.6173683,-0.12845895,-3.2626493,FAC20250705040999
-2.3045223,-1.1474235,-1.3152461,4.304037,1.228987,0.5529644,-0.57318723,-0.33261552,FAC20250913074958
-0.22745162,-1.7254035,-1.9790902,0.20947538,-0.99419063,-4.23111,-1.9535943,0.104507856,FAC20250521017007
-1.5407504,-2.9664352,-1.6020975,0.6368812,0.7294806,-3.3431528,1.3498297,-1.3129282,FAC20250729051472
-3.9890578,-0.6196713,0.20317845,1.3396502,-2.0346956,-2.0516326,-1.393127,0.3537881,FAC20250530023158
1.1325898,-0.68240386,0.19176999,2.0520282,-0.6639296,-4.392398,-1.1910785,-2.2090807,FAC20250725050082
-2.0990407,-1.7194722,-3.4788032,0.12166526,-0.96662754,-0.30853125,-2.7524745,-0.6901919,FAC20250506096713
-3.7147107,-1.3685627,-2.6798043,1.1157326,2.3655434,-0.78878343,0.47717854,-0.7675853,FAC20250424092819
0.21225438,-0.45907322,-2.0854037,-0.34418783,-0.22256863,-2.0053322,-3.4033334,-2.8114958,FAC20251001085000
-1.968836,-0.4330496,0.99698615,1.4974455,1.7251116,-1.3492118,-3.6776679,-1.0447316,FAC20250519015579
-3.1607149,0.65570176,-2.8172972,2.2656913,-1.0421804,0.08740282,-2.1536117,0.47797102,FAC20250827065991
-1.3270471,0.07998386,-0.88641745,0.8620238,-3.2264812,-1.5937462,-3.0170164,-1.733608,FAC20250421001782
-2.5431082,-0.61457354,-1.3076289,3.9631722,1.3243372,0.93478346,-1.3598323,-0.49554688,FAC20250428094048
-0.34808418,-0.0066834595,-0.074442,1.2251056,-1.2952101,-2.2200928,0.37547868,-4.547866,FAC20250829067114
-2.7388694,-0.8905821,0.9070032,1.6352946,0.30022526,-1.6385014,-4.016551,-0.39041117,FAC20250902068022
0.15638337,2.5595758,-1.5144048,0.9801306,0.74822193,-3.4914577,-1.310642,-2.9188848,FAC20250822064247
-2.0409606,1.5069641,0.33765638,-0.24062309,-0.7240248,-2.563976,-2.6814854,-2.7977376,FAC20250515012464
-1.5850283,1.417876,0.24370953,-0.23879649,0.055648625,-2.5727162,-2.8866916,-2.6170306,FAC20251001085506
-3.1119812,-0.435224,-2.799228,0.15938504,-1.2117283,-2.5085738,-1.2158223,0.9803355,FAC20250713045475
-4.698527,1.3229766,-0.3343572,2.0966592,-0.44058332,-0.47004926,-0.3592153,-0.8832793,FAC20250827066680
1.3008916,-0.7925968,-1.3191795,3.6238303,-1.5751203,-2.1958647,0.17913556,-2.1801622,FAC20251005145752
-2.2599442,-3.2682817,-2.4306645,-0.2703047,-0.52847093,-1.9103907,0.11482742,-1.35084,FAC20250606106807
-1.4463475,1.9592881,0.077938534,4.238371,0.031625368,-0.47656295,-0.58244616,-1.9154695,FAC20250523018532
-1.6620849,-1.3767711,-2.447702,-0.19875827,2.9712903,-2.542709,0.23064685,-2.183183,FAC20250517013634
