Id,Label,topic,language,media_type,location,followers,popularity,user_id
FAC20250713045354,FAC20250713045354,Sports,Korean,Video,Europe,5475,0,user_474776
FAC20250713045367,FAC20250713045367,AI/ML,English,Image,North America,1961,0,user_113139
FAC20250713045372,FAC20250713045372,Science,Portuguese,Link,North America,1696,1,user_313782
FAC20250713045411,FAC20250713045411,Health,Japanese,Video,Asia,24130,1,user_18537
FAC20250713045436,FAC20250713045436,Finance,German,Video,Asia,29739,1,user_315020
FAC20250713045437,FAC20250713045437,Entertainment,English,Text,North America,2595,0,user_344838
FAC20250713045456,FAC20250713045456,Climate,English,Image,Europe,1723,0,user_463674
FAC20250713045475,FAC20250713045475,Education,English,Image,Asia,28,0,user_265838
FAC20250713045509,FAC20250713045509,Food,English,Image,North America,702,0,user_243030
FAC20250713045519,FAC20250713045519,Health,English,Text,Asia,930,0,user_274628
FAC20250713045520,FAC20250713045520,Climate,English,Text,Asia,194,0,user_375879
FAC20250714045530,FAC20250714045530,Gaming,Portuguese,Text,Europe,137,0,user_318530
FAC20250714045557,FAC20250714045557,Sports,German,Image,North America,439,0,user_356094
FAC20250714045558,FAC20250714045558,Science,English,Image,Asia,141,0,user_194947
FAC20250714045732,FAC20250714045732,Climate,English,Poll,Asia,5443,0,user_21971
FAC20250714045738,FAC20250714045738,AI/ML,English,Image,Asia,973,0,user_450028
FAC20250714045739,FAC20250714045739,Business,English,Text,South America,970,0,user_10016
FAC20250714045745,FAC20250714045745,Food,Korean,Link,Asia,3113,0,user_316521
FAC20250714045752,FAC20250714045752,Health,French,Image,North America,722,0,user_9865
FAC20250714045762,FAC20250714045762,Sports,Spanish,Image,Asia,3025,0,user_59136
FAC20250714045785,FAC20250714045785,Politics,Spanish,Image,Europe,786,0,user_216226
FAC20250714045799,FAC20250714045799,Gaming,English,Text,Asia,470,0,user_438560
FAC20250714045810,FAC20250714045810,Science,Spanish,Image,North America,1713,1,user_240601
FAC20250714045819,FAC20250714045819,Entertainment,Japanese,Poll,North America,283,0,user_235988
FAC20250714045837,FAC20250714045837,Fashion,Portuguese,Video,North America,595,0,user_495770
FAC20250714045842,FAC20250714045842,Science,English,Text,Africa,795,0,user_309930
FAC20250714045876,FAC20250714045876,Finance,Japanese,Poll,South America,1016,1,user_2416
FAC20250714045881,FAC20250714045881,Sports,English,Image,Europe,4697,0,user_255495
FAC20250714045895,FAC20250714045895,Politics,Spanish,Image,Asia,78,0,user_403664
FAC20250714045912,FAC20250714045912,Fashion,English,Text,Africa,40,0,user_46147
FAC20250714045915,FAC20250714045915,Politics,English,Image,Unknown,92,0,user_353241
FAC20250714045942,FAC20250714045942,Technology,English,Video,Europe,588,0,user_36668
FAC20250714045948,FAC20250714045948,Business,French,Text,North America,1163,0,user_315778
FAC20250714045961,FAC20250714045961,Technology,English,Image,North America,106,0,user_183642
FAC20250714046010,FAC20250714046010,Education,German,Video,Africa,2504,1,user_26609
FAC20250714046017,FAC20250714046017,Finance,French,Image,Europe,219,0,user_448577
FAC20250714046021,FAC20250714046021,Fashion,English,Image,Asia,58,0,user_270418
FAC20250714046051,FAC20250714046051,Science,Japanese,Text,Asia,4051,0,user_347098
FAC20250714046091,FAC20250714046091,Sports,Portuguese,Text,Asia,232,0,user_47743
FAC20250715046126,FAC20250715046126,Education,English,Poll,Europe,47015,1,user_138173
FAC20250716046146,FAC20250716046146,Entertainment,Portuguese,Video,South America,1769,0,user_83715
FAC20250716046216,FAC20250716046216,Gaming,Spanish,Image,North America,5,0,user_120170
FAC20250716046239,FAC20250716046239,Education,English,Video,North America,47,0,user_204839
FAC20250716046240,FAC20250716046240,Entertainment,English,Poll,Asia,19439,1,user_51521
FAC20250716046255,FAC20250716046255,Sports,French,Image,Asia,23904,1,user_481105
FAC20250716046264,FAC20250716046264,Science,Spanish,Video,North America,2685,0,user_467788
FAC20250716046282,FAC20250716046282,Education,French,Text,North America,11520,1,user_39927
FAC20250716046292,FAC20250716046292,Fashion,Spanish,Text,North America,55,0,user_216072
FAC20250716046312,FAC20250716046312,Food,English,Text,Asia,70,0,user_105191
FAC20250716046342,FAC20250716046342,Food,Portuguese,Link,Europe,5367,1,user_180459
FAC20250716046379,FAC20250716046379,Climate,Portuguese,Text,Asia,14771,1,user_252424
FAC20250716046403,FAC20250716046403,Entertainment,English,Video,Asia,208,0,user_493568
FAC20250716046430,FAC20250716046430,Food,Japanese,Text,Asia,68,0,user_434976
FAC20250716046436,FAC20250716046436,Science,Japanese,Text,Europe,2250,0,user_251525
FAC20250716046443,FAC20250716046443,Education,English,Text,Europe,485,0,user_472467
FAC20250716046464,FAC20250716046464,Education,Portuguese,Text,Asia,236,0,user_45487
FAC20250716046473,FAC20250716046473,Health,Spanish,Image,Europe,10,0,user_463500
FAC20250716046485,FAC20250716046485,Business,Spanish,Text,North America,55622,1,user_93518
FAC20250716046501,FAC20250716046501,Entertainment,Portuguese,Text,Europe,322,0,user_176278
FAC20250716046520,FAC20250716046520,Gaming,Arabic,Poll,North America,18,0,user_68815
FAC20250716046538,FAC20250716046538,Science,French,Text,North America,465,0,user_497540
FAC20250716046550,FAC20250716046550,Science,English,Text,Africa,6562,1,user_233572
FAC20250716046556,FAC20250716046556,Fashion,Portuguese,Video,Unknown,912,0,user_375912
FAC20250716046560,FAC20250716046560,Fashion,English,Link,Asia,101,0,user_352598
FAC20250716046582,FAC20250716046582,Gaming,French,Image,Europe,5,0,user_228521
FAC20250716046641,FAC20250716046641,Technology,Portuguese,Text,Europe,49,0,user_7841
FAC20250716046646,FAC20250716046646,Education,Spanish,Video,Asia,71,0,user_333230
FAC20250716046676,FAC20250716046676,Finance,Korean,Image,Asia,16851,0,user_389727
FAC20250716046677,FAC20250716046677,Entertainment,Spanish,Link,Europe,8841,1,user_33880
FAC20250716046694,FAC20250716046694,Science,English,Text,Asia,207,0,user_790
FAC20250716046707,FAC20250716046707,Health,Chinese,Image,North America,10298,1,user_26190
FAC20250716046727,FAC20250716046727,Health,Spanish,Image,South America,37,0,user_5520
FAC20250716046745,FAC20250716046745,Business,English,Text,North America,313,0,user_172591
FAC20250716046751,FAC20250716046751,Health,English,Image,Europe,146,1,user_474250
FAC20250716046773,FAC20250716046773,AI/ML,English,Text,Europe,4325,1,user_155634
FAC20250716046793,FAC20250716046793,Food,Hindi,Image,Europe,580,0,user_93373
FAC20250716046794,FAC20250716046794,AI/ML,Spanish,Video,Europe,501,0,user_395654
FAC20250716046796,FAC20250716046796,Science,Spanish,Text,North America,1521,0,user_17866
FAC20250716046836,FAC20250716046836,Fashion,Chinese,Link,North America,5404,0,user_2594
FAC20250716046845,FAC20250716046845,Education,English,Link,North America,652,1,user_83365
FAC20250716046853,FAC20250716046853,Business,English,Video,North America,208,0,user_20919
FAC20250716046882,FAC20250716046882,Sports,English,Text,North America,558,0,user_249516
FAC20250716046884,FAC20250716046884,Finance,French,Text,Asia,136,0,user_345122
FAC20250716046911,FAC20250716046911,Food,Korean,Text,Europe,1421,0,user_481826
FAC20250716046922,FAC20250716046922,Climate,English,Link,North America,5024,1,user_166729
FAC20250716046947,FAC20250716046947,Education,English,Image,Unknown,478,0,user_345862
FAC20250717046971,FAC20250717046971,Climate,French,Link,North America,1692,0,user_385146
FAC20250717047021,FAC20250717047021,AI/ML,English,Image,Africa,427,0,user_432188
FAC20250717047023,FAC20250717047023,Politics,Portuguese,Image,South America,213,0,user_136178
FAC20250717047029,FAC20250717047029,Entertainment,Korean,Image,North America,608,0,user_451050
FAC20250717047065,FAC20250717047065,Business,English,Text,North America,794,0,user_287172
FAC20250717047078,FAC20250717047078,Fashion,English,Video,Oceania,363,0,user_39884
FAC20250717047084,FAC20250717047084,Entertainment,English,Text,Europe,96,0,user_406281
FAC20250717047091,FAC20250717047091,Politics,English,Text,North America,953,0,user_434377
FAC20250717047101,FAC20250717047101,Entertainment,Spanish,Image,North America,1384,0,user_154240
FAC20250717047127,FAC20250717047127,Travel,English,Link,South America,69,0,user_95934
FAC20250718047166,FAC20250718047166,Science,Spanish,Text,South America,92,0,user_50272
FAC20250718047184,FAC20250718047184,Science,Spanish,Text,Europe,85,0,user_336492
FAC20250718047188,FAC20250718047188,Finance,English,Text,Europe,609,0,user_97808
FAC20250718047208,FAC20250718047208,Food,English,Text,Europe,252,0,user_93810
FAC20250718047226,FAC20250718047226,Travel,English,Link,Asia,682,0,user_74552
FAC20250718047238,FAC20250718047238,Politics,English,Text,Europe,1521,0,user_406389
FAC20250718047249,FAC20250718047249,Travel,Portuguese,Text,South America,1036,0,user_188681
FAC20250718047292,FAC20250718047292,AI/ML,Arabic,Text,Unknown,33,0,user_331436
FAC20250718047305,FAC20250718047305,Politics,Japanese,Video,North America,910,0,user_268441
FAC20250718047329,FAC20250718047329,Finance,English,Text,Asia,295,0,user_241130
FAC20250718047331,FAC20250718047331,Science,Chinese,Video,North America,10053,1,user_490317
FAC20250719047422,FAC20250719047422,Travel,English,Text,Europe,71,0,user_112439
FAC20250719047434,FAC20250719047434,Sports,English,Link,Asia,3915,1,user_76169
FAC20250719047470,FAC20250719047470,Technology,English,Image,North America,81679,0,user_326412
FAC20250719047482,FAC20250719047482,Climate,English,Video,Europe,1122,0,user_449073
FAC20250719047487,FAC20250719047487,Entertainment,English,Text,Europe,2235,0,user_444931
FAC20250719047495,FAC20250719047495,Finance,Arabic,Image,Europe,269,0,user_456875
FAC20250719047545,FAC20250719047545,Politics,Arabic,Video,Asia,2185,0,user_103810
FAC20250719047563,FAC20250719047563,Science,Arabic,Text,North America,778,0,user_482982
FAC20250719047600,FAC20250719047600,Food,Spanish,Image,Asia,377,0,user_66481
FAC20250719047643,FAC20250719047643,Business,English,Text,North America,1220,0,user_410972
FAC20250719047656,FAC20250719047656,Climate,English,Text,Africa,169,0,user_209872
FAC20250719047657,FAC20250719047657,Finance,English,Text,North America,63,0,user_487952
FAC20250719047675,FAC20250719047675,Travel,English,Video,North America,2630,0,user_190532
FAC20250719047701,FAC20250719047701,Travel,English,Text,Asia,1087,0,user_429382
FAC20250719047739,FAC20250719047739,Gaming,English,Image,Oceania,164,0,user_330558
FAC20250719047756,FAC20250719047756,Technology,French,Text,North America,2158,0,user_63291
FAC20250719047759,FAC20250719047759,Sports,English,Video,Asia,6498,1,user_161931
FAC20250719047774,FAC20250719047774,Politics,English,Link,Unknown,58,0,user_13407
FAC20250719047809,FAC20250719047809,Education,English,Text,North America,484,0,user_479474
FAC20250719047811,FAC20250719047811,Gaming,French,Text,Europe,159,0,user_171651
FAC20250720047826,FAC20250720047826,Education,English,Link,Asia,193,0,user_150015
FAC20250720047859,FAC20250720047859,Education,Korean,Text,Unknown,361,0,user_253643
FAC20250720047877,FAC20250720047877,Sports,German,Image,Asia,144,0,user_189614
FAC20250720047881,FAC20250720047881,Health,Spanish,Image,North America,587,0,user_498391
FAC20250720047886,FAC20250720047886,Travel,Portuguese,Video,Europe,5921,0,user_419102
FAC20250720047898,FAC20250720047898,Climate,English,Video,Asia,2829,0,user_261401
FAC20250720047945,FAC20250720047945,Science,Japanese,Text,Europe,30,0,user_244794
FAC20250720047970,FAC20250720047970,Education,English,Text,Oceania,14394,1,user_487894
FAC20250720047985,FAC20250720047985,Climate,Spanish,Video,North America,594,0,user_490523
FAC20250720047993,FAC20250720047993,Science,English,Link,North America,4057,0,user_460833
FAC20250720048011,FAC20250720048011,Fashion,Portuguese,Link,Europe,162,0,user_281778
FAC20250720048012,FAC20250720048012,Climate,Portuguese,Text,Africa,210,0,user_196731
FAC20250720048016,FAC20250720048016,Gaming,Spanish,Image,Europe,71187,1,user_133245
FAC20250720048038,FAC20250720048038,Technology,English,Image,North America,3603,1,user_20660
FAC20250720048053,FAC20250720048053,Technology,English,Image,Europe,229,0,user_367566
FAC20250720048109,FAC20250720048109,Gaming,English,Video,Europe,1877,0,user_147869
FAC20250720048162,FAC20250720048162,Sports,English,Video,North America,1912,0,user_386550
FAC20250720048173,FAC20250720048173,Gaming,Arabic,Text,Asia,1056,0,user_269219
FAC20250720048182,FAC20250720048182,Education,English,Image,North America,54,0,user_270754
FAC20250720048190,FAC20250720048190,Climate,English,Text,Europe,28651,1,user_140335
FAC20250720048214,FAC20250720048214,Education,English,Image,Unknown,369,1,user_383730
FAC20250720048262,FAC20250720048262,Health,English,Link,North America,1685,1,user_108003
FAC20250720048276,FAC20250720048276,Business,English,Image,Asia,4867,1,user_330532
FAC20250720048279,FAC20250720048279,Entertainment,German,Image,South America,113,0,user_483329
FAC20250720048305,FAC20250720048305,Finance,English,Image,Asia,33,0,user_4495
FAC20250721048337,FAC20250721048337,Finance,English,Video,Africa,823,0,user_419960
FAC20250721048340,FAC20250721048340,AI/ML,Spanish,Image,Asia,412,0,user_111945
FAC20250721048341,FAC20250721048341,Entertainment,Chinese,Video,North America,59,0,user_388316
FAC20250721048349,FAC20250721048349,Travel,Arabic,Image,Europe,1269,0,user_445121
FAC20250721048358,FAC20250721048358,Entertainment,French,Text,Europe,558,0,user_153345
FAC20250721048365,FAC20250721048365,Travel,Spanish,Image,North America,334,0,user_224673
FAC20250721048396,FAC20250721048396,Sports,English,Text,North America,1912,0,user_263317
FAC20250721048408,FAC20250721048408,Fashion,English,Text,Asia,31892,1,user_40637
FAC20250721048429,FAC20250721048429,Business,Portuguese,Text,Asia,966,0,user_439345
FAC20250721048431,FAC20250721048431,Science,English,Image,Europe,2405,0,user_279391
FAC20250721048442,FAC20250721048442,Gaming,English,Image,Asia,762,0,user_481572
FAC20250721048444,FAC20250721048444,Technology,Spanish,Link,North America,1012,0,user_274041
FAC20250721048516,FAC20250721048516,Fashion,Hindi,Text,Europe,79,0,user_201427
FAC20250721048553,FAC20250721048553,Business,Portuguese,Text,Europe,259,0,user_255667
FAC20250721048573,FAC20250721048573,Finance,English,Link,Europe,14440,0,user_173407
FAC20250721048579,FAC20250721048579,Travel,Portuguese,Image,Europe,2115,1,user_175424
FAC20250721048582,FAC20250721048582,Food,English,Text,Europe,238,0,user_117438
FAC20250721048592,FAC20250721048592,Education,Portuguese,Text,South America,48,0,user_92870
FAC20250721048610,FAC20250721048610,Technology,Portuguese,Video,North America,57,0,user_422330
FAC20250721048623,FAC20250721048623,Entertainment,English,Image,North America,108,0,user_158736
FAC20250721048624,FAC20250721048624,Sports,English,Video,Asia,244,0,user_464947
FAC20250721048629,FAC20250721048629,Entertainment,Spanish,Poll,Europe,753,0,user_459162
FAC20250721048637,FAC20250721048637,Science,English,Video,Asia,10431,1,user_278385
FAC20250721048651,FAC20250721048651,Sports,Spanish,Poll,South America,3969,0,user_440181
FAC20250721048695,FAC20250721048695,Gaming,English,Text,North America,34,0,user_458467
FAC20250721048746,FAC20250721048746,Climate,French,Image,Asia,8168,0,user_404478
FAC20250721048756,FAC20250721048756,Education,Hindi,Image,North America,1752,0,user_317909
FAC20250721048765,FAC20250721048765,Health,Hindi,Text,North America,2476,0,user_25171
FAC20250721048799,FAC20250721048799,Sports,Spanish,Video,North America,302,0,user_80314
FAC20250722048815,FAC20250722048815,Science,English,Text,Europe,60,0,user_286103
FAC20250722048838,FAC20250722048838,AI/ML,Spanish,Video,Asia,547,0,user_168758
FAC20250722048887,FAC20250722048887,Technology,English,Text,South America,14,0,user_254695
FAC20250722048941,FAC20250722048941,Fashion,English,Video,Europe,212,0,user_148746
FAC20250722049036,FAC20250722049036,Fashion,English,Image,North America,13585,1,user_357731
FAC20250722049066,FAC20250722049066,AI/ML,English,Video,North America,318,0,user_278052
FAC20250723049099,FAC20250723049099,Entertainment,English,Text,Asia,50,0,user_56848
FAC20250723049159,FAC20250723049159,Business,Hindi,Poll,Europe,69281,1,user_2185
FAC20250724049204,FAC20250724049204,Education,English,Video,North America,100,0,user_377132
FAC20250724049217,FAC20250724049217,Science,English,Image,Asia,5421,0,user_135222
FAC20250724049230,FAC20250724049230,Technology,French,Video,Europe,38,0,user_16871
FAC20250724049256,FAC20250724049256,Sports,English,Link,North America,438,0,user_165240
FAC20250724049266,FAC20250724049266,Entertainment,Japanese,Video,Asia,2929,0,user_434422
FAC20250724049274,FAC20250724049274,Entertainment,Portuguese,Text,North America,9923,1,user_153593
FAC20250724049296,FAC20250724049296,Science,English,Video,North America,157,0,user_66133
FAC20250724049298,FAC20250724049298,Sports,Arabic,Text,Europe,113,0,user_89504
FAC20250724049324,FAC20250724049324,Climate,Portuguese,Text,North America,3486,0,user_175355
FAC20250724049328,FAC20250724049328,Health,Spanish,Video,Africa,152261,1,user_14810
FAC20250724049335,FAC20250724049335,Politics,English,Image,Asia,240,0,user_128643
FAC20250724049340,FAC20250724049340,Science,English,Image,South America,120,0,user_362882
FAC20250724049342,FAC20250724049342,Technology,Portuguese,Image,Oceania,2748,1,user_434166
FAC20250724049383,FAC20250724049383,Sports,German,Text,Europe,2556,1,user_257660
FAC20250724049387,FAC20250724049387,Climate,English,Video,Europe,392,0,user_357890
FAC20250724049397,FAC20250724049397,Business,Portuguese,Text,Europe,232,0,user_298548
FAC20250724049463,FAC20250724049463,Science,English,Poll,Oceania,4743,1,user_223004
FAC20250724049467,FAC20250724049467,Sports,Portuguese,Text,Asia,1012,0,user_72715
FAC20250724049475,FAC20250724049475,Education,English,Poll,Asia,5889,0,user_422903
FAC20250724049482,FAC20250724049482,Politics,Spanish,Image,Asia,246,0,user_241396
FAC20250724049496,FAC20250724049496,Health,Chinese,Text,Oceania,331,0,user_488593
FAC20250724049507,FAC20250724049507,Technology,English,Text,Asia,94,0,user_17100
FAC20250724049513,FAC20250724049513,Entertainment,English,Text,Europe,121,0,user_350820
FAC20250724049533,FAC20250724049533,Business,English,Image,North America,221,0,user_39454
FAC20250724049564,FAC20250724049564,Business,English,Video,Asia,5454,1,user_179990
FAC20250724049573,FAC20250724049573,Finance,English,Text,South America,1373,0,user_184825
FAC20250724049579,FAC20250724049579,Gaming,Japanese,Text,Asia,206,0,user_444466
FAC20250724049628,FAC20250724049628,Technology,English,Link,North America,571,0,user_321165
FAC20250724049669,FAC20250724049669,Gaming,English,Video,South America,504,0,user_288198
FAC20250724049683,FAC20250724049683,Climate,Portuguese,Poll,Europe,416,0,user_388297
FAC20250724049738,FAC20250724049738,Politics,English,Text,North America,50267,0,user_69367
FAC20250724049745,FAC20250724049745,Climate,English,Poll,North America,128,0,user_383048
FAC20250724049748,FAC20250724049748,Travel,English,Text,Europe,1120,0,user_373633
FAC20250724049762,FAC20250724049762,Education,German,Image,North America,13986,0,user_70835
FAC20250724049768,FAC20250724049768,Politics,Korean,Image,Unknown,79,0,user_403632
FAC20250724049771,FAC20250724049771,Politics,Korean,Text,Asia,1054,0,user_240276
FAC20250724049784,FAC20250724049784,Business,English,Text,Asia,310,1,user_473279
FAC20250724049785,FAC20250724049785,Fashion,Portuguese,Image,North America,2206,1,user_422867
FAC20250724049803,FAC20250724049803,Politics,English,Video,Europe,879,0,user_291785
FAC20250724049831,FAC20250724049831,Food,Arabic,Image,Europe,2,0,user_89552
FAC20250724049840,FAC20250724049840,Climate,English,Link,Europe,767,0,user_444429
FAC20250725049876,FAC20250725049876,Gaming,English,Link,North America,1899,0,user_71114
FAC20250725049877,FAC20250725049877,AI/ML,Spanish,Image,Europe,25352,0,user_304947
FAC20250725049958,FAC20250725049958,Climate,Spanish,Text,North America,116,0,user_199882
FAC20250725049959,FAC20250725049959,Travel,Chinese,Image,Europe,798,0,user_476180
FAC20250725049976,FAC20250725049976,Climate,English,Text,Unknown,2022,0,user_434266
FAC20250725050011,FAC20250725050011,Entertainment,English,Text,North America,59,0,user_495914
FAC20250725050031,FAC20250725050031,Health,English,Text,North America,1049,0,user_159873
FAC20250725050042,FAC20250725050042,Health,English,Link,South America,64,0,user_96288
FAC20250725050082,FAC20250725050082,Gaming,English,Link,Asia,157,0,user_34901
FAC20250725050084,FAC20250725050084,Education,English,Image,Europe,445,0,user_117465
FAC20250725050116,FAC20250725050116,Education,English,Image,North America,1564,0,user_330958
FAC20250725050180,FAC20250725050180,Sports,English,Text,Asia,21,0,user_386014
FAC20250725050185,FAC20250725050185,Education,German,Image,Europe,669,0,user_316701
FAC20250725050186,FAC20250725050186,Travel,Spanish,Link,Asia,68,0,user_257331
FAC20250725050193,FAC20250725050193,Finance,Portuguese,Text,North America,811,0,user_489975
FAC20250725050215,FAC20250725050215,Science,English,Video,Europe,48325,1,user_357182
FAC20250725050219,FAC20250725050219,AI/ML,English,Text,North America,31,0,user_300630
FAC20250725050252,FAC20250725050252,Travel,Portuguese,Video,North America,282,0,user_262991
FAC20250726050311,FAC20250726050311,Sports,French,Text,Asia,37,0,user_63773
FAC20250726050333,FAC20250726050333,Business,Chinese,Text,Oceania,2180,0,user_490850
FAC20250726050391,FAC20250726050391,Technology,English,Image,North America,2082,1,user_164094
FAC20250727050428,FAC20250727050428,Finance,English,Image,Europe,99,0,user_404646
FAC20250727050429,FAC20250727050429,Business,English,Video,Asia,115,0,user_235031
FAC20250727050436,FAC20250727050436,AI/ML,English,Video,Asia,3678,1,user_437911
FAC20250727050470,FAC20250727050470,Entertainment,English,Image,Asia,358,0,user_47107
FAC20250727050486,FAC20250727050486,Education,English,Text,South America,3559,0,user_117634
FAC20250727050489,FAC20250727050489,Technology,English,Text,North America,131,0,user_124880
FAC20250727050500,FAC20250727050500,Science,Arabic,Video,North America,1,0,user_176966
FAC20250727050530,FAC20250727050530,Business,Japanese,Text,North America,26288,1,user_494328
FAC20250727050548,FAC20250727050548,Travel,English,Text,North America,73,0,user_87525
FAC20250727050579,FAC20250727050579,Travel,French,Image,Asia,764,0,user_242075
FAC20250727050604,FAC20250727050604,Education,English,Image,Asia,4014,0,user_440521
FAC20250727050609,FAC20250727050609,Fashion,Spanish,Text,Europe,1166,0,user_152345
FAC20250728050615,FAC20250728050615,Sports,English,Image,Africa,97,0,user_285475
FAC20250728050618,FAC20250728050618,Technology,English,Video,Oceania,153,0,user_187258
FAC20250728050641,FAC20250728050641,Food,English,Text,North America,250,0,user_313089
FAC20250728050670,FAC20250728050670,Science,Portuguese,Image,North America,110,0,user_315866
FAC20250728050674,FAC20250728050674,Entertainment,English,Text,Europe,3098,1,user_473785
FAC20250728050686,FAC20250728050686,Climate,Korean,Image,Asia,6842,1,user_149242
FAC20250728050725,FAC20250728050725,Food,French,Text,Asia,93,0,user_115948
FAC20250728050727,FAC20250728050727,Climate,English,Text,Europe,44,0,user_480205
FAC20250728050757,FAC20250728050757,Gaming,English,Image,Europe,193,0,user_396769
FAC20250728050822,FAC20250728050822,Education,German,Video,North America,2134,0,user_131151
FAC20250729050836,FAC20250729050836,Entertainment,German,Image,Asia,53,0,user_219713
FAC20250729050844,FAC20250729050844,Fashion,English,Link,Europe,4274,0,user_323766
FAC20250729050857,FAC20250729050857,AI/ML,English,Text,North America,862,1,user_233709
FAC20250729050875,FAC20250729050875,Entertainment,English,Text,North America,760,0,user_196510
FAC20250729050877,FAC20250729050877,Finance,English,Text,North America,702,0,user_304834
FAC20250729050918,FAC20250729050918,Health,English,Text,North America,4112,1,user_19594
FAC20250729050931,FAC20250729050931,Food,English,Text,Europe,67,0,user_21549
FAC20250729050934,FAC20250729050934,Science,English,Text,Asia,1782,1,user_167372
FAC20250729050951,FAC20250729050951,Education,Arabic,Link,Asia,3821,0,user_446338
FAC20250729051005,FAC20250729051005,Climate,German,Video,North America,116,0,user_66442
FAC20250729051024,FAC20250729051024,Gaming,English,Text,North America,159,0,user_41570
FAC20250729051026,FAC20250729051026,Technology,English,Text,Africa,1393,0,user_58950
FAC20250729051030,FAC20250729051030,Technology,Portuguese,Link,Europe,260,0,user_78662
FAC20250729051043,FAC20250729051043,Food,English,Image,Europe,1979,0,user_1128
FAC20250729051059,FAC20250729051059,Finance,English,Image,Asia,16949,0,user_166399
FAC20250729051117,FAC20250729051117,Education,Korean,Image,North America,841,0,user_27812
FAC20250729051119,FAC20250729051119,Business,English,Image,Asia,462,0,user_11186
FAC20250729051132,FAC20250729051132,Business,English,Image,Europe,123,0,user_198500
FAC20250729051139,FAC20250729051139,Food,English,Image,North America,55,0,user_113396
FAC20250729051144,FAC20250729051144,Finance,English,Link,North America,1678,1,user_308835
FAC20250729051151,FAC20250729051151,Sports,English,Video,North America,890,0,user_286282
FAC20250729051155,FAC20250729051155,Science,English,Image,Asia,656,0,user_349834
FAC20250729051184,FAC20250729051184,Health,English,Text,Asia,4523,0,user_158460
FAC20250729051185,FAC20250729051185,Science,Hindi,Video,Europe,2179,1,user_261539
FAC20250729051206,FAC20250729051206,Entertainment,English,Link,North America,756,1,user_138621
FAC20250729051217,FAC20250729051217,Sports,English,Image,Asia,238,0,user_205256
FAC20250729051257,FAC20250729051257,Food,English,Link,Africa,507,0,user_43693
FAC20250729051288,FAC20250729051288,Climate,Spanish,Video,Asia,181,0,user_206233
FAC20250729051299,FAC20250729051299,Food,English,Text,North America,512,0,user_233338
FAC20250729051313,FAC20250729051313,Food,French,Image,North America,815,0,user_24936
FAC20250729051362,FAC20250729051362,Finance,English,Text,Europe,110,0,user_76156
FAC20250729051382,FAC20250729051382,Politics,English,Image,Unknown,1575,0,user_384695
FAC20250729051386,FAC20250729051386,AI/ML,English,Text,North America,1187,0,user_214333
FAC20250729051440,FAC20250729051440,Business,English,Text,North America,1735,0,user_79141
FAC20250729051472,FAC20250729051472,Entertainment,English,Image,Asia,4737,0,user_400658
FAC20250729051479,FAC20250729051479,Sports,English,Text,Europe,30,0,user_37520
FAC20250729051485,FAC20250729051485,Gaming,Portuguese,Link,Europe,238,0,user_407393
FAC20250729051523,FAC20250729051523,Technology,English,Image,Europe,82,0,user_212862
FAC20250729051532,FAC20250729051532,Gaming,Spanish,Image,Africa,96,0,user_189711
FAC20250729051550,FAC20250729051550,Business,English,Text,Oceania,324,0,user_134950
FAC20250729051555,FAC20250729051555,Gaming,German,Image,Europe,513,1,user_144761
FAC20250729051566,FAC20250729051566,Food,Spanish,Text,Asia,580,0,user_281009
FAC20250729051575,FAC20250729051575,Politics,Japanese,Video,Asia,289,0,user_243845
FAC20250729051581,FAC20250729051581,Fashion,Spanish,Text,Europe,265,0,user_182365
FAC20250729051608,FAC20250729051608,Entertainment,English,Image,Europe,3142,0,user_437199
FAC20250729051620,FAC20250729051620,Education,English,Image,Europe,849,0,user_194626
FAC20250731051674,FAC20250731051674,Food,Japanese,Link,Europe,298,0,user_384520
FAC20250731051683,FAC20250731051683,Technology,English,Video,North America,1541,1,user_352718
FAC20250731051694,FAC20250731051694,Sports,Arabic,Video,Asia,124,0,user_15761
FAC20250731051747,FAC20250731051747,Travel,English,Image,Asia,1485,1,user_449480
FAC20250731051761,FAC20250731051761,Gaming,French,Image,Asia,446,0,user_485104
FAC20250731051827,FAC20250731051827,AI/ML,English,Video,Oceania,2568,0,user_29291
FAC20250731051843,FAC20250731051843,Education,English,Video,North America,2565,0,user_337202
FAC20250731051850,FAC20250731051850,Education,English,Video,Asia,225,0,user_341944
FAC20250731051910,FAC20250731051910,Food,Chinese,Image,Europe,11120,0,user_126366
FAC20250731051944,FAC20250731051944,Science,French,Video,North America,1154,0,user_458839
FAC20250731051980,FAC20250731051980,Education,French,Text,North America,59,0,user_218848
FAC20250731051986,FAC20250731051986,Sports,Spanish,Text,North America,907,0,user_124011
FAC20250731051994,FAC20250731051994,Climate,English,Image,Asia,66,0,user_50381
FAC20250731052032,FAC20250731052032,Food,Portuguese,Text,Asia,890,0,user_465249
FAC20250731052058,FAC20250731052058,Fashion,Korean,Video,North America,1495,1,user_334212
FAC20250731052078,FAC20250731052078,Education,German,Video,Europe,286,0,user_143973
FAC20250731052115,FAC20250731052115,Health,Japanese,Image,Asia,428,1,user_307262
FAC20250731052124,FAC20250731052124,Fashion,Chinese,Text,North America,4377,0,user_235038
FAC20250801052165,FAC20250801052165,Entertainment,Portuguese,Text,North America,1784,0,user_22726
