Source,Target,Weight,Relation
YOU20250523018623,YOU20250722049058,1.2,topic_niche
YOU20250722049058,YOU20250924082803,1.2,topic_niche
YOU20250615031659,YOU20250924082803,1.2,topic_niche
YOU20250615031659,YOU20250729050910,1.2,topic_niche
YOU20250729050910,YOU20250901067771,1.2,topic_niche
YOU20250517013793,YOU20250901067771,1.2,topic_niche
YOU20250517013793,YOU20250603025375,1.2,topic_niche
YOU20250517013647,YOU20250603025375,1.2,topic_niche
YOU20250517013647,YOU20250907072462,1.2,topic_niche
YOU20250813057187,YOU20250907072462,1.2,topic_niche
YOU20250810127681,YOU20250813057187,1.2,topic_niche
YOU20250618110728,YOU20250810127681,1.2,topic_niche
YOU20250509009428,YOU20250618110728,1.2,topic_niche
YOU20250509009428,YOU20250813057601,1.2,topic_niche
YOU20250510098044,YOU20250813057601,1.2,topic_niche
YOU20250510098044,YOU20250601024613,1.2,topic_niche
YOU20250601024613,YOU20250729051142,1.2,topic_niche
YOU20250729051142,YOU20250729123626,1.2,topic_niche
YOU20250729123626,YOU20250929143873,1.2,topic_niche
YOU20250514099464,YOU20250929143873,1.2,topic_niche
YOU20250514099464,YOU20250519016355,1.2,topic_niche
YOU20250516013192,YOU20250519016355,1.2,topic_niche
YOU20250516013192,YOU20250930144107,1.2,topic_niche
YOU20250524019424,YOU20250930144107,1.2,topic_niche
YOU20250524019424,YOU20250809056130,1.2,topic_niche
YOU20250809056130,YOU20250903069441,1.2,topic_niche
YOU20250515012436,YOU20250903069441,1.2,topic_niche
YOU20250515012436,YOU20250615031526,1.2,topic_niche
YOU20250526021654,YOU20250615031526,1.2,topic_niche
YOU20250524019748,YOU20250526021654,1.2,topic_niche
YOU20250524019748,YOU20250706042142,1.2,topic_niche
YOU20250706042142,YOU20250817060382,1.2,topic_niche
YOU20250519015074,YOU20250817060382,1.2,topic_niche
YOU20250519015074,YOU20250731052131,1.2,topic_niche
YOU20250731052131,YOU20250828066771,1.2,topic_niche
YOU20250809055657,YOU20250828066771,1.2,topic_niche
YOU20250809055657,YOU20250817060463,1.2,topic_niche
YOU20250817060463,YOU20251001085836,1.2,topic_niche
YOU20250729051000,YOU20251001085836,1.2,topic_niche
YOU20250509009241,YOU20250729051000,1.2,topic_niche
YOU20250429005444,YOU20250509009241,1.2,topic_niche
YOU20250429005444,YOU20250724049725,1.2,topic_niche
YOU20250724049725,YOU20250811127942,1.2,topic_niche
YOU20250811127942,YOU20250922081475,1.2,topic_niche
YOU20250513011138,YOU20250922081475,1.2,topic_niche
YOU20250513011138,YOU20250922078798,1.2,topic_niche
YOU20250429005034,YOU20250922078798,1.2,topic_niche
YOU20250429005034,YOU20250804053032,1.2,topic_niche
YOU20250607027758,YOU20250804053032,1.2,topic_niche
YOU20250603025270,YOU20250607027758,1.2,topic_niche
YOU20250603025270,YOU20250625036289,1.2,topic_niche
YOU20250625036289,YOU20250829067267,1.2,topic_niche
YOU20250829067267,YOU20251004086949,1.2,topic_niche
YOU20250506008250,YOU20251004086949,1.2,topic_niche
YOU20250506008250,YOU20251011089224,1.2,topic_niche
YOU20250809056179,YOU20251011089224,1.2,topic_niche
YOU20250519100990,YOU20250809056179,1.2,topic_niche
YOU20250519100990,YOU20250806054105,1.2,topic_niche
YOU20250805053769,YOU20250806054105,1.2,topic_niche
YOU20250805053769,YOU20251006087989,1.2,topic_niche
YOU20250525020671,YOU20251006087989,1.2,topic_niche
YOU20250525020671,YOU20250922081702,1.2,topic_niche
YOU20250816059727,YOU20250922081702,1.2,topic_niche
YOU20250816059727,YOU20250924082909,1.2,topic_niche
YOU20250924082909,YOU20251006088130,1.2,topic_niche
YOU20251001086128,YOU20251006088130,1.2,topic_niche
YOU20250919077169,YOU20251001086128,1.2,topic_niche
YOU20250629037012,YOU20250919077169,1.2,topic_niche
YOU20250609029410,YOU20250629037012,1.2,topic_niche
YOU20250609029410,YOU20250922081856,1.2,topic_niche
YOU20250906072080,YOU20250922081856,1.2,topic_niche
YOU20250817061314,YOU20250906072080,1.2,topic_niche
YOU20250705041000,YOU20250817061314,1.2,topic_niche
YOU20250705041000,YOU20250915076211,1.2,topic_niche
YOU20250812056813,YOU20250915076211,1.2,topic_niche
YOU20250630038033,YOU20250812056813,1.2,topic_niche
YOU20250627113593,YOU20250902068864,1.2,topic_niche
YOU20250505007125,YOU20250627113593,1.2,topic_niche
YOU20250505007125,YOU20251007088345,1.2,topic_niche
YOU20250502006377,YOU20251007088345,1.2,topic_niche
YOU20250502006377,YOU20250601105158,1.2,topic_niche
YOU20250601105158,YOU20250730051642,1.2,topic_niche
YOU20250730051642,YOU20250822131462,1.2,topic_niche
YOU20250521017067,YOU20250822131462,1.2,topic_niche
YOU20250521017067,YOU20250919077329,1.2,topic_niche
YOU20250710043984,YOU20250919077329,1.2,topic_niche
YOU20250710043984,YOU20250809127469,1.2,topic_niche
YOU20250605025700,YOU20250809127469,1.2,topic_niche
YOU20250605025700,YOU20250924142019,1.2,topic_niche
YOU20250907072542,YOU20250924142019,1.2,topic_niche
YOU20250419000161,YOU20250907072542,1.2,topic_niche
YOU20250419000161,YOU20250806054450,1.2,topic_niche
YOU20250806054450,YOU20250922081637,1.2,topic_niche
YOU20250522018343,YOU20250922081637,1.2,topic_niche
YOU20250428094203,YOU20250522018343,1.2,topic_niche
YOU20250428094203,YOU20250828133463,1.2,topic_niche
YOU20250828133463,YOU20251001085788,1.2,topic_niche
YOU20250518100693,YOU20251001085788,1.2,topic_niche
YOU20250518100693,YOU20250729051323,1.2,topic_niche
YOU20250729051323,YOU20250821063124,1.2,topic_niche
YOU20250818061601,YOU20250821063124,1.2,topic_niche
YOU20250530023687,YOU20250818061601,1.2,topic_niche
YOU20250530023687,YOU20250821062898,1.2,topic_niche
YOU20250821062898,YOU20251012089650,1.2,topic_niche
YOU20250619034295,YOU20251012089650,1.2,topic_niche
YOU20250530022674,YOU20250619034295,1.2,topic_niche
YOU20250530022674,YOU20250820130722,1.2,topic_niche
YOU20250820130722,YOU20251007088423,1.2,topic_niche
YOU20250524019002,YOU20251007088423,1.2,topic_niche
YOU20250524019002,YOU20251004145377,1.2,topic_niche
YOU20250807055040,YOU20251004145377,1.2,topic_niche
YOU20250705041294,YOU20250807055040,1.2,topic_niche
YOU20250705041294,YOU20250815058357,1.2,topic_niche
YOU20250622111775,YOU20250815058357,1.2,topic_niche
YOU20250603025256,YOU20250622111775,1.2,topic_niche
YOU20250603025256,YOU20250807055215,1.2,topic_niche
YOU20250702115243,YOU20250807055215,1.2,topic_niche
YOU20250519100923,YOU20250702115243,1.2,topic_niche
YOU20250503006986,YOU20250519100923,1.2,topic_niche
YOU20250503006986,YOU20250605025692,1.2,topic_niche
YOU20250513099023,YOU20250605025692,1.2,topic_niche
YOU20250513099023,YOU20250516100139,1.2,topic_niche
YOU20250516100139,YOU20250705041487,1.2,topic_niche
YOU20250506007915,YOU20250705041487,1.2,topic_niche
YOU20250506007915,YOU20250805126160,1.2,topic_niche
YOU20250607027825,YOU20250805126160,1.2,topic_niche
YOU20250607027825,YOU20250922080264,1.2,topic_niche
YOU20250503006764,YOU20250922080264,1.2,topic_niche
YOU20250503006764,YOU20250826132843,1.2,topic_niche
YOU20250826132843,YOU20251009147010,1.2,topic_niche
YOU20250618110594,YOU20251009147010,1.2,topic_niche
YOU20250618110594,YOU20250729050938,1.2,topic_niche
YOU20250729050938,YOU20250829133774,1.2,topic_niche
YOU20250421001638,YOU20250829133774,1.2,topic_niche
YOU20250421001638,YOU20251003086618,1.2,topic_niche
YOU20251003086618,YOU20251005087167,1.2,topic_niche
YOU20250503006946,YOU20251005087167,1.2,topic_niche
YOU20250503006946,YOU20251001085186,1.2,topic_niche
YOU20250521016993,YOU20251001085186,1.2,topic_niche
YOU20250521016993,YOU20250809055497,1.2,topic_niche
YOU20250518100689,YOU20250809055497,1.2,topic_niche
YOU20250518100689,YOU20250604106285,1.2,topic_niche
YOU20250604106285,YOU20250625112873,1.2,topic_niche
YOU20250625112873,YOU20250910137570,1.2,topic_niche
YOU20250701114828,YOU20250910137570,1.2,topic_niche
YOU20250701114828,YOU20250724049794,1.2,topic_niche
YOU20250724049794,YOU20250919077095,1.2,topic_niche
YOU20250705115960,YOU20250919077095,1.2,topic_niche
YOU20250705115960,YOU20250706041507,1.2,topic_niche
YOU20250706041507,YOU20250707116690,1.2,topic_niche
YOU20250707116690,YOU20250720048135,1.2,topic_niche
YOU20250611108291,YOU20250720048135,1.2,topic_niche
YOU20250611108291,YOU20250904070022,1.2,topic_niche
YOU20250709117498,YOU20250904070022,1.2,topic_niche
YOU20250709117498,YOU20250806054516,1.2,topic_niche
YOU20250509009249,YOU20250806054516,1.2,topic_niche
YOU20250509009249,YOU20250923082411,1.2,topic_niche
YOU20250422002966,YOU20250923082411,1.2,topic_niche
YOU20250422002966,YOU20250731124481,1.2,topic_niche
YOU20250731124481,YOU20250930144142,1.2,topic_niche
YOU20250904135817,YOU20250930144142,1.2,topic_niche
YOU20250505096687,YOU20250904135817,1.2,topic_niche
YOU20250505096687,YOU20250831134339,1.2,topic_niche
YOU20250813057402,YOU20250831134339,1.2,topic_niche
YOU20250630037662,YOU20250813057402,1.2,topic_niche
YOU20250630037662,YOU20251018149789,1.2,topic_niche
YOU20250605106508,YOU20251018149789,1.2,topic_niche
YOU20250605106508,YOU20250714045972,1.2,topic_niche
YOU20250615031529,YOU20250714045972,1.2,topic_niche
YOU20250615031529,YOU20250720048138,1.2,topic_niche
YOU20250605026419,YOU20250720048138,1.2,topic_niche
YOU20250605026419,YOU20250816059575,1.2,topic_niche
YOU20250808127060,YOU20250816059575,1.2,topic_niche
YOU20250721048338,YOU20250808127060,1.2,topic_niche
YOU20250630038631,YOU20250721048338,1.2,topic_niche
YOU20250630038631,YOU20250928143400,1.2,topic_niche
YOU20250928143400,YOU20251015148874,1.2,topic_niche
YOU20250725122453,YOU20251015148874,1.2,topic_niche
YOU20250725122453,YOU20250919077994,1.2,topic_niche
YOU20250919077994,YOU20250925142389,1.2,topic_niche
YOU20250906071801,YOU20250925142389,1.2,topic_niche
YOU20250506096853,YOU20250906071801,1.2,topic_niche
YOU20250506096853,YOU20250620111274,1.2,topic_niche
YOU20250620111274,YOU20250918140223,1.2,topic_niche
YOU20250520101237,YOU20250918140223,1.2,topic_niche
YOU20250520101237,YOU20250521018184,1.2,topic_niche
YOU20250521018184,YOU20250823064417,1.2,topic_niche
YOU20250603105725,YOU20250823064417,1.2,topic_niche
YOU20250603105725,YOU20250805125886,1.2,topic_niche
YOU20250613031051,YOU20250805125886,1.2,topic_niche
YOU20250526021615,YOU20250613031051,1.2,topic_niche
YOU20250526021615,YOU20250902068288,1.2,topic_niche
YOU20250824132271,YOU20250902068288,1.2,topic_niche
YOU20250521017383,YOU20250824132271,1.2,topic_niche
YOU20250521017383,YOU20250620111139,1.2,topic_niche
YOU20250620111139,YOU20250822063476,1.2,topic_niche
YOU20250822063476,YOU20251012147928,1.2,topic_niche
YOU20250514099472,YOU20251012147928,1.2,topic_niche
YOU20250514099472,YOU20250920140743,1.2,topic_niche
YOU20250712118188,YOU20250920140743,1.2,topic_niche
YOU20250620034423,YOU20250712118188,1.2,topic_niche
YOU20250503006591,YOU20250620034423,1.2,topic_niche
YOU20250503006591,YOU20250503095802,1.2,topic_niche
YOU20250503095802,YOU20250915139133,1.2,topic_niche
YOU20250501006244,YOU20250915139133,1.2,topic_niche
YOU20250501006244,YOU20250629036931,1.2,topic_niche
YOU20250629036931,YOU20250703115579,1.2,topic_niche
YOU20250703115579,YOU20250730124039,1.2,topic_niche
YOU20250518100557,YOU20250730124039,1.2,topic_niche
YOU20250518100557,YOU20250619110832,1.2,topic_niche
YOU20250528103702,YOU20250619110832,1.2,topic_niche
YOU20250523102196,YOU20250528103702,1.2,topic_niche
YOU20250523102196,YOU20251001085102,1.2,topic_niche
YOU20250804125690,YOU20251001085102,1.2,topic_niche
YOU20250528103729,YOU20250804125690,1.2,topic_niche
YOU20250528103729,YOU20250906071531,1.2,topic_niche
YOU20250906071531,YOU20250912074362,1.2,topic_niche
YOU20250731051803,YOU20250912074362,1.2,topic_niche
YOU20250731051803,YOU20250806126398,1.2,topic_niche
YOU20250806126398,YOU20250922081903,1.2,topic_niche
YOU20250804053200,YOU20250922081903,1.2,topic_niche
YOU20250804053200,YOU20251007146291,1.2,topic_niche
YOU20250804052763,YOU20251007146291,1.2,topic_niche
YOU20250603105885,YOU20250804052763,1.2,topic_niche
YOU20250603105885,YOU20251017149465,1.2,topic_niche
YOU20250522101825,YOU20251017149465,1.2,topic_niche
YOU20250522101825,YOU20251011147459,1.2,topic_niche
YOU20250504096115,YOU20251011147459,1.2,topic_niche
YOU20250504096115,YOU20250722048914,1.2,topic_niche
YOU20250722048914,YOU20251001086209,1.2,topic_niche
YOU20250706041812,YOU20251001086209,1.2,topic_niche
YOU20250706041812,YOU20250914138958,1.2,topic_niche
YOU20250711118005,YOU20250914138958,1.2,topic_niche
YOU20250630038120,YOU20250711118005,1.2,topic_niche
YOU20250511098300,YOU20250630038120,1.2,topic_niche
YOU20250511098300,YOU20250910073410,1.2,topic_niche
YOU20250603105813,YOU20250910073410,1.2,topic_niche
YOU20250603105813,YOU20250910137748,1.2,topic_niche
YOU20250726122943,YOU20250910137748,1.2,topic_niche
YOU20250530023579,YOU20250726122943,1.2,topic_niche
YOU20250530023579,YOU20250718120231,1.2,topic_niche
YOU20250423092613,YOU20250718120231,1.2,topic_niche
YOU20250423092613,YOU20250609029304,1.2,topic_niche
YOU20250609029304,YOU20250906136261,1.2,topic_niche
YOU20250510098143,YOU20250906136261,1.2,topic_niche
YOU20250510098143,YOU20250809055442,1.2,topic_niche
YOU20250809055442,YOU20250821062808,1.2,topic_niche
YOU20250505007566,YOU20250821062808,1.2,topic_niche
YOU20250505007566,YOU20250905070994,1.2,topic_niche
YOU20250724049365,YOU20250905070994,1.2,topic_niche
YOU20250724049365,YOU20250903135395,1.2,topic_niche
YOU20250506007986,YOU20250903135395,1.2,topic_niche
YOU20250506007986,YOU20251001084722,1.2,topic_niche
YOU20250714045999,YOU20251001084722,1.2,topic_niche
YOU20250714045999,YOU20250906071517,1.2,topic_niche
YOU20250613030356,YOU20250906071517,1.2,topic_niche
YOU20250426003988,YOU20250613030356,1.2,topic_niche
YOU20250426003988,YOU20250613108909,1.2,topic_niche
YOU20250613108909,YOU20250821063283,1.2,topic_niche
YOU20250629037232,YOU20250821063283,1.2,topic_niche
YOU20250513012039,YOU20250629037232,1.2,topic_niche
YOU20250513012039,YOU20250927143167,1.2,topic_niche
YOU20250731052101,YOU20250927143167,1.2,topic_niche
YOU20250731052101,YOU20251011089519,1.2,topic_niche
YOU20250510010120,YOU20251011089519,1.2,topic_niche
YOU20250510010120,YOU20250813056950,1.2,topic_niche
YOU20250813056950,YOU20250813057673,1.2,topic_niche
YOU20250430094796,YOU20250813057673,1.2,topic_niche
YOU20250430094796,YOU20250513011288,1.2,topic_niche
YOU20250513011288,YOU20251018149703,1.2,topic_niche
YOU20250516013145,YOU20251018149703,1.2,topic_niche
YOU20250516013145,YOU20250609029252,1.2,topic_niche
YOU20250609029252,YOU20250902068571,1.2,topic_niche
YOU20250902068571,YOU20250906136473,1.2,topic_niche
YOU20250622112065,YOU20250906136473,1.2,topic_niche
YOU20250613108999,YOU20250622112065,1.2,topic_niche
YOU20250519015017,YOU20250613108999,1.2,topic_niche
YOU20250519015017,YOU20250710043615,1.2,topic_niche
YOU20250710043615,YOU20250904135827,1.2,topic_niche
YOU20250521017169,YOU20250904135827,1.2,topic_niche
YOU20250521017169,YOU20250525020560,1.2,topic_niche
YOU20250525020560,YOU20250630037976,1.2,topic_niche
YOU20250630037976,YOU20251008088740,1.2,topic_niche
YOU20250827066268,YOU20251008088740,1.2,topic_niche
YOU20250524102578,YOU20250827066268,1.2,topic_niche
YOU20250524102578,YOU20250813057222,1.2,topic_niche
YOU20250725122480,YOU20250813057222,1.2,topic_niche
YOU20250725122480,YOU20250917139796,1.2,topic_niche
YOU20250814057914,YOU20250917139796,1.2,topic_niche
YOU20250814057914,YOU20250926083838,1.2,topic_niche
YOU20250524019670,YOU20250926083838,1.2,topic_niche
YOU20250524019670,YOU20250817060695,1.2,topic_niche
YOU20250525102992,YOU20250817060695,1.2,topic_niche
YOU20250525102992,YOU20250613030595,1.2,topic_niche
YOU20250613030595,YOU20250722049010,1.2,topic_niche
YOU20250606106877,YOU20250722049010,1.2,topic_niche
YOU20250606106877,YOU20250918140266,1.2,topic_niche
YOU20250605026617,YOU20250918140266,1.2,topic_niche
YOU20250512010545,YOU20250605026617,1.2,topic_niche
YOU20250512010545,YOU20250924083238,1.2,topic_niche
YOU20250527103556,YOU20250924083238,1.2,topic_niche
YOU20250525020919,YOU20250527103556,1.2,topic_niche
YOU20250525020919,YOU20250916076739,1.2,topic_niche
YOU20250608107405,YOU20250916076739,1.2,topic_niche
YOU20250608107405,YOU20250929143637,1.2,topic_niche
YOU20250804052677,YOU20250929143637,1.2,topic_niche
YOU20250530023063,YOU20250804052677,1.2,topic_niche
YOU20250530023063,YOU20250617110472,1.2,topic_niche
YOU20250617110472,YOU20250924082870,1.2,topic_niche
YOU20250806054775,YOU20250924082870,1.2,topic_niche
YOU20250711044655,YOU20250806054775,1.2,topic_niche
YOU20250711044655,YOU20250907072414,1.2,topic_niche
YOU20250907072414,YOU20250911138011,1.2,topic_niche
YOU20250712118233,YOU20250911138011,1.2,topic_niche
YOU20250712118233,YOU20250902068710,1.2,topic_niche
YOU20250902068710,YOU20251004145294,1.2,topic_niche
YOU20250805125955,YOU20251004145294,1.2,topic_niche
YOU20250719120684,YOU20250805125955,1.2,topic_niche
YOU20250719120684,YOU20250810127532,1.2,topic_niche
YOU20250726122777,YOU20250810127532,1.2,topic_niche
YOU20250726122777,YOU20251001085405,1.2,topic_niche
YOU20250502095464,YOU20251001085405,1.2,topic_niche
YOU20250502095464,YOU20250623034728,1.2,topic_niche
YOU20250623034728,YOU20250902068447,1.2,topic_niche
YOU20250902068447,YOU20251008146549,1.2,topic_niche
YOU20250519100972,YOU20251008146549,1.2,topic_niche
YOU20250519100972,YOU20250525102738,1.2,topic_niche
YOU20250525102738,YOU20251009146920,1.2,topic_niche
YOU20250620111255,YOU20251009146920,1.2,topic_niche
YOU20250519014074,YOU20250620111255,1.2,topic_niche
YOU20250519014074,YOU20251016149313,1.2,topic_niche
YOU20250521017718,YOU20251016149313,1.2,topic_niche
YOU20250520016640,YOU20250521017718,1.2,topic_niche
YOU20250520016640,YOU20251012147958,1.2,topic_niche
YOU20250525020640,YOU20251012147958,1.2,topic_niche
YOU20250525020640,YOU20250909073151,1.2,topic_niche
YOU20250611108438,YOU20250909073151,1.2,topic_niche
YOU20250611108438,YOU20251001085590,1.2,topic_niche
YOU20250922081443,YOU20251001085590,1.2,topic_niche
YOU20250804125645,YOU20250922081443,1.2,topic_niche
YOU20250804125645,YOU20250921078427,1.2,topic_niche
YOU20250805126030,YOU20250921078427,1.2,topic_niche
YOU20250607028613,YOU20250805126030,1.2,topic_niche
YOU20250607028613,YOU20250915076558,1.2,topic_niche
YOU20250721048634,YOU20250915076558,1.2,topic_niche
YOU20250721048634,YOU20250813057030,1.2,topic_niche
YOU20250813057030,YOU20251012089760,1.2,topic_niche
YOU20250908137049,YOU20251012089760,1.2,topic_niche
YOU20250713045218,YOU20250908137049,1.2,topic_niche
YOU20250713045218,YOU20250822063799,1.2,topic_niche
YOU20250822063799,YOU20250902134949,1.2,topic_niche
YOU20250530104395,YOU20250902134949,1.2,topic_niche
YOU20250530104395,YOU20250626036517,1.2,topic_niche
YOU20250626036517,YOU20250719120675,1.2,topic_niche
YOU20250527103426,YOU20250719120675,1.2,topic_niche
YOU20250527103426,YOU20250716046225,1.2,topic_niche
YOU20250503095909,YOU20250716046225,1.2,topic_niche
YOU20250503095909,YOU20251006087544,1.2,topic_niche
YOU20250625112787,YOU20251006087544,1.2,topic_niche
YOU20250625112787,YOU20250922082290,1.2,topic_niche
YOU20250826065417,YOU20250922082290,1.2,topic_niche
YOU20250505007131,YOU20250826065417,1.2,topic_niche
YOU20250505007131,YOU20250505096502,1.2,topic_niche
YOU20250420000754,YOU20250505096502,1.2,topic_niche
YOU20250420000754,YOU20250826132704,1.2,topic_niche
YOU20250619110880,YOU20250826132704,1.2,topic_niche
YOU20250424092898,YOU20250619110880,1.2,topic_niche
YOU20250424092898,YOU20251016149198,1.2,topic_niche
YOU20250508097597,YOU20251016149198,1.2,topic_niche
YOU20250508097597,YOU20250629114139,1.2,topic_niche
YOU20250629114139,YOU20250720047897,1.2,topic_niche
YOU20250720047897,YOU20250921078356,1.2,topic_niche
YOU20250921078356,YOU20250928143351,1.2,topic_niche
YOU20250504096243,YOU20250928143351,1.2,topic_niche
YOU20250504096243,YOU20250828133366,1.2,topic_niche
YOU20250602024937,YOU20250828133366,1.2,topic_niche
YOU20250513011967,YOU20250602024937,1.2,topic_niche
YOU20250513011967,YOU20250529104113,1.2,topic_niche
YOU20250529104113,YOU20250922079102,1.2,topic_niche
YOU20250525020813,YOU20250922079102,1.2,topic_niche
YOU20250525020813,YOU20250630038249,1.2,topic_niche
YOU20250525102983,YOU20250630038249,1.2,topic_niche
YOU20250525102983,YOU20250831067591,1.2,topic_niche
YOU20250619033735,YOU20250831067591,1.2,topic_niche
YOU20250619033735,YOU20250904070408,1.2,topic_niche
YOU20250815058561,YOU20250904070408,1.2,topic_niche
YOU20250815058561,YOU20250927143021,1.2,topic_niche
YOU20250813057830,YOU20250927143021,1.2,topic_niche
YOU20250803125332,YOU20250813057830,1.2,topic_niche
YOU20250803125332,YOU20251012089864,1.2,topic_niche
YOU20250910137513,YOU20251012089864,1.2,topic_niche
YOU20250910137513,YOU20251009088963,1.2,topic_niche
YOU20250720048239,YOU20251009088963,1.2,topic_niche
YOU20250720048239,YOU20250907072733,1.2,topic_niche
YOU20250907072733,YOU20251013148267,1.2,topic_niche
YOU20250810127756,YOU20251013148267,1.2,topic_niche
YOU20250518100599,YOU20250810127756,1.2,topic_niche
YOU20250518100599,YOU20250922081674,1.2,topic_niche
YOU20250605026352,YOU20250922081674,1.2,topic_niche
YOU20250605026352,YOU20251012089942,1.2,topic_niche
YOU20250421091948,YOU20251012089942,1.2,topic_niche
YOU20250421091948,YOU20250816059703,1.2,topic_niche
YOU20250816059703,YOU20250822063848,1.2,topic_niche
YOU20250822063848,YOU20250921141112,1.2,topic_niche
YOU20250710117770,YOU20250921141112,1.2,topic_niche
YOU20250710117770,YOU20251007146215,1.2,topic_niche
YOU20250924082905,YOU20251007146215,1.2,topic_niche
YOU20250924082905,YOU20251004086970,1.2,topic_niche
YOU20250712045061,YOU20251004086970,1.2,topic_niche
YOU20250419091275,YOU20250712045061,1.2,topic_niche
YOU20250419091275,YOU20251015148863,1.2,topic_niche
YOU20250912138379,YOU20251015148863,1.2,topic_niche
YOU20250519015235,YOU20250912138379,1.2,topic_niche
YOU20250519015235,YOU20250605025989,1.2,topic_niche
YOU20250507097237,YOU20250605025989,1.2,topic_niche
YOU20250507097237,YOU20250822064278,1.2,topic_niche
YOU20250429004708,YOU20250822064278,1.2,topic_niche
YOU20250421091909,YOU20250429004708,1.2,topic_niche
YOU20250421091909,YOU20250503006788,1.2,topic_niche
YOU20250421091823,YOU20250503006788,1.2,topic_niche
YOU20250421091823,YOU20251017090496,1.2,topic_niche
YOU20250504096275,YOU20251017090496,1.2,topic_niche
YOU20250504096275,YOU20250827066252,1.2,topic_niche
YOU20250716119756,YOU20250827066252,1.2,topic_niche
YOU20250716119756,YOU20250910137603,1.2,topic_niche
YOU20250827133214,YOU20250910137603,1.2,topic_niche
YOU20250827133214,YOU20251013148344,1.2,topic_niche
YOU20251013148155,YOU20251013148344,1.2,topic_niche
YOU20250709117384,YOU20251013148155,1.2,topic_niche
YOU20250709117384,YOU20250830067396,1.2,topic_niche
YOU20250519015236,YOU20250830067396,1.2,topic_niche
YOU20250519015236,YOU20250905071400,1.2,topic_niche
YOU20250905071400,YOU20250905136074,1.2,topic_niche
YOU20250506007600,YOU20250905136074,1.2,topic_niche
YOU20250506007600,YOU20251010147413,1.2,topic_niche
YOU20250515012410,YOU20251010147413,1.2,topic_niche
YOU20250515012410,YOU20250707116581,1.2,topic_niche
YOU20250515099671,YOU20250707116581,1.2,topic_niche
YOU20250515099671,YOU20250702115264,1.2,topic_niche
YOU20250702115264,YOU20250816059347,1.2,topic_niche
YOU20250615109697,YOU20250816059347,1.2,topic_niche
YOU20250603025281,YOU20250615109697,1.2,topic_niche
YOU20250426093695,YOU20250603025281,1.2,topic_niche
YOU20250421092063,YOU20250426093695,1.2,topic_niche
YOU20250421092063,YOU20250625112863,1.2,topic_niche
YOU20250625112863,YOU20250718047204,1.2,topic_niche
YOU20250718047204,YOU20250912074644,1.2,topic_niche
YOU20250912074644,YOU20250922078518,1.2,topic_niche
YOU20250611108528,YOU20250922078518,1.2,topic_niche
YOU20250611108528,YOU20250823064402,1.2,topic_niche
YOU20250426003645,YOU20250823064402,1.2,topic_niche
YOU20250426003645,YOU20250715119351,1.2,topic_niche
YOU20250428004417,YOU20250715119351,1.2,topic_niche
YOU20250428004417,YOU20250705116060,1.2,topic_niche
YOU20250705116060,YOU20250717120036,1.2,topic_niche
YOU20250615109728,YOU20250717120036,1.2,topic_niche
YOU20250421091885,YOU20250615109728,1.2,topic_niche
YOU20250421091885,YOU20251009088918,1.2,topic_niche
YOU20250713045250,YOU20251009088918,1.2,topic_niche
YOU20250530104624,YOU20250713045250,1.2,topic_niche
YOU20250423092709,YOU20250530104624,1.2,topic_niche
YOU20250423092709,YOU20250729123897,1.2,topic_niche
YOU20250601024050,YOU20250729123897,1.2,topic_niche
YOU20250526103317,YOU20250601024050,1.2,topic_niche
YOU20250526103317,YOU20250730123956,1.2,topic_niche
YOU20250526021612,YOU20250730123956,1.2,topic_niche
YOU20250526021612,YOU20250708116917,1.2,topic_niche
YOU20250708116917,YOU20250920078136,1.2,topic_niche
YOU20250525021012,YOU20250920078136,1.2,topic_niche
YOU20250423092695,YOU20250525021012,1.2,topic_niche
YOU20250419091395,YOU20250423092695,1.2,topic_niche
YOU20250419091395,YOU20250517100316,1.2,topic_niche
YOU20250517100316,YOU20250708043102,1.2,topic_niche
YOU20250513012175,YOU20250708043102,1.2,topic_niche
YOU20250513012175,YOU20251015090146,1.2,topic_niche
YOU20250503006488,YOU20251015090146,1.2,topic_niche
YOU20250503006488,YOU20250821131346,1.2,topic_niche
YOU20250615109815,YOU20250821131346,1.2,topic_niche
YOU20250615109815,YOU20250901134629,1.2,topic_niche
YOU20250525021274,YOU20250901134629,1.2,topic_niche
YOU20250525021274,YOU20250607107059,1.2,topic_niche
YOU20250607107059,YOU20250710117772,1.2,topic_niche
YOU20250710117772,YOU20251006087408,1.2,topic_niche
YOU20250517013699,YOU20251006087408,1.2,topic_niche
YOU20250517013699,YOU20250712044893,1.2,topic_niche
YOU20250608028962,YOU20250712044893,1.2,topic_niche
YOU20250608028962,YOU20250721048783,1.2,topic_niche
YOU20250721048783,YOU20250924083078,1.2,topic_niche
YOU20250903069473,YOU20250924083078,1.2,topic_niche
YOU20250805126058,YOU20250903069473,1.2,topic_niche
YOU20250805126058,YOU20250909137240,1.2,topic_niche
YOU20250501006157,YOU20250909137240,1.2,topic_niche
YOU20250501006157,YOU20250816059369,1.2,topic_niche
YOU20250705041083,YOU20250816059369,1.2,topic_niche
YOU20250705041083,YOU20250713118766,1.2,topic_niche
YOU20250713118766,YOU20250827065933,1.2,topic_niche
YOU20250813057728,YOU20250827065933,1.2,topic_niche
YOU20250813057728,YOU20250829133796,1.2,topic_niche
YOU20250621111661,YOU20250829133796,1.2,topic_niche
