Id,Label,topic,language,media_type,location,followers,popularity
YOU20250615031529,YOU20250615031529,Fashion,English,Image,Asia,35,0
YOU20250615031530,YOU20250615031530,Food,Portuguese,Text,Asia,5493,0
YOU20250615031547,YOU20250615031547,Travel,English,Text,Asia,1980,0
YOU20250615031548,YOU20250615031548,Science,English,Video,North America,2006,0
YOU20250615031552,YOU20250615031552,Politics,English,Text,North America,59,0
YOU20250615031558,YOU20250615031558,Climate,Spanish,Text,Europe,207,0
YOU20250615031566,YOU20250615031566,Business,English,Image,Asia,2161,0
YOU20250615031571,YOU20250615031571,Business,English,Image,Europe,2296,0
YOU20250615031602,YOU20250615031602,Climate,English,Text,South America,9751,0
YOU20250615031605,YOU20250615031605,Education,Japanese,Image,Europe,1682,0
YOU20250615031611,YOU20250615031611,Education,English,Image,Europe,9384,0
YOU20250615031642,YOU20250615031642,Politics,Chinese,Video,Europe,26,0
YOU20250615031643,YOU20250615031643,Entertainment,English,Image,North America,5334,0
YOU20250615031647,YOU20250615031647,Health,English,Image,Europe,254,0
YOU20250615031655,YOU20250615031655,Gaming,Portuguese,Text,North America,183,0
YOU20250615031659,YOU20250615031659,Entertainment,English,Image,Asia,164473,1
YOU20250615031662,YOU20250615031662,AI/ML,Portuguese,Text,North America,13140,1
YOU20250615031663,YOU20250615031663,Education,English,Image,Asia,652,0
YOU20250615031667,YOU20250615031667,Health,Spanish,Text,Asia,6147,1
YOU20250615031670,YOU20250615031670,Health,Hindi,Video,Asia,625,0
YOU20250615031683,YOU20250615031683,Politics,Spanish,Image,Asia,293,0
YOU20250615031693,YOU20250615031693,Health,English,Text,Europe,259,0
YOU20250615031696,YOU20250615031696,Entertainment,English,Link,North America,216,0
YOU20250615031698,YOU20250615031698,Climate,Spanish,Text,Europe,208,0
YOU20250615031699,YOU20250615031699,Health,Arabic,Text,Asia,256,0
YOU20250615031717,YOU20250615031717,Gaming,Spanish,Video,North America,466,0
YOU20250615031725,YOU20250615031725,Entertainment,English,Poll,North America,213,0
YOU20250615031731,YOU20250615031731,Gaming,English,Text,North America,606,0
YOU20250615031732,YOU20250615031732,Fashion,Spanish,Image,North America,2313,0
YOU20250615031749,YOU20250615031749,Climate,English,Link,Asia,559732,1
YOU20250615031760,YOU20250615031760,Politics,English,Image,Asia,157,0
YOU20250615031767,YOU20250615031767,Climate,French,Video,North America,192620,0
YOU20250615031770,YOU20250615031770,Health,English,Image,Europe,28125,0
YOU20250615031787,YOU20250615031787,Sports,English,Poll,North America,59,0
YOU20250615031790,YOU20250615031790,Education,Japanese,Link,South America,251205,1
YOU20250615031792,YOU20250615031792,Sports,English,Text,Europe,236291,1
YOU20250615031795,YOU20250615031795,Education,English,Poll,Europe,191738,0
YOU20250615031814,YOU20250615031814,Science,Portuguese,Video,Europe,992,1
YOU20250615031818,YOU20250615031818,Fashion,French,Text,North America,17182,0
YOU20250615031821,YOU20250615031821,Finance,English,Image,Asia,29947,1
YOU20250615031835,YOU20250615031835,Climate,Japanese,Text,North America,98,0
YOU20250615031846,YOU20250615031846,Sports,English,Text,Asia,1586,0
YOU20250615031848,YOU20250615031848,Health,Hindi,Video,Asia,33773,0
YOU20250615031851,YOU20250615031851,Science,Portuguese,Image,Europe,3033,0
YOU20250615031861,YOU20250615031861,Travel,German,Image,Europe,10164,0
YOU20250615031863,YOU20250615031863,Climate,English,Image,North America,79202,0
YOU20250615031870,YOU20250615031870,Business,English,Text,North America,30527,0
YOU20250615031874,YOU20250615031874,Food,English,Video,Europe,268,0
YOU20250615031889,YOU20250615031889,Climate,Chinese,Image,Africa,36822,1
YOU20250615031926,YOU20250615031926,Finance,Spanish,Image,Asia,55,0
YOU20250615031931,YOU20250615031931,Entertainment,English,Text,North America,1324,0
YOU20250615031937,YOU20250615031937,Fashion,French,Image,North America,31145,0
YOU20250615031965,YOU20250615031965,AI/ML,English,Video,North America,261651,0
YOU20250615031970,YOU20250615031970,Travel,English,Text,North America,107,0
YOU20250615031980,YOU20250615031980,Finance,English,Text,South America,24902,1
YOU20250615031987,YOU20250615031987,Business,English,Poll,Asia,2874,0
YOU20250615031993,YOU20250615031993,Entertainment,English,Link,North America,5551,0
YOU20250615031994,YOU20250615031994,AI/ML,German,Text,North America,127155,0
YOU20250615031998,YOU20250615031998,Health,English,Video,Asia,598,0
YOU20250615032015,YOU20250615032015,Business,French,Video,North America,695,0
YOU20250616032024,YOU20250616032024,Fashion,Spanish,Video,Asia,4895,0
YOU20250617032030,YOU20250617032030,Travel,Arabic,Text,Europe,82,0
YOU20250617032035,YOU20250617032035,Education,English,Image,North America,60,0
YOU20250617032044,YOU20250617032044,Science,Spanish,Image,North America,44153,0
YOU20250617032049,YOU20250617032049,Science,English,Image,Asia,260,0
YOU20250617032053,YOU20250617032053,Food,Arabic,Text,Unknown,3530,0
YOU20250617032065,YOU20250617032065,Food,English,Video,Europe,8373,0
YOU20250617032068,YOU20250617032068,Science,English,Image,Asia,29070,0
YOU20250617032083,YOU20250617032083,Climate,Arabic,Video,Asia,7017,0
YOU20250617032088,YOU20250617032088,Technology,Korean,Image,North America,427,0
YOU20250617032103,YOU20250617032103,Technology,English,Video,Europe,95386,1
YOU20250617032107,YOU20250617032107,Business,Spanish,Text,North America,735,0
YOU20250617032110,YOU20250617032110,Health,German,Text,Europe,2191,0
YOU20250617032118,YOU20250617032118,Technology,English,Text,Asia,7569,1
YOU20250617032122,YOU20250617032122,Technology,Spanish,Image,South America,8343,0
YOU20250617032128,YOU20250617032128,Finance,German,Text,Europe,95,0
YOU20250617032130,YOU20250617032130,AI/ML,English,Text,Europe,605,0
YOU20250617032132,YOU20250617032132,Health,English,Image,Europe,22049,0
YOU20250617032139,YOU20250617032139,Health,Japanese,Image,Asia,4723,0
YOU20250617032155,YOU20250617032155,Gaming,English,Image,North America,1544366,1
YOU20250617032165,YOU20250617032165,AI/ML,English,Text,Europe,166551,1
YOU20250617032176,YOU20250617032176,Science,English,Text,Asia,9293,0
YOU20250617032177,YOU20250617032177,Science,Hindi,Image,North America,17544,1
YOU20250617032187,YOU20250617032187,Climate,Chinese,Image,North America,122,0
YOU20250617032192,YOU20250617032192,Sports,English,Image,North America,380,0
YOU20250617032210,YOU20250617032210,Sports,English,Poll,Asia,39,0
YOU20250617032214,YOU20250617032214,Food,English,Image,North America,190303,1
YOU20250617032222,YOU20250617032222,Sports,Japanese,Text,Asia,107286,1
YOU20250617032225,YOU20250617032225,AI/ML,Portuguese,Text,Asia,663,0
YOU20250617032229,YOU20250617032229,Food,English,Image,Oceania,266,0
YOU20250617032238,YOU20250617032238,Health,English,Video,Unknown,7,0
YOU20250617032241,YOU20250617032241,Health,French,Text,Asia,10376,1
YOU20250617032245,YOU20250617032245,Education,Korean,Image,North America,4321,1
YOU20250617032250,YOU20250617032250,Sports,German,Text,North America,378,0
YOU20250617032254,YOU20250617032254,AI/ML,Japanese,Text,North America,13915,0
YOU20250617032259,YOU20250617032259,AI/ML,English,Image,Asia,3214,0
YOU20250617032261,YOU20250617032261,Gaming,Spanish,Video,Africa,4592,0
YOU20250617032266,YOU20250617032266,Education,German,Link,Europe,3749,1
YOU20250617032268,YOU20250617032268,Travel,Spanish,Text,Europe,1104,0
YOU20250617032274,YOU20250617032274,Education,English,Link,North America,180,0
YOU20250617032282,YOU20250617032282,Technology,English,Text,Asia,94695,1
YOU20250617032284,YOU20250617032284,Climate,English,Text,South America,2955,0
YOU20250617032285,YOU20250617032285,AI/ML,English,Link,Europe,62,0
YOU20250617032291,YOU20250617032291,Health,English,Text,Europe,7164,0
YOU20250617032297,YOU20250617032297,Sports,English,Link,Europe,292,0
YOU20250617032302,YOU20250617032302,Technology,English,Video,North America,90,0
YOU20250617032307,YOU20250617032307,Climate,English,Video,Europe,3378,0
YOU20250617032322,YOU20250617032322,Education,English,Video,North America,720,0
YOU20250617032329,YOU20250617032329,Food,English,Text,South America,17,0
YOU20250617032332,YOU20250617032332,Science,Portuguese,Image,Europe,234,0
YOU20250617032333,YOU20250617032333,Entertainment,English,Text,North America,12340,1
YOU20250617032336,YOU20250617032336,Politics,Portuguese,Video,Asia,170313,1
YOU20250617032346,YOU20250617032346,Science,English,Link,Europe,6034,0
YOU20250617032349,YOU20250617032349,Health,Spanish,Image,North America,393,0
YOU20250617032368,YOU20250617032368,Fashion,Portuguese,Link,South America,4267,0
YOU20250617032383,YOU20250617032383,Food,English,Image,Unknown,186,0
YOU20250617032416,YOU20250617032416,AI/ML,Spanish,Link,North America,2678,0
YOU20250617032418,YOU20250617032418,Food,Portuguese,Text,Asia,3253,0
YOU20250617032425,YOU20250617032425,Business,English,Text,North America,32,0
YOU20250617032439,YOU20250617032439,Science,Portuguese,Poll,North America,225,0
YOU20250617032462,YOU20250617032462,Education,English,Image,Europe,82709,1
YOU20250617032463,YOU20250617032463,Gaming,Chinese,Text,South America,14,0
YOU20250617032469,YOU20250617032469,Politics,English,Text,North America,469,0
YOU20250617032484,YOU20250617032484,Entertainment,French,Video,Europe,36,0
YOU20250617032496,YOU20250617032496,Travel,Arabic,Text,Asia,4644,1
YOU20250617032513,YOU20250617032513,Education,German,Text,Asia,10845524,1
YOU20250617032521,YOU20250617032521,Gaming,French,Text,North America,594,0
YOU20250617032530,YOU20250617032530,Travel,Spanish,Text,Asia,124722,0
YOU20250617032534,YOU20250617032534,Climate,Spanish,Image,Asia,2236,0
YOU20250617032538,YOU20250617032538,Technology,English,Image,North America,5057,0
YOU20250617032539,YOU20250617032539,Politics,English,Text,Europe,26425,0
YOU20250617032545,YOU20250617032545,Finance,English,Text,Europe,829,0
YOU20250617032548,YOU20250617032548,Sports,Japanese,Text,Europe,121,0
YOU20250617032575,YOU20250617032575,Education,Japanese,Link,Asia,290,1
YOU20250617032584,YOU20250617032584,Gaming,Chinese,Image,North America,7743,0
YOU20250617032595,YOU20250617032595,Politics,Hindi,Video,Asia,465,0
YOU20250617032605,YOU20250617032605,Climate,Japanese,Image,Africa,9517,0
YOU20250617032609,YOU20250617032609,Science,English,Text,Europe,547,0
YOU20250617032610,YOU20250617032610,Politics,English,Text,Europe,132,0
YOU20250617032613,YOU20250617032613,Health,English,Text,Europe,1103,0
YOU20250617032632,YOU20250617032632,Climate,Spanish,Video,Europe,344275,1
YOU20250617032643,YOU20250617032643,Health,English,Image,Africa,9085,1
YOU20250617032656,YOU20250617032656,Entertainment,English,Video,Asia,15723,0
YOU20250617032676,YOU20250617032676,Entertainment,English,Text,South America,392,0
YOU20250617032719,YOU20250617032719,Education,English,Text,North America,346643,1
YOU20250617032720,YOU20250617032720,Health,English,Video,Asia,96,0
YOU20250617032759,YOU20250617032759,Climate,English,Text,Asia,777,0
YOU20250617032771,YOU20250617032771,Finance,English,Link,Africa,5992,0
YOU20250617032780,YOU20250617032780,Technology,Japanese,Text,Europe,9888,1
YOU20250617032787,YOU20250617032787,Sports,French,Link,North America,542,0
YOU20250617032793,YOU20250617032793,Fashion,English,Video,Asia,12238,1
YOU20250617032799,YOU20250617032799,Finance,French,Video,North America,3590,0
YOU20250617032820,YOU20250617032820,Business,English,Text,North America,22,0
YOU20250617032832,YOU20250617032832,Health,English,Video,Europe,2391,0
YOU20250617032834,YOU20250617032834,Science,Portuguese,Text,Africa,4402,0
YOU20250617032843,YOU20250617032843,Finance,English,Image,Asia,20446,1
YOU20250617032860,YOU20250617032860,Travel,English,Link,North America,41,0
YOU20250617032863,YOU20250617032863,Food,English,Video,North America,65892,1
YOU20250617032872,YOU20250617032872,Entertainment,English,Image,North America,234,0
YOU20250617032874,YOU20250617032874,Food,French,Image,Europe,7496,1
YOU20250617032881,YOU20250617032881,AI/ML,English,Text,North America,1255,0
YOU20250617032883,YOU20250617032883,AI/ML,English,Image,North America,26300,1
YOU20250617032884,YOU20250617032884,Technology,English,Video,North America,670,0
YOU20250617032899,YOU20250617032899,Technology,Spanish,Text,North America,7735669,1
YOU20250617032910,YOU20250617032910,Technology,Hindi,Link,North America,4853,0
YOU20250617032911,YOU20250617032911,Science,English,Text,Europe,3954,1
YOU20250617032924,YOU20250617032924,Health,Spanish,Video,Asia,329,0
YOU20250617032925,YOU20250617032925,Entertainment,English,Image,North America,88,0
YOU20250617032938,YOU20250617032938,Sports,English,Image,Europe,72025,1
YOU20250617032945,YOU20250617032945,Travel,Japanese,Link,North America,1001,0
YOU20250617032956,YOU20250617032956,Food,English,Video,Asia,380465,0
YOU20250618032972,YOU20250618032972,Gaming,Spanish,Video,North America,1616,0
YOU20250618032993,YOU20250618032993,Food,English,Text,Asia,7377,0
YOU20250618033005,YOU20250618033005,Fashion,German,Image,Oceania,1394,0
YOU20250618033007,YOU20250618033007,Climate,English,Link,Europe,3688,0
YOU20250618033011,YOU20250618033011,Politics,English,Text,North America,1593283,1
YOU20250618033021,YOU20250618033021,Gaming,Portuguese,Text,North America,171309,0
YOU20250618033030,YOU20250618033030,Travel,French,Image,North America,190804,1
YOU20250618033034,YOU20250618033034,Gaming,English,Video,North America,392,0
YOU20250618033036,YOU20250618033036,Entertainment,Spanish,Poll,South America,7264,1
YOU20250618033051,YOU20250618033051,Technology,Portuguese,Text,Asia,45284,1
YOU20250618033056,YOU20250618033056,Education,Spanish,Image,Asia,1073,0
YOU20250618033060,YOU20250618033060,Business,English,Text,Asia,6914,0
YOU20250618033068,YOU20250618033068,Science,English,Image,Africa,1096,0
YOU20250618033072,YOU20250618033072,Gaming,French,Video,Asia,360,0
YOU20250618033093,YOU20250618033093,Science,English,Image,Oceania,34,0
YOU20250618033098,YOU20250618033098,Travel,Spanish,Poll,Europe,1693,0
YOU20250618033121,YOU20250618033121,Sports,English,Image,Oceania,1538,0
YOU20250618033127,YOU20250618033127,Health,Japanese,Text,Europe,166,0
YOU20250618033140,YOU20250618033140,Fashion,Portuguese,Video,Oceania,3345,0
YOU20250618033141,YOU20250618033141,Health,English,Image,Europe,765999,1
YOU20250618033150,YOU20250618033150,Climate,English,Video,North America,27,0
YOU20250618033152,YOU20250618033152,Technology,English,Image,Oceania,148654,1
YOU20250618033153,YOU20250618033153,Science,English,Text,North America,14043,1
YOU20250619033193,YOU20250619033193,Technology,Arabic,Video,North America,1941,0
YOU20250619033199,YOU20250619033199,Science,English,Text,Europe,191,0
YOU20250619033201,YOU20250619033201,Gaming,Arabic,Image,Asia,3041,0
YOU20250619033205,YOU20250619033205,Business,English,Image,North America,13477,0
YOU20250619033206,YOU20250619033206,Health,English,Link,Europe,5640,1
YOU20250619033207,YOU20250619033207,Business,French,Video,North America,86,0
YOU20250619033221,YOU20250619033221,Food,Korean,Video,North America,43,0
YOU20250619033231,YOU20250619033231,Travel,Spanish,Text,Asia,1738,0
YOU20250619033234,YOU20250619033234,AI/ML,French,Image,Europe,14371,1
YOU20250619033235,YOU20250619033235,Education,Arabic,Text,Asia,1237,0
YOU20250619033240,YOU20250619033240,Health,Spanish,Text,North America,196763,1
YOU20250619033247,YOU20250619033247,Gaming,Spanish,Image,Europe,1488,0
YOU20250619033250,YOU20250619033250,Entertainment,English,Link,Europe,51152,1
YOU20250619033256,YOU20250619033256,Fashion,English,Image,North America,128069,1
YOU20250619033266,YOU20250619033266,AI/ML,German,Link,Asia,86278,1
YOU20250619033271,YOU20250619033271,Travel,French,Text,Asia,31774,0
YOU20250619033278,YOU20250619033278,Fashion,English,Video,North America,2530,0
YOU20250619033288,YOU20250619033288,Technology,English,Text,North America,825925,1
YOU20250619033310,YOU20250619033310,Gaming,German,Text,North America,834,0
YOU20250619033326,YOU20250619033326,Fashion,English,Text,Asia,2205,0
YOU20250619033344,YOU20250619033344,Business,English,Image,Africa,44237,0
YOU20250619033348,YOU20250619033348,Sports,Arabic,Video,Europe,166947,1
YOU20250619033370,YOU20250619033370,Travel,English,Text,Asia,1451,0
YOU20250619033379,YOU20250619033379,Science,German,Image,Unknown,64524,0
YOU20250619033395,YOU20250619033395,Entertainment,Korean,Image,Asia,1383,0
YOU20250619033399,YOU20250619033399,Finance,Spanish,Text,North America,6476,0
YOU20250619033411,YOU20250619033411,Finance,English,Text,Asia,3393,0
YOU20250619033442,YOU20250619033442,Climate,English,Text,Europe,18557,1
YOU20250619033449,YOU20250619033449,Sports,English,Image,North America,352,0
YOU20250619033451,YOU20250619033451,Food,English,Image,Europe,387708,0
YOU20250619033469,YOU20250619033469,Food,English,Image,North America,662,0
YOU20250619033473,YOU20250619033473,Technology,English,Poll,North America,249,0
YOU20250619033482,YOU20250619033482,Technology,English,Poll,Europe,825,0
YOU20250619033494,YOU20250619033494,AI/ML,English,Image,Unknown,1554,0
YOU20250619033496,YOU20250619033496,Gaming,English,Link,North America,8890,0
YOU20250619033501,YOU20250619033501,AI/ML,Spanish,Poll,Asia,90149,1
YOU20250619033513,YOU20250619033513,AI/ML,Spanish,Text,Oceania,1481,0
YOU20250619033520,YOU20250619033520,Travel,Spanish,Text,North America,43710,1
YOU20250619033533,YOU20250619033533,Entertainment,English,Text,North America,40019,1
YOU20250619033535,YOU20250619033535,Science,English,Poll,Asia,3025,0
YOU20250619033549,YOU20250619033549,Entertainment,English,Image,Europe,119943,1
YOU20250619033585,YOU20250619033585,Climate,English,Text,North America,315676,1
YOU20250619033587,YOU20250619033587,Education,Korean,Text,Asia,8345,0
YOU20250619033589,YOU20250619033589,Gaming,Chinese,Video,North America,159574,0
YOU20250619033610,YOU20250619033610,Science,Japanese,Poll,South America,255775,1
YOU20250619033611,YOU20250619033611,Education,English,Text,Europe,251,0
YOU20250619033615,YOU20250619033615,Gaming,Spanish,Video,Europe,13989,1
YOU20250619033623,YOU20250619033623,Climate,Spanish,Video,Oceania,2920,0
YOU20250619033626,YOU20250619033626,Technology,English,Link,Asia,13220,0
YOU20250619033632,YOU20250619033632,Sports,English,Text,Asia,5156,0
YOU20250619033642,YOU20250619033642,Health,English,Image,Asia,153,0
YOU20250619033647,YOU20250619033647,Sports,English,Video,Europe,419,0
YOU20250619033676,YOU20250619033676,Health,English,Image,Europe,82,0
YOU20250619033677,YOU20250619033677,Sports,English,Image,North America,7405,0
YOU20250619033682,YOU20250619033682,AI/ML,Portuguese,Video,Asia,2456,0
YOU20250619033691,YOU20250619033691,Technology,English,Text,North America,25844,1
YOU20250619033709,YOU20250619033709,Business,English,Text,South America,93,0
YOU20250619033720,YOU20250619033720,Climate,German,Video,North America,764,0
YOU20250619033735,YOU20250619033735,Fashion,English,Video,Europe,321,0
YOU20250619033743,YOU20250619033743,Climate,Spanish,Text,North America,2462187,1
YOU20250619033775,YOU20250619033775,Health,English,Image,North America,379025,1
YOU20250619033784,YOU20250619033784,Travel,Arabic,Text,Asia,21726,0
YOU20250619033787,YOU20250619033787,Health,English,Text,North America,3343,1
YOU20250619033790,YOU20250619033790,Education,Spanish,Link,South America,3566,0
YOU20250619033804,YOU20250619033804,Travel,English,Text,Asia,3890,0
YOU20250619033806,YOU20250619033806,Business,English,Text,North America,1023,0
YOU20250619033813,YOU20250619033813,Climate,German,Video,Asia,426,0
YOU20250619033814,YOU20250619033814,Gaming,English,Link,North America,58075,0
YOU20250619033818,YOU20250619033818,Climate,Spanish,Link,Asia,1247,0
YOU20250619033819,YOU20250619033819,Business,Japanese,Text,Asia,22518,0
YOU20250619033831,YOU20250619033831,Technology,English,Video,North America,1020,0
YOU20250619033836,YOU20250619033836,Gaming,Spanish,Video,North America,704,0
YOU20250619033839,YOU20250619033839,Entertainment,Arabic,Text,North America,709,0
YOU20250619033848,YOU20250619033848,Business,German,Text,Europe,234,0
YOU20250619033866,YOU20250619033866,Technology,English,Video,North America,38040,0
YOU20250619033869,YOU20250619033869,Science,Spanish,Image,North America,126,0
YOU20250619033883,YOU20250619033883,Science,Korean,Video,North America,205,0
YOU20250619033901,YOU20250619033901,Business,Japanese,Image,Asia,26510,1
YOU20250619033903,YOU20250619033903,Politics,English,Text,Europe,2690,0
YOU20250619033906,YOU20250619033906,AI/ML,Chinese,Image,Asia,20650,0
YOU20250619033920,YOU20250619033920,Business,English,Video,Asia,209,0
YOU20250619033922,YOU20250619033922,Climate,Japanese,Link,North America,2704,0
YOU20250619033924,YOU20250619033924,Business,Spanish,Image,North America,110,0
YOU20250619033935,YOU20250619033935,Entertainment,French,Video,Europe,68,0
YOU20250619033957,YOU20250619033957,Gaming,Spanish,Text,North America,1329,0
YOU20250619033966,YOU20250619033966,AI/ML,German,Poll,Asia,23,0
YOU20250619033969,YOU20250619033969,Politics,Portuguese,Image,North America,247,0
YOU20250619033980,YOU20250619033980,Climate,Portuguese,Text,Unknown,9127,0
YOU20250619033983,YOU20250619033983,Gaming,English,Image,Asia,6,0
YOU20250619033987,YOU20250619033987,Education,English,Text,North America,689,0
YOU20250619033991,YOU20250619033991,Fashion,English,Image,Europe,517504,1
YOU20250619034011,YOU20250619034011,Business,English,Image,Europe,7002,0
YOU20250619034014,YOU20250619034014,Politics,Spanish,Image,Asia,53223,1
YOU20250619034015,YOU20250619034015,Climate,English,Poll,North America,76,0
YOU20250619034016,YOU20250619034016,Politics,English,Image,Asia,4283,0
YOU20250619034027,YOU20250619034027,Food,English,Image,Europe,874,0
YOU20250619034045,YOU20250619034045,Politics,English,Image,Asia,6488,1
YOU20250619034057,YOU20250619034057,Business,English,Video,North America,11375,1
YOU20250619034068,YOU20250619034068,Climate,Spanish,Image,North America,2631,0
YOU20250619034069,YOU20250619034069,Food,French,Text,Europe,39,0
YOU20250619034074,YOU20250619034074,Science,English,Image,North America,7188,0
YOU20250619034089,YOU20250619034089,Science,English,Image,Europe,388,0
YOU20250619034092,YOU20250619034092,Sports,Spanish,Video,North America,316,0
YOU20250619034104,YOU20250619034104,Food,English,Video,North America,88526,0
YOU20250619034105,YOU20250619034105,Technology,English,Poll,Europe,1384776,1
YOU20250619034107,YOU20250619034107,Gaming,English,Video,Europe,1318,0
YOU20250619034117,YOU20250619034117,Education,English,Link,North America,5120,0
YOU20250619034132,YOU20250619034132,Science,Spanish,Video,Asia,569,0
YOU20250619034137,YOU20250619034137,AI/ML,English,Text,Asia,313,0
YOU20250619034145,YOU20250619034145,Food,English,Text,North America,4005,0
YOU20250619034150,YOU20250619034150,Travel,Hindi,Video,Africa,1925,0
YOU20250619034154,YOU20250619034154,AI/ML,Arabic,Video,Europe,82,0
YOU20250619034179,YOU20250619034179,Gaming,English,Image,Asia,2468,0
YOU20250619034202,YOU20250619034202,Fashion,English,Poll,Europe,541425,1
YOU20250619034203,YOU20250619034203,Travel,English,Video,Europe,15958464,1
YOU20250619034219,YOU20250619034219,Politics,Portuguese,Text,Europe,12325,1
YOU20250619034251,YOU20250619034251,Sports,French,Video,Asia,3451,0
YOU20250619034260,YOU20250619034260,AI/ML,Spanish,Text,North America,87,0
YOU20250619034265,YOU20250619034265,Entertainment,English,Video,Africa,29060,1
YOU20250619034272,YOU20250619034272,Health,English,Image,Unknown,10579,0
YOU20250619034283,YOU20250619034283,Education,Arabic,Poll,North America,35,0
YOU20250619034285,YOU20250619034285,Science,Japanese,Text,North America,453,0
YOU20250619034286,YOU20250619034286,Sports,English,Text,North America,67,0
YOU20250619034290,YOU20250619034290,Travel,English,Text,Asia,3523,0
YOU20250619034295,YOU20250619034295,Fashion,English,Text,Asia,6,0
YOU20250619034299,YOU20250619034299,Travel,English,Poll,Asia,151620,1
YOU20250619034303,YOU20250619034303,Education,English,Text,North America,1634,0
YOU20250619034308,YOU20250619034308,AI/ML,Spanish,Text,Asia,17698,0
YOU20250619034310,YOU20250619034310,AI/ML,English,Image,Asia,334,0
YOU20250619034313,YOU20250619034313,Sports,Spanish,Image,Asia,60635,0
YOU20250619034324,YOU20250619034324,Business,English,Poll,Asia,1,0
YOU20250619034332,YOU20250619034332,Travel,English,Image,Europe,13948,1
YOU20250619034345,YOU20250619034345,Travel,Korean,Image,Asia,3331,0
YOU20250620034354,YOU20250620034354,AI/ML,Spanish,Image,North America,6920,0
YOU20250620034362,YOU20250620034362,Finance,Portuguese,Image,Europe,235,0
YOU20250620034364,YOU20250620034364,Science,English,Video,Africa,52540,1
YOU20250620034389,YOU20250620034389,Education,Chinese,Text,Unknown,41799,1
YOU20250620034409,YOU20250620034409,Travel,Chinese,Text,Asia,824,0
YOU20250620034412,YOU20250620034412,Science,Spanish,Video,North America,35787,0
YOU20250620034417,YOU20250620034417,Education,English,Text,Asia,3138,0
YOU20250620034421,YOU20250620034421,Travel,English,Video,North America,75,0
YOU20250620034423,YOU20250620034423,Fashion,Spanish,Poll,North America,51,0
YOU20250620034431,YOU20250620034431,Sports,English,Image,Asia,5522,1
YOU20250620034438,YOU20250620034438,Fashion,English,Text,Asia,8968,0
YOU20250620034441,YOU20250620034441,AI/ML,English,Poll,South America,1329,0
YOU20250620034451,YOU20250620034451,Gaming,Japanese,Text,Asia,609,0
YOU20250620034457,YOU20250620034457,Technology,English,Image,Asia,5747,1
YOU20250620034460,YOU20250620034460,Technology,English,Image,North America,145549,1
YOU20250620034464,YOU20250620034464,Business,English,Image,North America,10940,1
YOU20250620034467,YOU20250620034467,Technology,French,Video,Oceania,451,0
YOU20250621034479,YOU20250621034479,Finance,Korean,Text,North America,57,0
YOU20250621034480,YOU20250621034480,Food,English,Video,Asia,1003,0
YOU20250621034489,YOU20250621034489,Travel,Portuguese,Image,Africa,38261,0
YOU20250621034494,YOU20250621034494,Education,Spanish,Video,North America,4,0
YOU20250621034495,YOU20250621034495,Travel,English,Text,North America,117,0
YOU20250621034499,YOU20250621034499,Finance,English,Image,Asia,16877,1
YOU20250621034506,YOU20250621034506,Sports,English,Video,South America,18676,0
YOU20250621034534,YOU20250621034534,Politics,Spanish,Link,Europe,5285,0
YOU20250621034538,YOU20250621034538,Fashion,English,Image,Unknown,1223,0
YOU20250621034546,YOU20250621034546,Finance,Hindi,Text,Europe,94389,0
YOU20250621034557,YOU20250621034557,Science,Portuguese,Text,Unknown,140,0
YOU20250621034564,YOU20250621034564,Gaming,English,Text,Europe,19,0
YOU20250621034569,YOU20250621034569,Entertainment,Hindi,Text,North America,3360,0
YOU20250621034577,YOU20250621034577,Science,English,Video,Asia,598,0
YOU20250621034578,YOU20250621034578,Fashion,Arabic,Text,North America,1536,0
YOU20250621034584,YOU20250621034584,Fashion,Portuguese,Image,Europe,26400,0
YOU20250621034589,YOU20250621034589,Sports,English,Video,North America,525032,1
YOU20250621034590,YOU20250621034590,Finance,English,Text,Europe,39004889,1
YOU20250621034591,YOU20250621034591,Sports,Spanish,Video,North America,390,0
YOU20250621034610,YOU20250621034610,Climate,English,Text,Unknown,4830,0
YOU20250621034614,YOU20250621034614,Travel,English,Link,Asia,1323,1
YOU20250621034617,YOU20250621034617,Finance,Chinese,Link,North America,1386,0
YOU20250621034619,YOU20250621034619,Entertainment,English,Video,Europe,738,0
YOU20250621034627,YOU20250621034627,Climate,English,Text,North America,3620,0
YOU20250621034648,YOU20250621034648,Technology,Spanish,Video,Asia,12786,0
YOU20250621034658,YOU20250621034658,Entertainment,English,Image,North America,4677,0
YOU20250621034661,YOU20250621034661,Technology,Spanish,Video,North America,39056,0
YOU20250621034670,YOU20250621034670,Health,French,Image,Europe,1210,0
YOU20250621034679,YOU20250621034679,Finance,German,Video,Africa,4647,0
YOU20250621034685,YOU20250621034685,AI/ML,English,Text,Asia,106946,1
YOU20250621034687,YOU20250621034687,Technology,English,Image,North America,219,0
YOU20250622034704,YOU20250622034704,AI/ML,English,Video,Asia,1227,0
YOU20250623034714,YOU20250623034714,Sports,English,Image,Asia,503,0
YOU20250623034718,YOU20250623034718,Technology,Spanish,Text,North America,5109,1
YOU20250623034723,YOU20250623034723,Finance,Portuguese,Text,Asia,14109,0
YOU20250623034728,YOU20250623034728,Fashion,English,Text,Asia,184,0
YOU20250623034737,YOU20250623034737,Entertainment,Japanese,Image,Europe,235,0
YOU20250623034740,YOU20250623034740,Business,English,Text,North America,10566,1
