emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,post_id
-1.3281442,0.060302872,-3.0761783,0.3181377,3.4226372,-1.1690784,-1.9936409,-1.6287156,YOU20250821063389
-0.075391114,-1.5670954,-1.7112597,1.2877473,4.3705745,-0.07985082,-2.5796602,0.5416611,YOU20250825132617
-1.3694309,0.49249402,3.993957,2.4928198,1.9442084,-0.5368368,0.06458131,-2.4429843,YOU20250922081548
2.9846385,0.59134805,-1.3631079,1.036127,2.7386017,-1.416381,-1.0724438,-3.0445728,YOU20250612108851
-1.4343365,0.7334878,0.4975145,1.9952266,3.3839512,-1.8012402,-0.5311271,1.2884034,YOU20250810127751
-0.45812222,2.3542473,2.3714936,3.2810316,2.1292255,-0.04249649,-2.914041,-0.102951884,YOU20250516013191
-0.29387838,-2.9165907,0.22985834,4.0469494,-0.19970194,-2.2736669,-0.004159032,-2.16559,YOU20250429005095
1.4074024,1.3537424,2.3665934,1.4566842,2.4941308,-2.653079,0.099380635,-2.0627074,YOU20250720047921
1.0675256,0.037706703,0.61313385,2.988147,2.7101116,1.0506597,-4.074921,0.42704114,YOU20250716119626
1.2845956,0.34868672,-1.5940039,1.9388105,1.2573818,-3.9624147,-1.6337385,-0.9262126,YOU20250521016840
0.90742946,-2.349886,2.3920631,2.9311266,1.9486955,-2.6053665,-0.9570189,0.30530557,YOU20250623112158
-1.604305,-0.61739826,1.9019641,1.2077075,4.302629,0.6686681,0.9333617,-2.4838262,YOU20250519014622
-1.1603131,0.2917105,-3.2229173,3.480396,1.345108,-1.0649122,-0.16877954,-1.4437566,YOU20250524019072
-0.36665967,0.24991612,-3.255755,3.7506917,1.8810544,-0.49244383,-1.0878617,-0.6102625,YOU20250525020973
1.9363027,-0.22563651,-0.5688314,3.820893,0.87919295,-1.6535151,0.9947211,-2.7922447,YOU20250830134201
0.90536803,2.3766427,3.047087,2.6148374,1.4748068,-0.25576666,-2.0961392,-2.252216,YOU20251005087188
-0.014237202,-0.51538444,-2.860854,2.3325455,0.49574202,-1.911321,-3.5860066,-1.3948176,YOU20250721121302
-2.6349447,-1.6050189,0.6664209,1.213171,1.8603787,-3.9443831,0.3120586,-2.3559198,YOU20250506096955
0.35317028,-2.0148015,1.5395586,0.45759103,1.1313697,-3.2252638,-3.7086518,-1.4565231,YOU20250821063177
0.0884695,2.2884,2.9845004,2.3187575,3.1670616,-1.8263581,-0.28769487,-0.960867,YOU20250623112203
-0.113099165,-0.8989134,1.7634596,3.4484353,1.8605189,-3.5474854,1.2071528,-0.851981,YOU20251010147413
1.6322691,1.4717028,-1.7566563,0.8283896,3.6995378,-1.8907592,-0.28642657,-2.8360689,YOU20250424092995
-0.75269276,0.9112032,-0.8126778,2.549862,1.7396144,1.3411485,0.26285574,-4.525182,YOU20250617110175
-1.3851637,-0.32739085,3.5617173,3.4606016,1.5065131,-1.0355914,-1.5189601,0.1652848,YOU20250516013034
-0.74222463,-0.927144,2.1136813,1.6828959,3.8976014,1.1373545,1.0372084,-2.7675443,YOU20251011089558
0.24236408,-1.811781,1.9592189,3.5641289,1.8320659,-3.1606581,0.27303416,0.003901498,YOU20250902069153
-0.817532,-1.3372066,1.34288,2.2226355,-0.13829564,-2.071357,0.4937762,-3.7163742,YOU20250527103533
-1.3283349,-2.34562,3.1083004,0.8381703,3.7231088,-1.2220281,-0.69901556,-0.70017886,YOU20250808127081
1.2438043,-0.52741814,2.3522274,0.4905602,4.971428,-1.3639991,-0.7986166,-0.627646,YOU20250928143374
0.74115956,-1.0032952,-2.8987448,2.8655763,2.1015835,0.012576099,0.30425024,-2.3533967,YOU20250530023359
1.0429091,-0.58478165,2.7949479,1.3685691,3.6544516,1.3070912,-2.7989454,-0.8597083,YOU20250516012768
-0.05041889,-1.8361971,-1.4992762,3.608217,3.7566504,1.6758927,-0.49975196,-0.39690655,YOU20250711118016
-2.38927,-0.4148618,2.0432687,3.1264563,2.8544762,-0.96949846,1.6531086,-1.4158027,YOU20250525021320
-1.4415725,0.28380844,-3.0523124,0.5353106,3.6007524,-1.599084,-2.242766,-1.1157602,YOU20250922081077
0.79864347,0.73583144,1.6239148,4.0226026,2.1316502,-2.2548018,1.5194457,-1.3044432,YOU20250820130930
-0.7974756,-0.61772096,3.8872266,3.14326,1.1472284,-0.75079423,-1.9343933,-0.44318998,YOU20250922080771
-0.81506425,0.16582577,2.8009126,1.0218706,1.7864957,0.14788122,-0.15138696,-4.3446636,YOU20250630037881
2.8601077,-2.0614152,1.9174025,0.839916,2.9902794,-1.013895,-1.4036996,-1.9800217,YOU20251012147782
-1.0395588,2.9084282,-2.10843,2.5569582,2.0740657,-1.3033104,-0.9768684,-2.2781427,YOU20250922079612
-1.4185648,0.58231694,1.7954174,0.106622994,3.4326987,-2.3510711,-1.7772838,-0.04945713,YOU20250915139376
1.2362063,-0.54499185,-1.05224,1.5072416,3.0943542,2.2499955,-2.4535153,-2.3365445,YOU20250829067109
0.23883666,1.7010884,1.5820844,3.4781098,1.4224052,-0.23307209,-2.7725332,0.5541601,YOU20250909137141
1.1482042,-1.0351342,-1.1962248,0.86696106,2.3130934,-4.407685,-0.5200361,-1.5209088,YOU20250813056910
-2.6098113,0.08129505,-2.0794778,2.1146736,2.387302,-2.7408597,-1.0296336,-0.062659755,YOU20250505096555
-0.5930722,0.09409131,1.3059782,-0.44368666,4.069755,-1.3556298,-3.324577,-0.22697537,YOU20250916139474
-0.93104357,-0.8259699,-0.73253846,-0.43950966,1.9499873,-0.93486756,-1.3392036,-5.287157,YOU20250706042205
1.1149724,0.71721745,-0.7060843,2.6089377,3.2281432,-3.3555422,0.49511924,-0.2392979,YOU20250827065928
1.1992662,2.8053093,0.060797017,2.1946063,3.1381824,-3.0899203,-1.1528614,-0.6752556,YOU20250805125906
1.6876047,-3.8575664,-0.4431979,1.9729152,0.8513191,-2.3647914,-1.9094017,-2.252588,YOU20250721048618
-1.7012107,-1.3043144,0.33513817,0.6361206,2.3583176,-2.1830363,1.5091752,-2.9082875,YOU20250707042649
-2.7578628,-0.70852154,-2.6550496,2.5502098,1.8910668,-2.5135043,-1.3376796,-0.3712256,YOU20250907072442
-3.0871127,-1.1979431,-0.17926833,-0.15663958,3.8474371,0.21574575,-1.8837596,-1.921241,YOU20250421001216
-0.18399857,-2.9924898,-0.8280661,0.9695248,0.74610424,0.10849127,-3.4153597,-2.740883,YOU20251011147701
-0.7028155,-0.8308642,4.025519,2.9448292,1.1423753,-0.69584745,-1.957631,-0.60862994,YOU20250506008093
3.4319851,0.56054544,0.86809164,2.1636531,1.2552683,-0.72399044,-1.8661884,-3.0257297,YOU20250430094755
0.283692,-2.8529754,3.3614256,2.0227468,2.57301,0.52116555,-0.6188631,-2.0455308,YOU20250613030911
0.060343273,-3.0651426,2.7213519,1.5408466,1.1896319,0.14518593,-1.1862876,-2.8772876,YOU20250517100457
-1.5105201,-2.8369868,0.6711253,1.2780741,1.6491401,-3.6287572,-2.1699278,-0.2438886,YOU20250924082563
1.2168618,1.8561318,0.12056552,1.9099495,3.2104204,-3.5129933,-0.640053,-0.29328573,YOU20250826065295
3.0218148,0.38865137,1.8206035,2.2050974,1.126874,-0.34700564,-1.882181,-2.796284,YOU20251011147696
0.7087132,-2.3382118,-1.0454171,2.9345648,3.7112098,-1.9506787,0.60370594,0.21911795,YOU20250521016980
0.61836296,-2.1227787,-2.4862044,2.0328379,0.5109167,-2.45337,-2.9143908,-1.5663536,YOU20250617032538
0.15199786,2.1383917,-1.0379626,3.5687852,0.18684226,0.34562773,-2.4995818,-2.9807029,YOU20250816129533
-2.3806765,-0.53802603,2.6943517,1.4956778,0.15865013,-2.038453,-2.848575,-2.0150263,YOU20250820061885
0.29662618,-0.5223352,-0.14109801,4.002568,0.24381435,0.1728464,-4.252238,-0.42759162,YOU20250805053832
-0.58842283,-1.0280377,3.965158,2.9991846,1.3362292,-0.8363274,-2.453828,-0.2764517,YOU20250419000368
-1.4051993,-0.55072784,4.0269885,3.0801473,1.6042953,-0.6321774,-1.6519932,-0.4460398,YOU20250803125331
1.5755041,0.88295907,1.0553089,-0.7001936,3.3980334,-1.0166408,-2.0429442,-3.3586798,YOU20250601024104
-3.1657553,-1.8178043,0.6918973,-0.1432854,3.0799186,-0.51771176,-3.1462896,-1.4777007,YOU20250731124390
-1.148496,-1.6552801,0.40974534,2.0655358,3.437903,-3.3858497,0.7505055,0.17392425,YOU20250530023589
0.61188275,-1.4895823,1.7165939,0.6369282,1.1267284,-2.9995787,-3.854739,-1.172591,YOU20251016090322
-2.0499184,-1.9766169,2.7209597,0.41186398,3.9916086,-0.69134086,-0.811987,-1.080608,YOU20250629036960
0.47540236,-2.2753756,2.3861911,0.5720127,1.1470878,-2.9594905,-2.51385,-1.6719251,YOU20250525020060
1.8228666,-0.22601089,0.8423557,0.8769861,1.5337772,0.102530986,-4.154003,-1.8160203,YOU20250815058384
-0.23110344,0.83162767,-3.2158918,1.3077081,3.4339333,-2.105873,-2.0354173,-0.71351904,YOU20250503095979
0.84476197,-2.8977995,1.3541496,-0.3097192,3.9285579,-0.69866717,-1.0059755,-2.3455186,YOU20250827066484
1.0588515,2.7984014,0.09636914,2.168398,3.0455625,-3.0930798,-1.254951,-0.58965063,YOU20250909137255
-1.0494976,1.2624087,0.16904436,1.2266892,4.331714,1.0749098,-2.2487495,0.015407089,YOU20250826132681
-2.7673593,-0.140067,-1.222877,3.089321,2.0049427,0.69448805,-2.7161727,0.19373281,YOU20250922079897
-0.40865794,-4.379627,-0.7979884,1.8880154,1.7413226,-0.40406457,-0.47607484,-2.916902,YOU20250829133783
-1.2547233,-1.412324,-2.6748533,0.793009,1.5457802,-1.3893498,-0.59750354,-3.9454012,YOU20250729051526
1.277195,-3.3392658,-0.6993787,1.5258152,0.6057042,-2.1758404,-1.3703657,-2.9906135,YOU20250522101807
-1.0121768,-0.9552707,0.88163155,2.2551584,3.8153594,-3.546538,-0.1252669,1.0119708,YOU20250917076916
0.20311019,-2.5186784,-1.9139643,4.1385717,1.0336242,-0.44475374,-2.1787333,0.005150551,YOU20250911138052
-2.8136508,-3.047202,1.0863788,0.33569434,1.8315046,-1.7896,-1.2030039,-2.4871402,YOU20250906136473
-2.8007197,1.046377,-1.6857117,2.3330476,1.38134,-0.27435127,-3.034617,-0.80899894,YOU20250516012990
1.2083272,-1.3499519,-2.855533,2.7199578,2.2787695,-0.178455,0.15391162,-2.4675817,YOU20250706042098
-2.7351527,1.3084674,-1.5696646,2.6152868,1.3599837,-0.69403756,-2.83667,-0.6141311,YOU20250813057337
1.686807,0.22809422,0.119125985,1.0441377,5.174641,-0.058663588,-0.38967374,-0.81263036,YOU20250916139599
-2.4736917,0.6818879,-1.0479138,2.7738695,3.3423624,-1.8294176,-0.98298424,1.032744,YOU20250512010914
1.2316538,1.2395202,-0.365481,2.5183666,3.2769701,-3.536213,0.275003,-0.32038018,YOU20250925142458
0.6315881,0.8846023,-2.1526942,1.6562109,0.88127965,-1.2306503,-0.78262347,-4.4724,YOU20250626036506
1.5775187,-0.73927504,-1.5038284,1.9807078,1.613135,1.2270329,-3.7761276,-1.9133594,YOU20250513099224
1.2173977,-1.0228094,-0.11803575,1.6313969,2.1432364,2.319118,-2.2909796,-2.1117003,YOU20250720120763
0.548224,2.167994,0.7897657,0.71444297,3.6003232,-3.3741686,-1.8617464,-0.6081922,YOU20250811128038
0.29128703,2.773,-1.1649837,1.0714267,2.3120852,-0.7118614,-3.4781067,-1.8864366,YOU20250722048831
-1.2715861,-1.9880804,0.44996208,2.238071,-0.5854536,-1.636336,-4.006208,-1.5246428,YOU20250713118571
0.13412738,-2.6100776,2.079144,0.46855578,1.1960793,-3.3606856,-1.7405713,-2.0696735,YOU20250924082707
-3.4653654,0.5529631,1.4830084,1.7049283,1.6860627,-1.491991,0.36756167,-3.5163045,YOU20251004087108
-0.29990304,-0.8566164,-1.216251,4.2153797,1.3711449,-3.1945646,-0.7195661,0.61831343,YOU20250701114700
0.9380528,-1.5718957,1.4306008,3.883518,2.9669366,-0.23125106,1.7139195,-1.3728117,YOU20250526021624
2.7128992,-2.0486453,1.7260119,0.9944159,2.875298,-0.8622984,-1.1980227,-1.507932,YOU20250625112860
-3.1245778,0.89202386,1.1360042,2.6380732,3.479065,-0.96662736,1.0254989,-1.0448172,YOU20250426093463
-0.44675756,-1.013257,1.7798816,5.472403,0.71356505,-0.62587494,-1.0866803,0.19063307,YOU20250721121188
-2.202925,-0.54460347,-0.6236966,4.7220054,1.7415147,-0.93750024,0.9169422,-0.5848122,YOU20250919140367
0.058139674,2.6298277,0.62999433,1.1157882,3.7179315,-3.0106423,-1.8980196,-0.40357906,YOU20250527022010
1.0478632,-2.5124862,-0.17996521,1.1439418,1.0565653,-0.5181405,-0.3664356,-4.2900233,YOU20251016149073
0.6623315,-1.6077615,1.6147739,0.6146311,1.0882391,-2.9950006,-3.833889,-1.2009119,YOU20250625036157
-0.25510195,-0.04271014,-2.5516405,2.2198112,0.47644404,-2.0524068,-3.6508646,-1.2143518,YOU20250428094302
1.477817,2.2424424,-0.18372892,2.5331707,2.895412,-3.3343334,-0.5297833,-0.7317639,YOU20250817130043
0.45987895,1.2010764,-1.586911,4.374947,2.6577365,0.19662452,0.8363155,-1.5189084,YOU20250802125003
2.3272402,0.1983693,0.90934813,1.8667029,0.68963456,-3.7312696,-1.5815401,-2.3318896,YOU20250813057562
-2.0075169,2.9884174,1.9272863,2.5537703,1.7568829,-0.40758306,-1.1017841,-2.3224115,YOU20250817060973
-1.7140068,-1.9816173,2.7365332,2.6570766,2.087252,-1.8815778,1.216752,-1.6811711,YOU20250823064502
0.14507431,0.38766935,0.41246498,2.678782,4.2095175,1.6326015,1.1467925,-2.2855425,YOU20250425093169
-2.5583181,-2.462344,1.9981974,0.66875154,1.235254,-1.6223708,-0.8141766,-2.9732301,YOU20250605025661
1.343379,-2.3307796,-0.14943019,3.7123377,-0.4749848,-0.026308296,-2.5227392,-2.4767005,YOU20250504096259
-0.20342095,-2.0299883,-1.1884909,1.8416253,0.66422427,-1.2235616,0.18447137,-4.774778,YOU20250924142042
-2.8865042,-0.3109384,1.4447569,3.5140967,1.001582,-0.18727513,-2.6228454,0.2432473,YOU20250823064433
-1.2188237,-1.0682535,1.4889604,3.495288,2.384339,1.231491,0.26322147,-0.004402875,YOU20250819061804
1.3553665,-0.38961452,-1.3294318,2.8118343,3.5733306,-2.8105497,0.30710685,0.24239406,YOU20250721121395
1.4427552,1.158176,0.7769349,-0.4770467,2.662029,-1.4809558,-1.4593408,-3.81308,YOU20250924142025
-1.6943694,-2.1749213,1.8881886,-0.020162636,4.1358204,-1.7921636,-0.86169064,-0.7008066,YOU20250706116388
2.175516,0.35903293,0.04432917,4.442108,1.2931641,-1.7339699,-2.0152729,0.35895082,YOU20250531104776
0.122748226,-1.9384089,1.1534603,2.7654574,2.0902479,-1.927657,-2.3323843,1.5469403,YOU20250720120829
-1.7680804,-2.912318,1.1082937,1.658658,1.3529547,-3.1708038,-2.1579256,-0.13211985,YOU20250817129988
-1.5462614,-2.972793,0.94559556,2.442925,0.4206181,-2.533147,-2.5840073,-0.25275043,YOU20250817060638
0.6570276,-0.68175864,-1.2835045,1.078065,4.091892,2.0657425,-2.3668535,-1.7233022,YOU20250906071687
-0.44006255,0.8716287,1.4071063,0.4479578,1.0425297,-2.4556005,-4.4441195,-1.6601335,YOU20250816059943
0.2681678,0.817092,1.4793924,0.7372451,1.4141742,-2.5965512,-4.4642563,-0.9459594,YOU20250727050483
-2.951801,-1.5441415,0.05079322,3.6635852,2.3569267,1.4039097,-1.7806373,-0.094223775,YOU20250809056377
-0.3083321,-0.35572994,1.1076201,-0.32084447,3.6785586,-0.6748096,-3.9056063,-0.35413307,YOU20250501006189
-3.1712043,-1.367286,-0.71707696,3.2762392,-0.372911,-1.6143222,-1.5140392,-2.242215,YOU20250503006933
-1.4965396,2.9635484,2.1505573,2.2463934,2.1392863,-0.18128158,-0.7928978,-2.9180193,YOU20251002144615
-1.6472064,1.5647956,0.5272161,1.7367564,3.6088066,-1.5001942,1.4216926,-1.5671512,YOU20250606026887
1.3202083,2.0713553,-0.30037975,2.4572437,2.78745,-3.4080071,-0.4760647,-0.64397746,YOU20250916139644
-0.2805085,-2.83449,2.6880467,1.9547938,1.7467151,-2.6848314,0.48812267,-2.0956488,YOU20250715119303
-2.5010583,-0.75959384,0.22715722,1.647139,2.3206687,2.2983932,-2.282191,-1.9531615,YOU20251011089530
1.646921,-2.0535064,0.017480928,3.1741521,3.4773347,0.466619,-0.8951069,0.48239896,YOU20251001085257
2.4948194,0.90609485,-0.48042917,4.3401146,1.2630757,-1.873798,-1.6580573,-0.37652445,YOU20250821062717
-2.5279362,2.9890928,1.4400373,2.2651901,2.2222443,-0.32281062,-1.2881811,-1.864163,YOU20250625036302
-2.1927297,-1.9096236,0.47563478,1.200108,4.428477,-0.11097871,0.7127543,-0.71049535,YOU20250917139940
-2.0334148,-1.9198265,0.29598638,0.10859974,2.5441427,-0.2156854,-4.325822,-1.1167376,YOU20251012089650
-2.086239,-0.028968848,1.7848761,3.7310646,0.08641309,1.168993,-2.04881,-2.2408295,YOU20250703115434
0.5829939,3.0065129,0.21205865,1.1523619,2.7583864,0.5164015,-2.4741182,-3.0529706,YOU20250901134571
-0.8387355,-2.0463157,-0.54912686,0.6987693,3.8165479,1.7673389,-0.44756126,-3.621882,YOU20250907072382
-1.0561018,-2.6703687,1.727345,0.92922986,2.2288115,1.4791206,-3.370098,-2.1931093,YOU20250919140620
-0.86247313,-0.4207724,4.0458064,3.0902634,0.9919575,-0.3562687,-1.0961026,-1.3424863,YOU20250625036083
-3.0492918,0.868828,1.6067982,1.6947677,0.6056448,0.1381189,-2.3353536,-3.2719607,YOU20250428094255
-0.12107034,1.5971973,-2.1833463,2.1372402,0.8096099,-1.513695,-3.7745802,-1.2897253,YOU20250725050222
1.275484,-3.1057823,0.24733077,-0.12627639,3.4915657,-0.8870316,-2.803844,-1.2633964,YOU20250814128996
-0.5549884,-2.2898104,0.87855095,-1.194206,3.9898882,-1.2993165,-1.5173199,-2.676519,YOU20250421001170
-3.1460702,0.45245558,1.5538507,1.9325066,0.32910988,0.09808305,-2.0874772,-3.690844,YOU20250628113939
-0.9959026,-0.14781632,1.8683721,-0.21215668,0.8152616,-1.5895054,-3.6434326,-3.5256343,YOU20250507097277
2.0575953,0.30497748,-1.3209786,0.36850926,2.8250666,-3.0800343,-3.1079159,-1.4372568,YOU20250604106202
1.5808675,-1.7145953,-0.33891124,-0.51079917,3.0935857,0.065867215,-1.8290358,-2.4116523,YOU20250922081674
-3.5459826,-0.76141554,0.35758483,3.111156,0.035389587,-1.5565113,-0.409756,-2.5050578,YOU20250817060700
-0.09711463,2.8109126,-0.47009343,1.5817502,1.9882149,-1.5997243,-3.7977328,-0.9343857,YOU20250620034431
1.3190099,0.14573781,0.7864171,2.670788,0.88454777,2.0035083,-2.3068576,-3.8111382,YOU20250425093369
1.0264856,-1.3504289,-0.169061,1.4855387,1.9947504,2.344704,-2.2289848,-2.893916,YOU20250513011563
1.4279159,-0.24621964,-1.3002766,1.2947003,3.347033,2.0454717,-2.428643,-2.5414708,YOU20250817060631
0.32647216,-1.0850319,-2.7595549,1.7923776,0.7944464,-2.180024,-3.5321882,-1.3810228,YOU20250928143457
-0.30467236,1.1243354,-0.46119285,3.064058,0.93484014,0.89795476,0.07177407,-4.222995,YOU20250723049090
-2.3088624,1.7888061,-1.158068,2.869558,3.2066605,1.2815045,-0.5139315,-1.6211329,YOU20251006087594
-0.7573042,-1.9944531,-0.20006607,0.61221987,3.5778604,1.2788708,0.078634806,-3.877446,YOU20250507008303
1.3661472,-0.10146927,1.8431919,0.22719386,4.8721557,-1.0174792,-0.78297585,-0.8524534,YOU20250505007452
-0.6337244,0.31036788,0.45192418,4.084704,-0.62679887,-0.69692487,-3.820706,-1.0007287,YOU20250922141464
0.24972948,0.80076426,-2.8118784,0.77486384,2.8111365,-0.28907263,-1.9835826,-1.1589793,YOU20250512098709
-1.2673681,-2.2859895,2.7119977,2.2346761,1.7711147,-2.3004527,0.80139184,-1.6016454,YOU20250805053552
0.2693518,2.303428,0.7765274,0.94487447,3.6589205,-3.1429822,-2.1323903,-0.31196406,YOU20250621034538
-1.110431,1.6398166,1.2747351,1.6614904,0.6155557,-3.8751543,-1.3933876,-1.928838,YOU20250922081959
1.6826094,1.0095556,1.1600745,-0.61954945,3.3260982,-1.1109331,-1.8425933,-3.4198887,YOU20250708043006
1.5883038,0.9758253,1.2299918,-0.58869296,3.1789944,-1.3758916,-1.7539173,-3.6775002,YOU20250421002138
-1.3856806,0.860321,1.2381176,3.9987175,-0.80736256,-1.3011401,-3.4398868,-1.5046412,YOU20250717046976
-3.4064925,2.4951415,0.15124138,1.8653021,2.961619,-0.2286547,-1.8755691,-1.4772698,YOU20250809056512
-1.6202965,-0.6860522,1.7194219,0.3193223,4.510112,-2.239154,0.64708453,-1.4899573,YOU20250826065576
0.46244982,-1.5291498,-0.90095747,0.46607322,3.7136023,0.62916493,0.245122,-4.013785,YOU20250822131584
1.3284419,-1.0205144,-0.52792263,0.3556825,3.348271,0.30962667,-0.12241297,-4.454418,YOU20250521017890
-2.6664124,-2.6717434,1.2309961,0.36111626,1.9185021,-2.4083557,-0.47668147,-2.659692,YOU20250724049451
-1.9974949,2.0199113,-0.83799833,3.1645296,3.1956913,1.6103494,-0.98046285,-1.5073259,YOU20250607027682
0.7241336,-1.3310223,-0.5676032,1.3793613,2.0442207,2.147774,-2.0846035,-1.4122801,YOU20250606027068
-2.1702206,-1.3340662,1.1362753,1.2912526,4.4041967,0.7625303,0.68932956,-1.8605269,YOU20250425093107
-1.6451617,-2.366578,0.1498001,0.56802773,2.144086,-3.8263023,-2.372425,-0.48178378,YOU20250429004936
-2.2704835,-1.2153845,1.8601494,-0.022856606,4.628782,-1.8530625,-0.47917086,-1.0696673,YOU20250520101316
-2.6172776,0.2601938,0.5374855,4.8153796,1.3168374,-1.3250904,0.47200125,-0.5620446,YOU20250716046621
2.5604315,1.12629,-1.2505953,0.94125414,2.9004378,-1.3940079,-0.64027464,-2.8918588,YOU20250924083072
-0.3197442,-0.91878915,-1.1797085,3.291622,-0.07120654,-4.178821,-0.97321314,-1.6139845,YOU20250916076866
0.80780375,-0.22777095,-0.13679428,3.4430037,1.5758277,0.53441185,-4.2578883,0.42141414,YOU20250801124806
1.0555984,-0.6664402,-0.76811755,-0.09699052,3.7342563,-2.8994486,0.3402283,-2.769143,YOU20250901134595
1.3221529,0.29079893,-1.1020501,2.8776588,3.4068618,-3.2005754,0.55319154,-0.15296565,YOU20250516099997
-0.7815179,-0.86099756,0.85005915,0.9829708,3.6345775,0.802888,-4.086594,0.24703072,YOU20250922079177
0.064472936,-0.48617932,1.4648429,3.6350322,1.876146,-3.412169,1.2999561,-0.7569865,YOU20250603105894
0.18743302,0.82853955,0.73738235,1.6743025,4.5460835,-0.107326195,-2.1381211,1.031545,YOU20250426093515
0.37727803,-3.1221163,1.100687,4.680126,0.81183666,-0.69941753,-0.7903338,-0.48045692,YOU20251011147729
-0.30671167,-4.026565,-1.5404991,1.0990242,2.8308384,-1.1987807,-1.5585673,-1.2169224,YOU20250716119501
1.2057675,0.4249646,1.64679,3.9309063,-0.025047492,-2.658931,-1.5657287,-0.6728458,YOU20250521017941
-3.402879,-1.9567107,-0.061100975,1.8739505,2.6310065,-1.229373,1.0984005,-2.5371706,YOU20250524019379
0.25298637,-1.3460666,1.4631145,4.186372,2.9822176,0.17693384,1.3916814,-0.7195092,YOU20250709043203
-2.5039008,1.0584347,-1.6933497,3.0534527,2.6454806,-2.954766,-0.24473804,-0.18922119,YOU20250729050883
-0.7093971,-0.0752467,0.100757524,1.8485327,3.636195,-2.157949,0.9743183,0.42545378,YOU20250901067771
0.90911144,-0.15382612,2.0214577,0.7284692,1.2461449,-2.9669561,-3.8765023,-1.0277578,YOU20250620111324
-1.1954166,0.117042504,0.2020967,2.4894285,-1.0102867,-0.1398523,-1.8863182,-1.4704831,YOU20250922078816
-3.2584918,-1.3854582,-0.80586,3.5208597,-0.35177886,-1.7274615,-1.5462785,-2.1876163,YOU20250923141893
-2.4074912,1.514881,-2.0006006,2.8105228,3.3497963,0.7130443,-0.64353585,-1.3293507,YOU20250421001155
-2.0340228,2.0436206,-0.71674156,1.4634491,0.6876513,-0.5882313,-0.7948507,-3.1686466,YOU20250831067598
-0.69384307,2.9017048,-2.2730258,2.080619,2.3531218,-1.1312754,-0.90355885,-2.7975647,YOU20250902135146
0.48519894,0.35208374,-2.642137,3.6714096,2.6568778,-1.5086639,1.2394238,-1.941429,YOU20250520101176
1.609288,0.1373668,2.6470962,0.47078338,2.4302216,-0.055142883,-3.6707942,-2.067065,YOU20250721048507
-0.9639793,-2.421701,0.12043404,2.281808,-0.37143016,-1.7466339,-4.229072,-1.3774794,YOU20250801124865
-1.2985488,0.32779905,-3.0254953,0.5425899,3.4790833,-1.5331053,-2.1545463,-1.1039516,YOU20250917076924
-0.5481083,-1.6978608,-2.3567603,1.6136734,0.16845468,-1.8257105,-0.8817088,-3.6237829,YOU20251001085101
1.584767,1.7691954,-2.1022773,2.5905018,3.355353,-1.1823641,-2.2293215,-0.13034622,YOU20250706041531
-1.3476042,0.2879609,0.63915956,4.1415668,0.38323364,0.81288373,-0.48028442,-0.7491819,YOU20250608107425
-0.6813207,1.8059696,-0.3583596,0.3040385,1.3302372,0.00218624,-1.2333186,-1.5125521,YOU20250922080351
-0.47077465,1.394711,1.1672536,4.791435,0.59593904,-0.034004334,0.2852535,-1.9613674,YOU20250711044257
-0.5859343,-0.3426733,1.8450371,-0.14606144,0.7623971,-1.2377396,-3.6861985,-3.6911,YOU20251017149643
1.759593,-1.127124,2.3170886,0.88838905,4.134739,-1.844476,-1.2945471,-0.09330759,YOU20250919140495
0.3529722,2.8062413,-0.47737616,1.04798,2.7771773,0.37920085,-2.971287,-2.167976,YOU20250716119777
-0.98095137,-0.09287453,-1.1237652,2.8976765,-0.6299296,-3.0438156,-1.448135,-2.2058468,YOU20250627036715
2.4013746,-0.8782367,1.1159346,1.6912526,3.6092267,0.45030043,0.54681975,-3.1744788,YOU20250721048619
-0.050142627,1.0825293,1.3316693,1.9950825,0.82917607,0.96387327,-4.5157585,-2.3533523,YOU20250701039435
0.015761374,0.35799038,0.1808678,1.5621467,-0.73857975,-0.71265525,-3.175933,-1.7806749,YOU20250503006739
1.0399189,2.422656,-0.0039532236,2.1435287,3.1212077,-3.385605,-0.85614765,-0.4222843,YOU20250516013071
2.2713845,-1.3361442,0.13537942,3.3711507,0.6569609,-2.5659306,-2.463391,-0.19560522,YOU20250927143019
1.123639,-1.8466036,3.37102,3.2166,0.5289885,-0.87757283,-2.447834,-1.1776898,YOU20250619033819
-0.07159011,-2.7645493,3.341869,1.8085685,2.193242,0.27455294,-0.5148211,-2.396393,YOU20250630037976
0.027674843,-2.8532138,3.3368835,1.8688676,2.6815603,0.28636345,-0.56306493,-1.7727884,YOU20250923141722
1.2034949,-0.52133524,-1.06612,1.275939,3.4048433,2.157172,-2.3433378,-2.1360235,YOU20250711118126
0.14493999,1.7790421,0.5783092,-0.6519986,2.571596,-1.525274,-1.7594368,-3.9243782,YOU20250629037428
-0.1821581,1.0074388,0.663984,1.5426464,4.800392,-0.21875945,-2.1604652,0.9431785,YOU20250426093697
-0.6605364,1.0023578,1.176589,4.946984,0.51960224,0.12806627,-0.074337214,-1.3485837,YOU20250506007849
0.30498505,-1.1337847,1.149837,4.3554564,-0.5559672,-1.8423821,0.08423751,-2.691288,YOU20250522101815
1.2614926,-0.88900006,2.2098002,3.091496,0.28404653,1.2385391,-2.2976575,-2.8972123,YOU20250719120530
