Source,Target,Weight,Relation
TIK20250519014306,TIK20250907072427,1.0,topic
TIK20250519014306,TIK20250828066701,1.0,topic
TIK20250625036155,TIK20250828066701,1.0,topic
TIK20250625036155,TIK20250804052884,1.0,topic
TIK20250617032047,TIK20250804052884,1.0,topic
TIK20250617032047,TIK20251015148906,1.0,topic
TIK20250510009987,TIK20251015148906,1.0,topic
TIK20250508009130,TIK20250510009987,1.0,topic
TIK20250508009130,TIK20250705040472,1.0,topic
TIK20250531023980,TIK20250705040472,1.0,topic
TIK20250505007288,TIK20250531023980,1.0,topic
TIK20250505007288,TIK20250709043192,1.0,topic
TIK20250709043192,TIK20250824132164,1.0,topic
TIK20250824132164,TIK20250922082233,1.0,topic
TIK20250905071140,TIK20250922082233,1.0,topic
TIK20250630037573,TIK20250905071140,1.0,topic
TIK20250607027590,TIK20250630037573,1.0,topic
TIK20250607027590,TIK20250810127513,1.0,topic
TIK20250810127513,TIK20250913138496,1.0,topic
TIK20250913138496,TIK20250919140360,1.0,topic
TIK20250726122830,TIK20250919140360,1.0,topic
TIK20250725122483,TIK20250726122830,1.0,topic
TIK20250605106313,TIK20250725122483,1.0,topic
TIK20250605106313,TIK20250922141442,1.0,topic
TIK20250821063030,TIK20250922141442,1.0,topic
TIK20250727123062,TIK20250821063030,1.0,topic
TIK20250706116233,TIK20250727123062,1.0,topic
TIK20250613031020,TIK20250706116233,1.0,topic
TIK20250521017458,TIK20250613031020,1.0,topic
TIK20250521017458,TIK20250924082574,1.0,topic
TIK20250420000438,TIK20250924082574,1.0,topic
TIK20250420000438,TIK20250512098737,1.0,topic
TIK20250512098737,TIK20250630037865,1.0,topic
TIK20250630037865,TIK20250905071167,1.0,topic
TIK20250429004664,TIK20250905071167,1.0,topic
TIK20250429004664,TIK20250922079581,1.0,topic
TIK20250530104454,TIK20250922079581,1.0,topic
TIK20250530104454,TIK20251005087256,1.0,topic
TIK20250711044221,TIK20251005087256,1.0,topic
TIK20250711044221,TIK20250906071526,1.0,topic
TIK20250716119769,TIK20250906071526,1.0,topic
TIK20250716119769,TIK20250821063165,1.0,topic
TIK20250516013417,TIK20250821063165,1.0,topic
TIK20250516013417,TIK20250731051956,1.0,topic
TIK20250601024697,TIK20250731051956,1.0,topic
TIK20250430005719,TIK20250601024697,1.0,topic
TIK20250430005719,TIK20250922081727,1.0,topic
TIK20250730124168,TIK20250922081727,1.0,topic
TIK20250630037831,TIK20250730124168,1.0,topic
TIK20250614109389,TIK20250630037831,1.0,topic
TIK20250601024373,TIK20250614109389,1.0,topic
TIK20250524019660,TIK20250601024373,1.0,topic
TIK20250524019660,TIK20250910073656,1.0,topic
TIK20250614031336,TIK20250910073656,1.0,topic
TIK20250614031336,TIK20250922081248,1.0,topic
TIK20250915139251,TIK20250922081248,1.0,topic
TIK20250910137599,TIK20250915139251,1.0,topic
TIK20250709117493,TIK20250910137599,1.0,topic
TIK20250525020563,TIK20250709117493,1.0,topic
TIK20250525020563,TIK20250816129466,1.0,topic
TIK20250729051520,TIK20250816129466,1.0,topic
TIK20250503006464,TIK20250729051520,1.0,topic
TIK20250503006464,TIK20250519015799,1.0,topic
TIK20250507097279,TIK20250519015799,1.0,topic
TIK20250507097279,TIK20250521017482,1.0,topic
TIK20250521017482,TIK20251005087330,1.0,topic
TIK20250821062763,TIK20251005087330,1.0,topic
TIK20250512010652,TIK20250821062763,1.0,topic
TIK20250512010652,TIK20251006087816,1.0,topic
TIK20250512010617,TIK20251006087816,1.0,topic
TIK20250512010617,TIK20250525021535,1.0,topic
TIK20250525021535,TIK20251006146157,1.0,topic
TIK20250817060617,TIK20251006146157,1.0,topic
TIK20250717047032,TIK20250817060617,1.0,topic
TIK20250717047032,TIK20250722121430,1.0,topic
TIK20250722121430,TIK20250924142249,1.0,topic
TIK20250812128394,TIK20250924142249,1.0,topic
TIK20250812128394,TIK20250924142050,1.0,topic
TIK20250518100690,TIK20250924142050,1.0,topic
TIK20250518100690,TIK20250612108590,1.0,topic
TIK20250505007344,TIK20250612108590,1.0,topic
TIK20250505007344,TIK20250601024342,1.0,topic
TIK20250601024342,TIK20250919077475,1.0,topic
TIK20250919077475,TIK20251003086419,1.0,topic
TIK20250705040842,TIK20251003086419,1.0,topic
TIK20250619033696,TIK20250705040842,1.0,topic
TIK20250613030007,TIK20250619033696,1.0,topic
TIK20250613030007,TIK20251014148576,1.0,topic
TIK20250509009570,TIK20251014148576,1.0,topic
TIK20250509009570,TIK20250825065049,1.0,topic
TIK20250712045028,TIK20250825065049,1.0,topic
TIK20250712045028,TIK20250821062312,1.0,topic
TIK20250629037339,TIK20250821062312,1.0,topic
TIK20250609107655,TIK20250629037339,1.0,topic
TIK20250508009093,TIK20250609107655,1.0,topic
TIK20250508009093,TIK20250617032621,1.0,topic
TIK20250617032621,TIK20250821062963,1.0,topic
TIK20250625035721,TIK20250821062963,1.0,topic
TIK20250512098672,TIK20250625035721,1.0,topic
TIK20250512098672,TIK20250520016715,1.0,topic
TIK20250520016715,TIK20250625112805,1.0,topic
TIK20250625112805,TIK20251017149478,1.0,topic
TIK20250621111746,TIK20251017149478,1.0,topic
TIK20250621111746,TIK20250813128616,1.0,topic
TIK20250812128195,TIK20250813128616,1.0,topic
TIK20250812128195,TIK20250903069630,1.0,topic
TIK20250523102377,TIK20250903069630,1.0,topic
TIK20250523102377,TIK20250819061755,1.0,topic
TIK20250811128051,TIK20250819061755,1.0,topic
TIK20250811128051,TIK20251010147260,1.0,topic
TIK20250525021394,TIK20251010147260,1.0,topic
TIK20250519016268,TIK20250525021394,1.0,topic
TIK20250519016268,TIK20250605106405,1.0,topic
TIK20250605106405,TIK20250913075103,1.0,topic
TIK20250601024588,TIK20250913075103,1.0,topic
TIK20250424092880,TIK20250601024588,1.0,topic
TIK20250424092880,TIK20250816129694,1.0,topic
TIK20250816129694,TIK20251004086716,1.0,topic
TIK20250421001810,TIK20251004086716,1.0,topic
TIK20250421001810,TIK20250511098625,1.0,topic
TIK20250424092967,TIK20250511098625,1.0,topic
TIK20250424092967,TIK20250429005055,1.0,topic
TIK20250429005055,TIK20250710117565,1.0,topic
TIK20250524019004,TIK20250710117565,1.0,topic
TIK20250521017997,TIK20250524019004,1.0,topic
TIK20250521017997,TIK20251003144962,1.0,topic
TIK20250506007641,TIK20251003144962,1.0,topic
TIK20250506007641,TIK20250805126073,1.0,topic
TIK20250805126073,TIK20250821062742,1.0,topic
TIK20250718047316,TIK20250821062742,1.0,topic
TIK20250424092963,TIK20250718047316,1.0,topic
TIK20250424092963,TIK20250805053563,1.0,topic
TIK20250805053563,TIK20251007088435,1.0,topic
TIK20250828067005,TIK20251007088435,1.0,topic
TIK20250606026864,TIK20250828067005,1.0,topic
TIK20250606026864,TIK20250618110538,1.0,topic
TIK20250618110538,TIK20250829133894,1.0,topic
TIK20250826132789,TIK20250829133894,1.0,topic
TIK20250603105716,TIK20250826132789,1.0,topic
TIK20250603105716,TIK20250705040041,1.0,topic
TIK20250705040041,TIK20250907072304,1.0,topic
TIK20250523018580,TIK20250907072304,1.0,topic
TIK20250523018580,TIK20250613030080,1.0,topic
TIK20250429094466,TIK20250613030080,1.0,topic
TIK20250429094466,TIK20250919077880,1.0,topic
TIK20250607028179,TIK20250919077880,1.0,topic
TIK20250519015688,TIK20250607028179,1.0,topic
TIK20250519015688,TIK20250804125582,1.0,topic
TIK20250502095696,TIK20250804125582,1.0,topic
TIK20250502095696,TIK20250812128347,1.0,topic
TIK20250709117294,TIK20250812128347,1.0,topic
TIK20250709117294,TIK20250907072431,1.0,topic
TIK20250718120268,TIK20250907072431,1.0,topic
TIK20250628113901,TIK20250718120268,1.0,topic
TIK20250628113901,TIK20250705040471,1.0,topic
TIK20250519014434,TIK20250705040471,1.0,topic
TIK20250519014434,TIK20251005087165,1.0,topic
TIK20250712045206,TIK20251005087165,1.0,topic
TIK20250712045206,TIK20250714045681,1.0,topic
TIK20250508009094,TIK20250714045681,1.0,topic
TIK20250508009094,TIK20250718047173,1.0,topic
TIK20250423092600,TIK20250718047173,1.0,topic
TIK20250423092600,TIK20250828066946,1.0,topic
TIK20250708116913,TIK20250828066946,1.0,topic
TIK20250517100243,TIK20250708116913,1.0,topic
TIK20250517100243,TIK20250610108173,1.0,topic
TIK20250610108173,TIK20251006087822,1.0,topic
TIK20251006087822,TIK20251018090895,1.0,topic
TIK20250822131428,TIK20251018090895,1.0,topic
TIK20250630037678,TIK20250822131428,1.0,topic
TIK20250519016035,TIK20250630037678,1.0,topic
TIK20250519016035,TIK20250619033299,1.0,topic
TIK20250619033299,TIK20250712045163,1.0,topic
TIK20250712045163,TIK20250903135364,1.0,topic
TIK20250530023823,TIK20250903135364,1.0,topic
TIK20250506008046,TIK20250530023823,1.0,topic
TIK20250506008046,TIK20250524019088,1.0,topic
TIK20250524019088,TIK20250711044380,1.0,topic
TIK20250711044380,TIK20250824132309,1.0,topic
TIK20250429004726,TIK20250824132309,1.0,topic
TIK20250420091574,TIK20250429004726,1.0,topic
TIK20250420091574,TIK20250506008081,1.0,topic
TIK20250506008081,TIK20250720120859,1.0,topic
TIK20250720120859,TIK20250927142905,1.0,topic
TIK20250610108186,TIK20250927142905,1.0,topic
TIK20250610108186,TIK20250814058075,1.0,topic
TIK20250519014882,TIK20250814058075,1.0,topic
TIK20250519014882,TIK20250823064568,1.0,topic
TIK20250607107077,TIK20250823064568,1.0,topic
TIK20250607107077,TIK20250911074046,1.0,topic
TIK20250513099267,TIK20250911074046,1.0,topic
TIK20250513099267,TIK20250828133494,1.0,topic
TIK20250530022457,TIK20250828133494,1.0,topic
TIK20250530022457,TIK20251018090631,1.0,topic
TIK20250525102726,TIK20251018090631,1.0,topic
TIK20250525102726,TIK20251018149847,1.0,topic
TIK20250421001128,TIK20251018149847,1.0,topic
TIK20250421001128,TIK20250821062018,1.0,topic
TIK20250513011007,TIK20250821062018,1.0,topic
TIK20250513011007,TIK20250923141750,1.0,topic
TIK20250509009553,TIK20250923141750,1.0,topic
TIK20250509009553,TIK20250603105734,1.0,topic
TIK20250603105734,TIK20250923082421,1.0,topic
TIK20250923082421,TIK20251005087156,1.0,topic
TIK20251001085930,TIK20251005087156,1.0,topic
TIK20250920140862,TIK20251001085930,1.0,topic
TIK20250623112268,TIK20250920140862,1.0,topic
TIK20250520016443,TIK20250623112268,1.0,topic
TIK20250520016443,TIK20250725050118,1.0,topic
TIK20250720048063,TIK20250725050118,1.0,topic
TIK20250720048063,TIK20250917077009,1.0,topic
TIK20250917077009,TIK20250917139775,1.0,topic
TIK20250530023528,TIK20250917139775,1.0,topic
TIK20250530023528,TIK20250904070482,1.0,topic
TIK20250421091854,TIK20250904070482,1.0,topic
TIK20250421091854,TIK20250611108346,1.0,topic
TIK20250611108346,TIK20250924082688,1.0,topic
TIK20250513011631,TIK20250924082688,1.0,topic
TIK20250513011631,TIK20251001085511,1.0,topic
TIK20250809055906,TIK20251001085511,1.0,topic
TIK20250809055906,TIK20250815059262,1.0,topic
TIK20250815059262,TIK20250822064039,1.0,topic
TIK20250718047146,TIK20250822064039,1.0,topic
TIK20250718047146,TIK20250919077804,1.0,topic
TIK20250510009995,TIK20250919077804,1.0,topic
TIK20250510009995,TIK20250729051587,1.0,topic
TIK20250510009777,TIK20250729051587,1.0,topic
TIK20250510009777,TIK20251009088971,1.0,topic
TIK20250724122329,TIK20251009088971,1.0,topic
TIK20250721121221,TIK20250724122329,1.0,topic
TIK20250630037909,TIK20250721121221,1.0,topic
TIK20250630037909,TIK20250801052158,1.0,topic
TIK20250607027697,TIK20250801052158,1.0,topic
TIK20250607027697,TIK20250728123610,1.0,topic
TIK20250428094101,TIK20250728123610,1.0,topic
TIK20250428094101,TIK20250519014122,1.0,topic
TIK20250519014122,TIK20250530104362,1.0,topic
TIK20250519016305,TIK20250530104362,1.0,topic
TIK20250519016305,TIK20250804052805,1.0,topic
TIK20250804052805,TIK20250809055601,1.0,topic
TIK20250809055601,TIK20250814058039,1.0,topic
TIK20250814058039,TIK20250930144191,1.0,topic
TIK20250826132941,TIK20250930144191,1.0,topic
TIK20250713045240,TIK20250826132941,1.0,topic
TIK20250628036884,TIK20250713045240,1.0,topic
TIK20250514012370,TIK20250628036884,1.0,topic
TIK20250514012370,TIK20250915076109,1.0,topic
TIK20250423092462,TIK20250915076109,1.0,topic
TIK20250423092462,TIK20250904070589,1.0,topic
TIK20250421001803,TIK20250904070589,1.0,topic
TIK20250421001803,TIK20250603025289,1.0,topic
TIK20250603025289,TIK20250605106428,1.0,topic
TIK20250508008523,TIK20250605106428,1.0,topic
TIK20250508008523,TIK20250515012500,1.0,topic
TIK20250515012500,TIK20250530022848,1.0,topic
TIK20250515012551,TIK20250530022848,1.0,topic
TIK20250515012551,TIK20250519101059,1.0,topic
TIK20250519101059,TIK20250926083920,1.0,topic
TIK20250926083920,TIK20251005145575,1.0,topic
TIK20250806054303,TIK20251005145575,1.0,topic
TIK20250708042980,TIK20250806054303,1.0,topic
TIK20250708042980,TIK20251012089715,1.0,topic
TIK20250720048141,TIK20251012089715,1.0,topic
TIK20250720048141,TIK20250907136568,1.0,topic
TIK20250619033599,TIK20250907136568,1.0,topic
TIK20250528103966,TIK20250619033599,1.0,topic
TIK20250528103966,TIK20250703115472,1.0,topic
TIK20250506007824,TIK20250703115472,1.0,topic
TIK20250506007824,TIK20250521017946,1.0,topic
TIK20250521017946,TIK20250612108607,1.0,topic
TIK20250612108607,TIK20250913138678,1.0,topic
TIK20250530104391,TIK20250913138678,1.0,topic
TIK20250530104391,TIK20250808127117,1.0,topic
TIK20250628113921,TIK20250808127117,1.0,topic
TIK20250513011648,TIK20250628113921,1.0,topic
TIK20250513011648,TIK20250903069632,1.0,topic
TIK20250725122522,TIK20250903069632,1.0,topic
TIK20250725122522,TIK20250828066873,1.0,topic
TIK20250720048019,TIK20250828066873,1.0,topic
TIK20250421001870,TIK20250720048019,1.0,topic
TIK20250421001870,TIK20250513011596,1.0,topic
TIK20250513011596,TIK20250605026012,1.0,topic
TIK20250605026012,TIK20250709117504,1.0,topic
TIK20250509097886,TIK20250709117504,1.0,topic
TIK20250509097886,TIK20250527103363,1.0,topic
TIK20250527103363,TIK20251006088131,1.0,topic
TIK20250606026962,TIK20251006088131,1.0,topic
TIK20250503006929,TIK20250606026962,1.0,topic
TIK20250503006929,TIK20250606027179,1.0,topic
TIK20250421001151,TIK20250606027179,1.0,topic
TIK20250421001151,TIK20250503006653,1.0,topic
TIK20250422002774,TIK20250503006653,1.0,topic
TIK20250422002774,TIK20250818130112,1.0,topic
TIK20250818130112,TIK20250922079089,1.0,topic
TIK20250724049743,TIK20250922079089,1.0,topic
TIK20250724049743,TIK20250907072597,1.0,topic
TIK20250419091353,TIK20250907072597,1.0,topic
TIK20250419091353,TIK20250926084250,1.0,topic
TIK20250517013497,TIK20250926084250,1.0,topic
TIK20250506007809,TIK20250517013497,1.0,topic
TIK20250506007809,TIK20250922079420,1.0,topic
TIK20250625035524,TIK20250922079420,1.0,topic
TIK20250625035524,TIK20250730124133,1.0,topic
TIK20250730124133,TIK20250902134952,1.0,topic
TIK20250705040459,TIK20250902134952,1.0,topic
TIK20250705040459,TIK20250816129604,1.0,topic
TIK20250429005305,TIK20250816129604,1.0,topic
TIK20250429005305,TIK20250804053066,1.0,topic
TIK20250422092345,TIK20250804053066,1.0,topic
TIK20250422092345,TIK20250509009516,1.0,topic
TIK20250424003501,TIK20250509009516,1.0,topic
TIK20250424003501,TIK20251005087314,1.0,topic
TIK20250831134415,TIK20251005087314,1.0,topic
TIK20250831134415,TIK20250919077908,1.0,topic
TIK20250724122283,TIK20250919077908,1.0,topic
TIK20250724122283,TIK20251006146013,1.0,topic
TIK20250906071486,TIK20251006146013,1.0,topic
TIK20250727123288,TIK20250906071486,1.0,topic
TIK20250612108754,TIK20250727123288,1.0,topic
TIK20250612108754,TIK20250703115289,1.0,topic
TIK20250513099035,TIK20250703115289,1.0,topic
TIK20250513099035,TIK20250904070584,1.0,topic
TIK20250904070584,TIK20250904135829,1.0,topic
TIK20250512098691,TIK20250904135829,1.0,topic
TIK20250512098691,TIK20250910073804,1.0,topic
TIK20250813128745,TIK20250910073804,1.0,topic
TIK20250813128745,TIK20250922082045,1.0,topic
TIK20250922082045,TIK20251015148867,1.0,topic
TIK20250421001068,TIK20251015148867,1.0,topic
TIK20250421001068,TIK20250505096581,1.0,topic
TIK20250505096581,TIK20250809127484,1.0,topic
TIK20250809127484,TIK20250926083748,1.0,topic
TIK20250710117535,TIK20250926083748,1.0,topic
TIK20250710117535,TIK20250915139166,1.0,topic
TIK20250622111805,TIK20250915139166,1.0,topic
TIK20250519015689,TIK20250622111805,1.0,topic
TIK20250519015689,TIK20251009146977,1.0,topic
TIK20250913075111,TIK20251009146977,1.0,topic
TIK20250513011023,TIK20250913075111,1.0,topic
TIK20250513011023,TIK20250905136117,1.0,topic
TIK20250724049827,TIK20250905136117,1.0,topic
TIK20250724049827,TIK20250903135229,1.0,topic
TIK20250807055090,TIK20250903135229,1.0,topic
TIK20250710043919,TIK20250807055090,1.0,topic
TIK20250531104863,TIK20250710043919,1.0,topic
TIK20250531104863,TIK20250809055646,1.0,topic
TIK20250421001286,TIK20250809055646,1.0,topic
TIK20250421001286,TIK20250508008557,1.0,topic
TIK20250508008557,TIK20250621034587,1.0,topic
TIK20250621034587,TIK20250716046428,1.0,topic
TIK20250716046314,TIK20250716046428,1.0,topic
TIK20250716046314,TIK20250825064704,1.0,topic
TIK20250420000814,TIK20250825064704,1.0,topic
TIK20250420000814,TIK20250521018150,1.0,topic
TIK20250521018150,TIK20250805053713,1.0,topic
TIK20250805053713,TIK20250816060005,1.0,topic
TIK20250619033308,TIK20250816060005,1.0,topic
TIK20250619033308,TIK20250711044165,1.0,topic
TIK20250624112417,TIK20250711044165,1.0,topic
TIK20250624112417,TIK20250915139374,1.0,topic
TIK20250823131799,TIK20250915139374,1.0,topic
TIK20250510010170,TIK20250823131799,1.0,topic
TIK20250510010170,TIK20250524102437,1.0,topic
TIK20250524102437,TIK20250818061480,1.0,topic
TIK20250630038226,TIK20250818061480,1.0,topic
TIK20250426003897,TIK20250630038226,1.0,topic
TIK20250426003897,TIK20250811127958,1.0,topic
TIK20250701114820,TIK20250811127958,1.0,topic
TIK20250701114820,TIK20250817060441,1.0,topic
TIK20250430094758,TIK20250817060441,1.0,topic
TIK20250430094758,TIK20250703115419,1.0,topic
TIK20250606027135,TIK20250703115419,1.0,topic
TIK20250606027135,TIK20250817129942,1.0,topic
TIK20250521101699,TIK20250817129942,1.0,topic
TIK20250521101699,TIK20250826065729,1.0,topic
TIK20250826065729,TIK20251001144404,1.0,topic
TIK20250427093815,TIK20251001144404,1.0,topic
TIK20250427093815,TIK20250912074370,1.0,topic
TIK20250912074370,TIK20251005145530,1.0,topic
TIK20250618110524,TIK20251005145530,1.0,topic
TIK20250618110524,TIK20250623112312,1.0,topic
TIK20250623112312,TIK20251007146316,1.0,topic
TIK20251001144536,TIK20251007146316,1.0,topic
TIK20250821062500,TIK20251001144536,1.0,topic
TIK20250612108567,TIK20250821062500,1.0,topic
TIK20250612108567,TIK20250613030955,1.0,topic
TIK20250501095215,TIK20250613030955,1.0,topic
TIK20250501095215,TIK20250831067577,1.0,topic
TIK20250625112879,TIK20250831067577,1.0,topic
TIK20250625112879,TIK20250712045170,1.0,topic
TIK20250516013311,TIK20250712045170,1.0,topic
TIK20250516013311,TIK20250615031441,1.0,topic
TIK20250615031441,TIK20251006145865,1.0,topic
TIK20250924142130,TIK20251006145865,1.0,topic
TIK20250524019092,TIK20250924142130,1.0,topic
TIK20250524019092,TIK20250710117821,1.0,topic
TIK20250617032052,TIK20250710117821,1.0,topic
TIK20250617032052,TIK20250830134209,1.0,topic
TIK20250605026401,TIK20250830134209,1.0,topic
TIK20250605026401,TIK20250926083768,1.0,topic
TIK20250824132191,TIK20251011089288,1.0,topic
TIK20250922080332,TIK20251011089288,1.0,topic
TIK20250421091997,TIK20250922080332,1.0,topic
TIK20250421091997,TIK20250519014511,1.0,topic
TIK20250519014511,TIK20250711117986,1.0,topic
TIK20250520101220,TIK20250711117986,1.0,topic
TIK20250520101220,TIK20250524018826,1.0,topic
TIK20250509097956,TIK20250524018826,1.0,topic
TIK20250509097956,TIK20250511010292,1.0,topic
TIK20250511010292,TIK20250817060189,1.0,topic
TIK20250422002781,TIK20250817060189,1.0,topic
TIK20250422002781,TIK20250530104441,1.0,topic
TIK20250530104441,TIK20250731052128,1.0,topic
TIK20250421001209,TIK20250731052128,1.0,topic
TIK20250421001209,TIK20250915076125,1.0,topic
TIK20250705040056,TIK20250915076125,1.0,topic
TIK20250612108570,TIK20250705040056,1.0,topic
TIK20250612108570,TIK20251018090660,1.0,topic
TIK20250816060058,TIK20251018090660,1.0,topic
TIK20250613030192,TIK20250816060058,1.0,topic
TIK20250613030192,TIK20250821063264,1.0,topic
TIK20250619033952,TIK20250821063264,1.0,topic
TIK20250619033952,TIK20250712044812,1.0,topic
TIK20250712044812,TIK20250827066471,1.0,topic
TIK20250525020437,TIK20250827066471,1.0,topic
TIK20250525020437,TIK20250625035839,1.0,topic
TIK20250506007940,TIK20250625035839,1.0,topic
TIK20250506007940,TIK20250807055165,1.0,topic
TIK20250706042463,TIK20250807055165,1.0,topic
TIK20250706042463,TIK20250910137653,1.0,topic
TIK20250910137653,TIK20251018091018,1.0,topic
TIK20250520016459,TIK20251018091018,1.0,topic
TIK20250520016459,TIK20250903135251,1.0,topic
TIK20250728050650,TIK20250903135251,1.0,topic
TIK20250630037787,TIK20250728050650,1.0,topic
TIK20250613030458,TIK20250630037787,1.0,topic
TIK20250613030458,TIK20250907072607,1.0,topic
TIK20250524019699,TIK20250907072607,1.0,topic
TIK20250524019699,TIK20250821131164,1.0,topic
TIK20250504096172,TIK20250821131164,1.0,topic
TIK20250504096172,TIK20250524019553,1.0,topic
TIK20250524019553,TIK20250813057362,1.0,topic
TIK20250813057362,TIK20250826065443,1.0,topic
TIK20250826065443,TIK20250903069839,1.0,topic
TIK20250903069839,TIK20250915076559,1.0,topic
TIK20250525020222,TIK20250915076559,1.0,topic
TIK20250525020222,TIK20250827066642,1.0,topic
TIK20250512010366,TIK20250827066642,1.0,topic
TIK20250512010366,TIK20250606106819,1.0,topic
TIK20250606106819,TIK20250813128737,1.0,topic
TIK20250601024413,TIK20250813128737,1.0,topic
TIK20250601024413,TIK20250828066803,1.0,topic
TIK20250619033215,TIK20250828066803,1.0,topic
TIK20250619033215,TIK20250821062891,1.0,topic
TIK20250821062891,TIK20250924142018,1.0,topic
TIK20250822131499,TIK20250924142018,1.0,topic
TIK20250822131499,TIK20250905071310,1.0,topic
TIK20250613030317,TIK20250905071310,1.0,topic
TIK20250613030317,TIK20250714045721,1.0,topic
TIK20250706042204,TIK20250714045721,1.0,topic
TIK20250706042204,TIK20250922080085,1.0,topic
TIK20250817060922,TIK20250922080085,1.0,topic
TIK20250817060922,TIK20250919077219,1.0,topic
TIK20250527103670,TIK20250919077219,1.0,topic
TIK20250527103670,TIK20250922080114,1.0,topic
TIK20250709117302,TIK20250922080114,1.0,topic
TIK20250619033716,TIK20250709117302,1.0,topic
TIK20250619033716,TIK20250728123609,1.0,topic
TIK20250519015133,TIK20250728123609,1.0,topic
TIK20250519015133,TIK20250707116671,1.0,topic
TIK20250707116671,TIK20250924083026,1.0,topic
TIK20250514099501,TIK20250924083026,1.0,topic
TIK20250422092110,TIK20250514099501,1.0,topic
TIK20250422092110,TIK20250524019737,1.0,topic
TIK20250524019737,TIK20250702115215,1.0,topic
TIK20250702115215,TIK20250714045871,1.0,topic
TIK20250714045871,TIK20251011147740,1.0,topic
TIK20250617032646,TIK20251011147740,1.0,topic
TIK20250617032646,TIK20250821063070,1.0,topic
TIK20250708117091,TIK20250821063070,1.0,topic
TIK20250707042715,TIK20250708117091,1.0,topic
TIK20250707042715,TIK20251008146770,1.0,topic
TIK20250619033314,TIK20251008146770,1.0,topic
TIK20250619033314,TIK20250919077833,1.0,topic
TIK20250919077833,TIK20250924082663,1.0,topic
TIK20250811127829,TIK20250924082663,1.0,topic
TIK20250601024892,TIK20250811127829,1.0,topic
TIK20250511098627,TIK20250601024892,1.0,topic
TIK20250505007522,TIK20250511098627,1.0,topic
TIK20250505007522,TIK20251013090068,1.0,topic
TIK20250621034500,TIK20251013090068,1.0,topic
TIK20250621034500,TIK20250913138676,1.0,topic
TIK20250715119311,TIK20250913138676,1.0,topic
TIK20250715119311,TIK20251001085792,1.0,topic
TIK20250608028971,TIK20251001085792,1.0,topic
TIK20250608028971,TIK20250918140354,1.0,topic
TIK20250817061251,TIK20250918140354,1.0,topic
TIK20250526103214,TIK20250817061251,1.0,topic
TIK20250526103214,TIK20250713118770,1.0,topic
TIK20250713118770,TIK20250728050684,1.0,topic
TIK20250616109878,TIK20250728050684,1.0,topic
TIK20250521017834,TIK20250616109878,1.0,topic
TIK20250521017834,TIK20251001086025,1.0,topic
TIK20250716046209,TIK20251001086025,1.0,topic
TIK20250716046209,TIK20250806126314,1.0,topic
TIK20250806126314,TIK20250918140048,1.0,topic
TIK20250827133179,TIK20250918140048,1.0,topic
TIK20250429005273,TIK20250827133179,1.0,topic
TIK20250429005273,TIK20251012147875,1.0,topic
TIK20250705041130,TIK20251012147875,1.0,topic
TIK20250630114455,TIK20250705041130,1.0,topic
TIK20250630114455,TIK20250922081766,1.0,topic
TIK20250424003477,TIK20250922081766,1.0,topic
TIK20250424003477,TIK20250711044516,1.0,topic
TIK20250711044516,TIK20250804052690,1.0,topic
TIK20250519101099,TIK20250804052690,1.0,topic
TIK20250519101099,TIK20250617110303,1.0,topic
TIK20250617110303,TIK20250720120920,1.0,topic
TIK20250720120920,TIK20250828066926,1.0,topic
TIK20250722121501,TIK20250828066926,1.0,topic
TIK20250601024165,TIK20250722121501,1.0,topic
TIK20250601024165,TIK20250721048356,1.0,topic
TIK20250721048356,TIK20250922079113,1.0,topic
TIK20250613109094,TIK20250922079113,1.0,topic
TIK20250613109094,TIK20250714046014,1.0,topic
TIK20250607107206,TIK20250714046014,1.0,topic
TIK20250607107206,TIK20251001085530,1.0,topic
TIK20250922141607,TIK20251001085530,1.0,topic
TIK20250809127256,TIK20250922141607,1.0,topic
TIK20250805053459,TIK20250809127256,1.0,topic
TIK20250805053459,TIK20250925083580,1.0,topic
TIK20250627113466,TIK20250925083580,1.0,topic
TIK20250627113466,TIK20250706041929,1.0,topic
TIK20250420091559,TIK20250706041929,1.0,topic
TIK20250420091559,TIK20250719047408,1.0,topic
TIK20250719047408,TIK20250816129688,1.0,topic
TIK20250816129688,TIK20250823064525,1.0,topic
TIK20250823064525,TIK20251006087843,1.0,topic
TIK20250604106250,TIK20251006087843,1.0,topic
TIK20250604106250,TIK20250706042360,1.0,topic
TIK20250512010856,TIK20250706042360,1.0,topic
TIK20250512010856,TIK20251007146309,1.0,topic
TIK20250627036728,TIK20251007146309,1.0,topic
TIK20250627036728,TIK20250819130436,1.0,topic
TIK20250712118205,TIK20250819130436,1.0,topic
TIK20250712118205,TIK20250821062655,1.0,topic
TIK20250613031101,TIK20250821062655,1.0,topic
TIK20250613031101,TIK20250820061865,1.0,topic
TIK20250820061865,TIK20251015148981,1.0,topic
TIK20250822063586,TIK20251015148981,1.0,topic
TIK20250605106345,TIK20250822063586,1.0,topic
TIK20250605106345,TIK20250801124879,1.0,topic
TIK20250801124879,TIK20250929084575,1.0,topic
TIK20250922141431,TIK20250929084575,1.0,topic
TIK20250729051622,TIK20250922141431,1.0,topic
TIK20250729051622,TIK20250922081148,1.0,topic
TIK20250922081148,TIK20250922081693,1.0,topic
TIK20250828133313,TIK20250922081693,1.0,topic
TIK20250806126357,TIK20250828133313,1.0,topic
