post_id,hour_of_day,day_of_week,is_weekend,user_id,followers,account_age_days,verified,content_length,num_hashtags,sentiment_positive,sentiment_negative,toxicity_score,hour_sin,hour_cos,day_sin,day_cos,followers_log,has_media,many_hashtags,long_content,sentiment_intensity,high_toxicity,large_account,topic_Business,topic_Climate,topic_Education,topic_Entertainment,topic_Fashion,topic_Finance,topic_Food,topic_Gaming,topic_Health,topic_Politics,topic_Science,topic_Sports,topic_Technology,topic_Travel,language_Chinese,language_English,language_French,language_German,language_Hindi,language_Japanese,language_Korean,language_Portuguese,language_Spanish,media_type_Link,media_type_Poll,media_type_Text,media_type_Video,location_Asia,location_Europe,location_North America,location_Oceania,location_South America,location_Unknown,popularity
TIK20250610029739,18,1,0,user_443567,4633,2079,0,58,2,0.103,0.654,40.3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,8.441175704992322,0,0,0,0.654,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20251004086751,13,5,1,user_19860,110572,489,0,25,3,0.833,0.04,11.8,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,11.613431215301867,0,0,0,0.833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
TIK20250809056034,18,5,1,user_294646,117,743,0,129,0,0.63,0.083,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,4.770684624465665,1,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
TIK20251007088546,18,1,0,user_440724,37,670,0,149,1,0.709,0.026,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3.6375861597263857,0,0,1,0.709,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TIK20250813057415,18,2,0,user_377764,310,589,0,16,1,0.783,0.042,2.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5.739792912179234,1,0,0,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
TIK20250602105551,20,0,0,user_44987,1933,3536,0,70,1,0.858,0.102,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,7.56734567601324,0,0,0,0.858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250827133006,12,2,0,user_428181,286,83,0,228,2,0.074,0.216,0.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,5.659482215759621,1,0,1,0.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TIK20250605026053,17,3,0,user_320823,642,689,0,35,4,0.699,0.049,0.0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,6.466144724237619,1,0,0,0.699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TIK20250625035779,16,2,0,user_179374,758,1622,0,24,1,0.059,0.146,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,6.63200177739563,1,0,0,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TIK20250928143365,16,6,1,user_179315,1632,2491,0,96,5,0.716,0.082,0.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,7.398174092970465,1,1,0,0.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
TIK20251012147798,12,6,1,user_412186,30938,2748,0,112,1,0.904,0.087,14.1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,10.339772802984179,1,0,0,0.904,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
TIK20250804052912,18,0,0,user_248508,611489,2292,0,115,1,0.116,0.144,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,13.323653880745885,1,0,0,0.74,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
TIK20250819130563,18,1,0,user_464377,311,2410,0,129,2,0.258,0.218,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,5.7430031878094825,1,0,0,0.523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20250922081448,20,0,0,user_389022,544,907,0,50,2,0.763,0.117,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,6.300785794663244,1,0,0,0.763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20251001085080,14,2,0,user_251647,63280,2355,0,131,3,0.058,0.742,79.1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,11.055340405097962,1,0,0,0.742,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TIK20250509009176,12,4,0,user_18566,171276,83,0,82,1,0.219,0.0,0.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,12.05103740793035,0,0,0,0.849,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
TIK20250426003865,18,5,1,user_415352,7,2157,0,92,0,0.719,0.024,0.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2.0794415416798357,1,0,0,0.719,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TIK20250817060331,13,6,1,user_302240,3,1099,0,102,2,0.28,0.022,0.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.3862943611198906,0,0,0,0.698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20251011089441,19,5,1,user_4093,405,2568,0,144,2,0.697,0.019,9.5,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,6.0063531596017325,1,0,0,0.697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TIK20250826065631,19,1,0,user_2678,1154,2497,0,145,2,0.072,0.314,17.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,7.051855622955894,0,0,1,0.615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
TIK20250915076198,19,0,0,user_153346,8,1660,0,27,1,0.649,0.142,12.7,-0.9659258262890684,0.2588190451025203,0.0,1.0,2.1972245773362196,1,0,0,0.649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250527021979,16,1,0,user_83924,115601,2053,0,45,2,0.083,0.74,58.8,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,11.657908536108815,0,0,0,0.74,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
TIK20250827066068,13,2,0,user_54930,8,343,0,144,0,0.893,0.044,0.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2.1972245773362196,1,0,0,0.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
TIK20250902068339,15,1,0,user_89686,30,1622,0,14,3,0.784,0.045,17.4,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,3.4339872044851463,1,0,0,0.784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
TIK20250715046117,15,1,0,user_428837,77,3614,0,42,2,0.281,0.098,0.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,4.356708826689592,1,0,0,0.621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
TIK20250709117496,21,2,0,user_114949,51196,2037,0,34,0,0.703,0.08,0.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,10.843436215560919,1,0,0,0.703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
TIK20250815059247,22,4,0,user_146085,127,349,0,136,1,0.229,0.0,36.1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,4.852030263919617,1,0,0,0.826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20250513012159,21,1,0,user_246199,377,3625,0,27,2,0.663,0.016,17.3,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,5.934894195619588,1,0,0,0.663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
TIK20251001086212,22,2,0,user_152016,2342,1729,0,82,3,0.081,0.74,55.2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,7.759187438507795,1,0,0,0.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
TIK20250512010936,22,0,0,user_146326,94,2030,0,16,1,0.861,0.023,1.7,-0.5000000000000004,0.8660254037844384,0.0,1.0,4.553876891600541,0,0,0,0.861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
TIK20250625036278,21,2,0,user_210132,1401,3462,0,129,1,0.648,0.059,0.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,7.2456550675945355,0,0,0,0.648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250922081135,19,0,0,user_89719,70,3495,0,95,2,0.297,0.041,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,4.2626798770413155,0,0,0,0.662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250725122350,11,4,0,user_335957,7868,1793,0,40,4,0.106,0.625,57.8,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,8.970686268534983,1,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TIK20250921141295,23,6,1,user_184349,1499,1564,0,92,1,0.757,0.047,3.8,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,7.313220387090301,1,0,0,0.757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
TIK20250903135348,15,2,0,user_328198,19845,1224,0,138,1,0.135,0.707,57.6,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,9.895757754474186,1,0,0,0.707,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TIK20250724049777,21,3,0,user_313896,4768,2915,0,24,0,0.724,0.044,8.3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,8.469891918298224,0,0,0,0.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
TIK20250511098514,19,6,1,user_164894,305,536,0,234,2,0.602,0.103,20.5,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,5.723585101952381,0,0,1,0.602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250517013533,13,5,1,user_495864,18,977,0,121,1,0.651,0.116,49.2,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,2.9444389791664403,1,0,0,0.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20250422092172,14,1,0,user_188008,594,3042,0,269,3,0.248,0.289,0.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,6.38856140554563,0,0,1,0.463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20251017149530,18,4,0,user_172511,135,991,0,24,4,0.182,0.083,0.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,4.912654885736052,0,0,0,0.736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250630114601,21,0,0,user_32112,43177,3618,0,240,1,0.242,0.237,8.8,-0.7071067811865477,0.7071067811865474,0.0,1.0,10.673086385256404,1,0,1,0.521,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20251001085019,14,2,0,user_29734,19274,628,0,40,0,0.85,0.1,0.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,9.866564198431531,1,0,0,0.85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
TIK20250605025659,12,3,0,user_61827,1893,2770,0,96,3,0.06,0.622,40.5,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,7.546446273746024,0,0,0,0.622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20251001086262,23,2,0,user_230350,541,1851,0,76,3,0.671,0.064,13.2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,6.295266001439646,0,0,0,0.671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250913075021,16,5,1,user_384043,76,3226,0,93,2,0.143,0.17,5.3,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,4.343805421853684,1,0,0,0.687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TIK20251009146911,16,3,0,user_347703,83829,1769,1,27,2,0.888,0.011,8.8,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,11.336546217631904,0,0,0,0.888,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
TIK20250819061817,20,1,0,user_267318,1,141,0,147,1,0.937,0.136,17.2,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6931471805599453,1,0,1,0.937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TIK20250807055048,17,3,0,user_225242,6318,3154,0,86,2,0.014,0.779,71.8,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,8.751316246773456,1,0,0,0.779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TIK20250508008619,13,3,0,user_180727,4077,1627,0,39,4,0.191,0.072,13.3,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,8.3133619511344,0,0,0,0.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
TIK20250825132417,15,0,0,user_212289,5460,620,0,121,2,0.683,0.102,3.4,-0.7071067811865471,-0.7071067811865479,0.0,1.0,8.605387202152153,0,0,0,0.683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
TIK20250716119710,19,2,0,user_117113,170,1420,0,220,0,0.681,0.05,8.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,5.14166355650266,1,0,1,0.681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TIK20250421001452,15,0,0,user_456385,4,3587,0,25,3,0.797,0.104,20.5,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.6094379124341003,0,0,0,0.797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TIK20250926142690,16,4,0,user_376965,1019,3305,0,14,2,0.067,0.149,21.0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,6.927557906278317,1,0,0,0.784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
TIK20250525020806,17,6,1,user_170751,414,2667,0,92,2,0.063,0.267,25.9,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,6.028278520230698,1,0,0,0.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
TIK20250921078366,17,6,1,user_450168,32575,468,0,99,3,0.082,0.78,61.7,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,10.391331099910195,1,0,0,0.78,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
TIK20250929143864,21,0,0,user_128498,15892,3645,0,29,2,0.073,0.817,66.6,-0.7071067811865477,0.7071067811865474,0.0,1.0,9.67363403969682,1,0,0,0.817,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TIK20250822064092,19,4,0,user_281409,48,3517,0,14,2,0.121,0.131,17.1,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,3.8918202981106265,0,0,0,0.747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250823131798,15,5,1,user_211108,49289,3340,0,185,4,0.018,0.855,73.7,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,10.805476499699424,0,0,1,0.855,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
TIK20250708116877,8,1,0,user_329000,47108,2445,0,289,1,0.688,0.047,17.3,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,10.760219344553063,1,0,1,0.688,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TIK20250827066061,13,2,0,user_235708,13701,464,0,25,1,0.069,0.744,58.1,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,9.525297086562844,1,0,0,0.744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
TIK20250702114990,11,2,0,user_181736,21017,2212,0,286,1,0.783,0.097,7.7,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,9.953134492425542,1,0,1,0.783,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TIK20250515099670,15,3,0,user_93641,4735,2437,0,191,3,0.122,0.282,21.8,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,8.462948176563842,1,0,1,0.597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIK20250530023317,18,4,0,user_389095,1615,2410,0,66,5,0.799,0.062,4.7,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,7.38770923908104,1,1,0,0.799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TIK20250718047316,20,4,0,user_346050,2396,2468,0,76,2,0.861,0.017,10.3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7.781973234434385,1,0,0,0.861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TIK20250522101794,13,3,0,user_135419,626,1307,0,237,1,0.068,0.742,30.9,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,6.440946540632921,1,0,1,0.742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
TIK20250424092978,18,3,0,user_431547,6004,470,0,114,2,0.241,0.3,23.7,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,8.700347734514084,1,0,0,0.459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TIK20250604106210,19,2,0,user_195929,2414,1246,0,289,2,0.121,0.109,16.9,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,7.789454566086673,1,0,1,0.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
TIK20250603105883,19,1,0,user_193661,377,2937,0,255,3,0.626,0.08,0.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,5.934894195619588,0,0,1,0.626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
TIK20250420091697,20,6,1,user_448139,274,2694,0,137,3,0.841,0.028,0.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5.616771097666572,1,0,0,0.841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TIK20250617032511,18,1,0,user_338417,9074,632,0,71,1,0.261,0.054,48.2,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,9.113278659133051,0,0,0,0.685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250505007217,16,0,0,user_414863,7547,220,0,86,3,0.769,0.028,2.5,-0.8660254037844385,-0.5000000000000004,0.0,1.0,8.92903790648844,0,0,0,0.769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
TIK20250505007463,20,0,0,user_36704,1151847,621,0,87,0,0.3,0.025,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,13.956878167088096,1,0,0,0.675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
TIK20250930144155,19,1,0,user_447674,2251,3239,0,246,1,0.713,0.025,20.1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,7.719573989259581,1,0,1,0.713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TIK20250508008523,6,3,0,user_185655,2445,3012,0,24,3,0.644,0.082,0.4,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,7.802209316247118,1,0,0,0.644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
TIK20250430094893,18,2,0,user_258291,122,1402,0,80,5,0.125,0.072,18.3,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,4.812184355372417,1,1,0,0.804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TIK20250519014095,9,0,0,user_123104,154,775,0,106,1,0.188,0.113,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,5.043425116919247,0,0,0,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TIK20250922082337,23,0,0,user_340218,47,923,0,110,1,0.095,0.147,0.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,3.871201010907891,1,0,0,0.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TIK20250925142506,20,3,0,user_350732,15587,1488,0,86,3,0.14,0.899,78.8,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,9.6542566664586,0,0,0,0.899,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
TIK20250819130418,10,1,0,user_205114,253,2525,0,292,2,0.141,0.277,24.9,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,5.537334267018537,1,0,1,0.582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
TIK20250815059108,20,4,0,user_392416,187,1800,0,70,1,0.758,0.097,0.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,5.236441962829949,1,0,0,0.758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
