emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,post_id
0.8461163,-1.3387983,2.372292,2.6123433,0.032662567,2.7434816,-3.5374122,-0.7232365,INS20250605106513
-0.67032844,2.461236,0.67639613,2.6294298,1.6954552,-0.9376103,-4.044342,-0.76491654,INS20251001144430
-0.22892179,-4.5708838,1.9003041,0.0074487296,0.014611547,-1.1279168,-2.3936276,-1.7517816,INS20250722048874
-1.9571743,2.058244,2.9530778,1.9602009,-0.19125623,-1.4174085,-3.7188385,-0.4924962,INS20250801124841
2.6649456,-1.5914682,1.4826491,-0.87849677,4.0335655,-1.6200204,-2.5718095,-1.1210352,INS20250706116397
-0.62092394,-1.7977476,3.030085,-1.2198019,0.1063679,2.3693175,-3.9680164,0.37595773,INS20250421001707
0.9494249,-0.8420614,1.0620964,0.7322057,0.770789,-3.895719,-2.484251,3.3967366,INS20250902068424
1.3391736,-1.2494081,0.42362624,-0.2366809,-1.2164665,1.4842252,-4.83066,2.283717,INS20250826065662
-0.23460807,-3.4016993,2.066338,-2.1685529,2.3886337,-0.1265739,-2.1995835,-0.030950787,INS20250724122131
-0.6556279,-1.8227772,2.1653357,0.8718264,-0.9178326,-4.151387,-1.9808716,0.51280296,INS20250804052766
-0.46186072,-3.6572363,0.8609717,-2.0583768,1.7993367,-2.2689106,-2.8466547,-0.55749375,INS20250507008336
1.7182975,-2.8271785,1.2856665,-0.112890005,-2.003961,-1.6360053,-3.818538,-2.1351726,INS20250803125226
0.34200597,-1.0814538,1.3440424,1.0782998,-1.5653464,-1.0266358,-2.9166179,3.6227808,INS20250624035003
-1.0133065,-1.6741561,-0.26733,2.9752676,-1.2410367,-2.034451,-2.8152864,-0.7148434,INS20250703115324
0.8660594,-2.7959535,1.0480227,3.0362842,0.69503295,-3.2140174,-2.1426852,-2.268048,INS20250922080243
0.2516168,0.076322705,4.157905,1.4578946,-0.94844234,-0.39756134,-1.9541243,-0.63059115,INS20250607028397
0.0039316276,-2.1699252,1.6093051,0.37098947,2.1425083,0.6929058,-2.541032,3.792764,INS20250711044048
-1.7415652,-2.9917605,2.3975134,3.0779734,-0.07371055,-1.6809748,-1.7287269,0.5466395,INS20250502006312
1.4386332,-4.577602,0.6029203,1.9376576,-0.23969333,-2.006272,-2.3289173,-0.8348034,INS20250825132381
1.375851,-3.1094532,3.2254686,-0.3791684,0.5544814,2.2495368,-3.1097126,-0.3565041,INS20250817060712
-1.8050996,-1.082965,1.760656,3.9140387,2.0877702,-1.6565673,-2.056583,-1.2153083,INS20250524102686
-0.75271475,-1.8718948,1.7670424,-3.1291,2.273782,0.27576926,-4.027825,-0.4335467,INS20250904070559
-0.15806788,1.8081019,2.7671783,1.3373008,2.5489151,-1.5118102,-2.1711586,-1.3188409,INS20250726050379
0.72267,-4.789822,0.2618197,1.6517382,0.22931343,-1.3770237,-2.2216706,-0.50116444,INS20250922081093
2.2896101,1.5705864,2.750703,0.57271093,-0.7718638,0.28742984,-4.2168856,-1.0146952,INS20250614109245
2.2678106,0.4020881,0.26587144,2.5641952,1.8356944,-3.113412,-2.2812643,0.14563727,INS20250709117371
1.6760298,0.6684551,1.5902435,2.5834193,2.6749263,0.31160268,-2.7465236,-1.8358915,INS20250906072262
-1.1998571,-1.3932292,0.4404246,1.4229904,2.2583673,0.0751673,-3.423314,-3.2274883,INS20250719120574
-1.2681645,-2.4131405,0.052291818,-1.0649923,1.2953428,-2.4833586,-3.1538665,-2.462832,INS20250521017633
-1.7456791,0.9284819,0.57242274,-1.0264441,3.4761434,-0.58812803,-4.136895,0.35386118,INS20250706041952
-0.118339434,1.1672587,-0.82255477,1.8044236,1.2808561,0.8422319,-4.7065043,2.0757146,INS20250508097417
-1.5003883,1.4157815,-0.627195,-0.19183059,0.4711633,-0.20193438,-5.639542,-0.09598684,INS20250903069911
0.52208483,-1.376425,2.0045617,3.0386798,0.40227675,-2.435267,-0.9640079,-0.8956936,INS20250911137992
-1.4483055,-2.8326538,1.78534,3.414463,1.435754,1.3395565,-2.6392167,1.819795,INS20250707042848
0.23380353,1.8775113,1.9264379,0.8910349,2.923197,-0.24343354,-3.5284934,3.0883098,INS20250815059027
-2.4675882,0.27911595,-0.3495215,0.54083294,-0.2692585,0.29442182,-5.3582244,1.3770761,INS20250801124698
3.5640082,-2.0757215,1.1344849,1.7551857,1.735015,-3.0046456,-1.8701929,0.7704694,INS20250613030612
-2.2892897,-0.3403662,2.2985907,2.0975714,4.069344,-0.5912942,-2.3331997,0.08557644,INS20250604025410
-1.1001656,-0.49509814,3.153892,1.4442458,-2.7540917,-1.4617492,-3.696959,-0.5899019,INS20250817129884
0.37426898,0.9686622,2.45516,3.798088,-0.99016315,-0.008080648,-3.173724,0.036915015,INS20250521018046
-0.77827567,2.1771498,2.071058,0.14468914,1.6710947,-1.1651794,-3.5271544,-1.860379,INS20250429004829
-1.9109493,0.9161535,0.14511125,-0.38639438,3.2829711,-0.09655927,-3.9106379,-0.28459787,INS20250809055632
1.693551,0.78824466,3.2024696,3.3550642,0.3247897,-1.1620263,-2.4233015,2.2031198,INS20250822063801
2.3908405,-2.8791962,-0.59113586,-0.7370931,1.5673001,-1.380931,-2.7091255,-1.1166222,INS20250604025461
0.63681096,0.644443,4.405032,1.462016,1.3809197,1.1387691,-2.5798092,1.7751061,INS20250629037126
1.2431518,-2.3330526,3.1088717,0.7516638,1.549663,1.609726,-2.5576222,3.0345201,INS20250727050543
1.5429229,-2.6061878,-0.80961645,2.8580327,1.4400615,-3.3109386,-2.4046738,0.7412556,INS20250913138647
-0.5606044,-0.17303713,0.84160125,0.6596909,-1.3378438,-4.0137835,-3.5462513,2.225523,INS20250922081078
1.428239,0.20319188,3.4799664,-0.23242702,3.2035153,-1.715018,-1.6999232,1.3705975,INS20250428004148
2.161794,-3.039054,0.45983353,-0.95513153,0.94112563,-3.6151686,-2.554149,1.1146231,INS20250607107132
-1.5394232,-2.2256386,1.1638548,-0.23440771,3.9962204,-2.4991896,-2.0464268,0.5106738,INS20250531104831
0.93873364,-1.8508705,3.7517447,-1.9121764,2.408624,-0.16785173,-2.657277,-1.5423049,INS20250822064371
0.8086908,0.51183295,-0.47720936,-2.391509,1.0170574,-0.8386468,-5.279653,-0.09319146,INS20250428094184
-1.7577559,-1.759329,-1.2195252,-0.41826728,2.178005,-2.6425405,-3.6965547,-1.1214195,INS20250828133419
-0.9983951,0.73212916,4.4577436,1.1671613,0.51644665,-1.9900465,-2.6305106,-1.8547344,INS20250622111960
1.4927956,-2.9550068,1.2965946,-1.0448948,3.1162176,-3.100545,-2.00917,1.1513684,INS20250613030344
-0.042002544,0.1747508,1.0258312,0.6104408,-1.1973597,-4.086631,-3.635062,2.3251235,INS20250922080468
2.110487,0.96096414,3.0310419,3.1399434,1.9725254,0.04688166,-2.1544154,0.7268259,INS20251007146442
1.0942398,0.5601348,3.1353993,2.814735,0.19159707,-1.3030157,-1.6905183,2.182164,INS20250507097155
-1.2295151,1.0587094,4.1880527,1.2401608,0.31462762,-2.4628406,-2.6206665,2.0827096,INS20250610029528
-2.2817197,-1.3493433,2.7023888,-2.2211697,0.28446433,-0.88389635,-3.2901497,-0.037787966,INS20250922079358
-1.6748372,-0.042279758,1.5417526,4.525689,0.58674985,-0.62744045,-3.0415208,1.6477855,INS20250826065249
0.50632864,-0.14855552,1.342977,1.3465244,2.6115324,2.319875,-3.8605657,2.742612,INS20250915076550
-2.8358126,0.61769426,2.1440606,1.8201795,0.7164135,-1.5116671,-3.4978983,-2.0767612,INS20250817061351
-1.2157128,-0.38892096,1.08343,2.5521572,1.433551,-4.2585773,-2.2208567,-0.6507267,INS20250708042953
-0.297082,-1.5618789,-0.4039056,1.5054607,2.6244516,-3.2943728,-2.1226175,-1.3109944,INS20250827133028
-0.42395845,-3.4666173,4.0592866,-0.22771655,0.97476214,-1.4376619,-1.7841457,-1.585205,INS20250616032022
0.6833387,-2.8577285,-1.308668,0.21267354,3.2730615,-0.6237171,-3.1547694,1.9132049,INS20250628113851
0.47864246,-2.2041178,4.4793787,2.4288082,0.253671,1.1382396,-1.9999979,1.0109186,INS20250816059998
1.9472209,-1.4901304,1.5239412,-0.36475456,1.4677627,-1.5742534,-2.7662988,4.1330423,INS20250821131347
-1.4491264,-0.71526986,-0.78408253,2.7633097,2.625979,-2.9459555,-2.7741199,-0.05913289,INS20250530023428
-0.8317488,1.8516929,2.2715766,0.68496,2.300388,-0.46293604,-2.1752248,0.90704644,INS20250808126844
-0.8563668,-2.0706358,0.5787682,-0.6561116,2.5158334,-0.29756117,-3.2894144,3.7586298,INS20251017149556
-0.18795691,0.8754387,0.967349,3.5275226,3.2725875,0.9832028,-3.4831374,0.9048796,INS20250615031776
-0.85903203,-3.2641559,2.2607303,2.758265,-1.9324633,-0.9408264,-2.594655,0.026488308,INS20250831134346
0.43959874,-2.8865876,0.9325697,0.18564995,-1.4856107,-1.1638952,-3.2190166,3.2674396,INS20250805126103
-1.3288835,-2.6823447,0.73812324,-0.714233,1.9265525,-2.7823644,-2.215432,2.455793,INS20250831067599
2.5118492,-1.4581494,-1.0903945,2.711829,0.39814612,-1.9660065,-3.1391842,2.0944664,INS20250908136775
0.6348379,-3.4042225,4.056276,-0.606086,0.75819904,-1.6765385,-1.6852783,-1.0101346,INS20250525020713
1.2944672,-4.3160906,1.7451177,1.0983517,0.08364979,1.582148,-2.7914815,1.3102624,INS20250615031618
-0.98360926,-1.045193,-0.11583501,1.6286308,2.5763137,-3.2449245,-2.3710241,-1.5644045,INS20250720120779
-0.31848294,-1.4401436,0.5772257,3.3378513,0.06968811,-3.6347024,-1.9825566,0.1933996,INS20250902068726
-1.7084074,-1.2283508,-0.060989577,0.5759004,0.69242394,0.8247688,-2.156826,1.0901138,INS20251010147248
-1.6448514,-2.505268,1.8854222,-0.16334517,1.156984,2.0085585,-3.3484092,2.1336226,INS20250812128211
-0.75568455,-3.2443461,2.1881852,-0.6786876,1.9880953,-2.2448545,-1.6191462,2.2584388,INS20250529104044
-1.4815111,-2.4875052,4.2176323,-1.0769818,0.6380719,-1.2807261,-2.1703377,1.5147543,INS20250705040560
0.21889727,-3.3991432,0.20866552,-1.8282949,0.8789418,-1.5116884,-3.1631315,-1.4566799,INS20250714046001
2.6342275,-3.0434654,-0.0804032,1.7745421,-1.6273552,-1.2303267,-3.433364,-0.4074448,INS20251002086346
1.0358498,-2.2487907,1.9491912,1.4390221,1.7277538,1.2467691,-2.5031853,3.4872084,INS20250925142460
-0.2101908,-1.248166,0.6424251,2.8733413,-1.3111091,-1.7249855,-3.8360882,-2.886331,INS20250626036473
-0.06850769,-0.64398855,0.61631477,-1.3825984,4.453021,-0.56830406,-3.1304388,-0.52939695,INS20250907072585
1.8929142,0.46851963,4.372624,-0.7344888,0.40263647,-0.26553625,-3.1994066,-1.5620685,INS20250701039340
-1.5724134,0.28600726,1.2563287,3.9464164,0.7837942,0.12607038,-3.0581374,-0.66911066,INS20250621034654
-0.009336272,1.8992705,0.44811565,2.8382602,0.76732504,0.4836793,-4.727911,-1.3649054,INS20250421002227
2.0927887,1.43987,-0.09368894,1.407643,2.3287117,-0.5645751,-2.9726157,1.7315083,INS20251017090469
-1.055998,1.332726,4.032223,-0.24450125,-0.75372875,-0.20101997,-3.8537142,1.3977083,INS20251013090084
1.0783696,0.1787097,4.056925,1.655939,2.4486012,-2.4064112,-1.5787278,2.2415493,INS20250705040451
0.012777904,-2.6140459,0.92569226,3.328583,2.5176032,-0.45664012,-1.2655547,0.4054988,INS20251017149601
-0.76547164,-2.034175,2.275463,-0.9244605,1.5565002,1.6850845,-3.545362,-2.2724504,INS20250430094956
2.194094,-1.4179655,1.9015372,-1.1561198,0.54869765,-1.8249191,-1.857853,-1.2699201,INS20250804052728
-2.8189394,0.95117897,1.6383991,-0.5865539,1.3770972,0.5859603,-4.7635746,-0.7277513,INS20250729051626
0.27282494,-1.5089351,1.1239554,1.4786263,2.1895676,-2.6225262,-2.863103,-3.8622725,INS20250521101593
-0.5653433,0.112109974,2.950814,1.219764,-2.131995,-0.67895234,-2.8082843,-0.73642737,INS20250515099601
-1.0169692,0.17157038,2.8946807,-0.42005107,1.584477,-0.31736922,-1.2377516,0.8075487,INS20250903069465
-2.1327207,0.054472934,0.49380445,-1.4630622,3.0467246,-0.1798447,-3.8948252,0.38291475,INS20250525102723
0.24957846,-0.76845956,1.1412451,-3.5158482,1.0078596,-1.3111504,-4.3281565,0.29300082,INS20250525020710
0.4401094,0.28747478,2.2042367,0.3297653,2.3259432,2.8453376,-4.1139474,1.4755028,INS20250517013865
-1.8333874,-2.8626566,0.06699892,1.8697624,2.995017,-1.9643817,-2.4031355,-1.4558461,INS20250522101983
3.078146,-3.434371,0.10612338,2.8036852,1.9249856,-0.54687226,-2.3641262,0.37331158,INS20250507008496
0.8208312,1.5028952,0.71655536,0.20473053,0.20184772,-1.8592004,-4.8375797,-2.9025798,INS20250515099697
2.4462993,0.16033837,2.9569497,1.8438382,-1.473851,-2.8809032,-2.7425168,1.1322604,INS20250809056546
1.0261788,-4.0955477,-0.00092975615,0.78298765,1.9397198,0.53213495,-2.1585588,0.47573087,INS20250802124999
-0.30686265,-3.0374627,2.5407076,3.0476172,1.3653785,-1.7443587,-1.1794847,-1.19776,INS20250507097258
0.86766344,-1.577805,-0.615579,2.7110462,-2.168038,-0.13346654,-4.5965147,-0.0060955947,INS20250809056072
3.579935,1.5693468,1.166797,1.9908926,1.1340721,-0.39013454,-3.6983423,1.2206274,INS20250701039470
-1.5931718,-0.22123231,1.1960777,4.6755514,0.576363,-1.0754598,-2.863507,0.93150276,INS20250508008614
1.0679044,-1.8781998,3.8375804,0.8843435,1.2890075,-1.3794649,-2.101783,-3.2000053,INS20250506096989
0.016268425,-1.0295051,-1.3806838,2.1894047,-1.1207948,-0.031050475,-4.7073054,-1.0565417,INS20250629037272
0.26491684,1.9527005,1.8817809,0.87266386,2.8554301,-0.28780007,-3.343507,2.563604,INS20250815058175
0.1878176,-3.3773081,-0.5914722,2.259679,2.095174,0.6217208,-2.901239,-1.4157767,INS20250902135041
1.6462069,-3.5188756,-1.4583068,1.1054729,-0.31226274,-1.0164263,-3.57258,1.469424,INS20251005087260
0.65605223,-2.9027088,-1.5186003,0.32050347,3.307334,-0.46049538,-3.537106,1.8892173,INS20250829133663
0.4038031,0.03298906,0.56797665,0.75759304,3.68631,2.1054718,-3.7030401,1.3087734,INS20250830133921
-0.2649966,1.3353513,-1.2687501,1.4030184,1.0774815,0.4040513,-4.9736643,1.3779473,INS20250801124768
0.40056622,-1.4881017,2.962625,2.5949647,1.2064128,-3.6517758,-1.0904324,1.2748485,INS20251001086092
-1.4404593,2.0461524,3.635791,2.0305185,0.3911066,-1.10446,-3.4066682,-0.7719922,INS20250507097330
0.6817027,-0.28584397,3.6377964,-2.5362902,-0.5136122,-1.7971959,-3.4649868,0.7961986,INS20250501095128
-0.61116844,0.14382316,0.6352275,0.7733392,0.98020023,-3.903471,-2.000387,-1.0914025,INS20251011089413
0.30339193,-2.4033513,1.8916641,-0.59035134,1.8835137,2.103166,-3.567474,-2.078731,INS20250905071139
1.8108026,0.13759202,3.90102,1.800778,0.46781072,1.6999327,-3.0577376,2.023019,INS20250716046281
-3.5901773,0.08799092,0.84970206,1.0973471,1.8495584,-2.7789192,-3.4600255,0.48917463,INS20250507008320
-3.3301842,-2.6805863,1.9795184,1.9626148,0.27776116,-0.7484948,-2.6480072,-0.6443529,INS20250630114351
0.45732594,0.03986834,0.1656543,-0.43314698,4.2684817,-0.26852125,-3.0997353,-0.74005353,INS20250806054788
-0.023345612,-3.7777517,1.8438928,1.8630688,3.5314293,0.02708063,-1.4972461,1.073672,INS20250524019644
2.8199744,-1.4801568,3.102383,-0.048068076,-0.26413092,-0.5950139,-1.6206684,0.7461072,INS20251007146207
-0.2108974,-0.7855307,-0.42539218,-2.2284155,-0.3601767,-1.9349341,-4.6685543,1.8093228,INS20250922141322
-0.049707126,-0.7613141,-0.21959737,-2.129065,-0.65747327,-1.9277278,-4.6705604,1.8339175,INS20250801124817
-2.2683666,-0.4082123,1.5270495,1.7686746,4.1317825,-0.22122346,-2.6011405,-0.06590335,INS20250726050336
1.2215934,-3.69249,2.821874,1.6418191,1.5857828,-1.5676032,-1.1508523,-1.3110107,INS20250724122223
-1.1829802,-3.5381413,2.4792738,3.0093825,0.35055676,-0.15886228,-1.7167403,0.38911694,INS20251010089099
0.33585188,-0.32314518,1.3914452,-3.4435496,1.0326711,-1.4249015,-4.352591,0.16374363,INS20250906136320
-0.22881535,-2.7424757,0.23780173,-0.4817754,-0.14836091,-3.4339108,-3.3493948,-2.2323313,INS20250729051134
-1.8752815,-4.4254155,2.45987,0.43160245,0.03574722,-0.17428277,-2.3879259,0.9300341,INS20250923141869
0.82168597,-3.5581684,-0.6620243,1.123375,0.411268,1.2820346,-3.6504686,-1.1466534,INS20250926083724
-1.6635553,0.8308479,0.69663864,-1.0695114,3.089832,-0.38889396,-3.4477563,0.37401918,INS20250613030925
-0.8145225,-0.5934055,-0.7253662,1.3521482,3.112728,1.3151199,-3.6852734,1.5429286,INS20250525020168
-0.42946202,-2.0316298,3.5305738,-0.62711024,0.6047208,2.5956817,-3.5816164,0.31521523,INS20250915076418
-0.8547184,0.95060843,4.201742,1.4011555,0.10007372,-2.272542,-2.4768677,2.0507307,INS20250712045048
1.3982008,-0.6930794,-1.0406252,2.9087324,-1.2198862,0.07019288,-4.752049,-0.095491976,INS20250924142139
0.91087055,1.1531547,3.3354461,1.1147839,0.5476762,-1.1498774,-2.9057403,3.5692632,INS20250607028155
1.1447206,1.3239949,3.2102134,1.3030711,0.37388998,-0.9159202,-3.2367349,3.5534985,INS20250817060721
0.0058846455,-0.40520883,2.7203426,0.5399633,3.1455438,1.9728512,-2.6763446,-0.850235,INS20250613109092
2.0647664,0.44774574,-0.050824136,1.309804,0.6739259,-1.1827029,-2.8493068,-2.2702072,INS20251004145462
3.2731726,-0.3045163,2.1834297,-0.76296693,-0.22202317,-1.4320067,-3.2574508,2.5669749,INS20250814128900
-0.29608876,-1.7657216,1.2353886,1.6668952,0.22190201,-3.0626783,-2.3125348,3.7586124,INS20250422092270
-1.177535,-2.2116144,-0.009216057,1.2589692,0.018795876,1.4248397,-3.7197437,2.452827,INS20250519015876
0.7360087,-2.8205438,4.1747313,-0.08266537,-0.76660866,-1.7214955,-1.9085836,-0.94921607,INS20250928143373
0.07031513,-0.37944427,2.6840124,-1.1793983,-0.0932005,1.4867364,-4.11269,-2.1683657,INS20250813057207
-1.117593,-0.96503025,-0.9142149,2.9673426,2.7718232,-2.5555751,-2.9307983,-0.980974,INS20250822064366
-0.42276624,0.77994204,1.0462337,3.6723459,3.3710265,1.0620362,-3.5062797,0.83322155,INS20250729123694
1.7640586,0.68674815,1.5951862,-0.5719151,-1.1478647,1.1235665,-5.057721,-0.86387736,INS20250512098802
1.9305112,-1.0646542,2.7452815,-0.64914113,0.76564497,-4.423866,-2.1030908,0.486325,INS20250529104042
-0.24381529,-1.8140163,2.5644462,1.1126586,-1.1155769,-0.4290293,-3.3122907,-3.2905495,INS20250713045254
-0.1642655,-0.8082819,-0.8762854,-1.3865888,-0.4670046,-2.154731,-4.6487656,2.2478142,INS20250731051870
1.2113602,0.8989049,-1.5261993,0.8765278,3.058952,-2.0202866,-3.8920684,0.2258358,INS20250709117224
0.60637784,-3.5200565,1.8764626,2.1759267,-2.546092,-0.39935383,-3.2190166,0.53304815,INS20251001085214
-1.9445679,-1.5698661,-1.0317566,1.8231,0.5626491,-2.223133,-3.5410225,-1.7206475,INS20250915076291
2.4545722,-3.1044283,-1.0736812,1.8981694,-0.17624569,-1.2313206,-3.756546,-1.6452368,INS20250503095785
-2.1679826,0.53854465,-0.83350956,0.4262943,-0.24245284,-0.94086045,-5.2542915,1.3976113,INS20250801124842
-2.2844574,-3.4309406,0.13079204,2.4039245,-0.29761106,-1.1877373,-2.968432,1.3921844,INS20250822063885
-2.7934475,-0.5705355,0.046228115,2.094357,0.76605695,0.07135633,-2.8880513,0.94903916,INS20250821062189
-1.1778641,-1.2480365,1.9916224,0.047111426,-2.2908888,0.7193977,-4.6104236,2.0529017,INS20250625035936
3.1114838,-0.5771737,0.60111946,1.5170965,-1.6611708,-0.73896605,-4.3053102,-1.6202463,INS20251003145091
-2.071658,-1.7893329,3.6614664,3.0413654,0.45875734,-0.04907906,-2.3940027,-1.560648,INS20250901134771
0.27500856,-3.5284534,0.56303865,2.442569,-2.079676,-1.713061,-3.032772,0.86933476,INS20250501095326
-0.73588014,-1.6552435,0.9961711,-0.72561663,4.5474486,-1.9042101,-2.3341432,1.2666836,INS20250720048316
-1.569096,-1.2489759,1.3235651,3.5440626,2.1470447,-1.1681743,-2.2445002,-2.3640118,INS20250822064113
0.34295037,-2.6621192,0.75804216,-1.3532692,-1.1396147,-0.65864974,-4.439156,-2.438837,INS20250907072747
-1.5150077,-0.62653315,3.5382311,3.3160806,-0.39416817,0.6530176,-2.8551505,1.7251346,INS20250717046965
0.7420785,1.3506521,-0.5802522,2.0092921,-0.3595173,-1.1899949,-4.447563,2.4726143,INS20250922080565
0.72669584,-0.3488641,2.4448526,0.109620064,3.0449846,-2.7305903,-1.1497437,0.038798638,INS20250915075879
0.19489296,-0.73804235,-1.1124941,-0.052761566,2.5331576,1.0707164,-4.827284,2.6372273,INS20250924082866
-1.6083002,-3.5331388,1.265028,0.8363909,1.7738918,-1.3719125,-2.2007005,3.1438212,INS20250818130360
1.2909952,-1.4253663,3.0377772,-0.5295974,-0.10177674,-2.7384634,-2.5022414,3.5195801,INS20250630114569
3.3433123,-0.9566384,0.04253669,2.1741874,0.26372105,-1.4355121,-3.227428,2.672005,INS20250812128380
-2.065962,1.360382,1.6359911,1.9593434,1.6059711,-2.5067677,-3.1333501,2.433444,INS20250627036850
-0.9533858,-1.8796064,-0.8502588,0.62727404,-2.0966334,-0.6598683,-4.649891,0.84706885,INS20250728123598
0.50935495,0.72459763,2.2785966,0.74252266,3.7760143,-2.553743,-1.6894548,0.49058375,INS20250629037207
-0.89065474,-0.8752055,-0.3607955,3.6883836,0.12069413,0.90770894,-3.4945843,0.7192539,INS20250731052064
3.213655,-0.881802,3.0695066,1.3704021,-1.3245486,-1.5994865,-2.5297503,1.468614,INS20250428094064
1.9261817,2.0638154,0.80969876,2.9561746,0.45633712,-1.1080394,-3.768856,-0.8188572,INS20250617110407
0.29645482,-3.1861143,0.4296149,-2.6640651,0.674933,-0.81997246,-3.7593198,-0.3488677,INS20250907072825
1.6215761,-1.700477,-0.7739973,-1.2816784,0.09213422,-1.6943669,-4.3191543,-1.9704226,INS20250629037393
0.79179144,-3.5704894,1.6964841,0.24137038,-0.9512133,1.7614725,-3.8755636,-1.2442719,INS20250510009908
-1.4927573,-1.4900391,-0.91437846,-0.13304657,-0.04734134,-1.8613211,-2.7222414,1.3218472,INS20250803125341
-0.83255845,-3.3363547,0.27219138,-0.1714604,3.4655929,-1.8557849,-2.6187437,-1.7886035,INS20250705039834
-0.90576166,-1.5398507,1.7724983,2.5300987,2.25845,2.5285192,-3.2567105,-0.89984196,INS20250524102456
0.58387834,-1.2174654,1.9375192,0.14076112,1.9403101,-1.4928708,-0.66862416,-1.4186156,INS20250605026161
0.033574373,1.1901408,0.91632515,-1.0251716,-1.8395915,-1.7941607,-5.19837,0.2754989,INS20250519016283
1.0824444,-3.0672958,1.1162401,-0.72487944,-1.4367517,-1.3199747,-3.7114425,-2.325613,INS20250724049587
3.0434737,-0.5271898,0.2910378,1.8320456,-0.07242402,-0.82514054,-3.6445467,3.2335992,INS20250806054513
-0.3351685,-2.2376127,0.09113389,1.9923171,-1.2691703,1.4368373,-3.2742164,-0.11295759,INS20250914075253
-0.94784045,-1.4610778,0.61492383,1.6062794,2.0796943,0.416445,-3.526983,-3.405976,INS20250515012659
2.3588805,-3.7231555,-0.13782498,2.5560062,2.3142226,-1.0992538,-2.12644,0.13220927,INS20250506008051
-1.1865946,-3.2811122,1.6457629,0.8451111,1.4659024,-1.9277545,-1.9897821,3.3669088,INS20250610108039
-2.165096,-3.6949341,2.3419936,1.8947595,-0.27348146,-0.2581754,-2.2322829,0.8666105,INS20250605026645
-2.286686,-1.5122902,0.7985912,2.6647656,4.054144,-0.5200273,-2.5752113,0.41640252,INS20250922080511
0.735563,-2.5760233,0.95319724,-0.71887517,-1.7045181,-1.042762,-4.3683906,-2.5617175,INS20250419091227
0.62672645,-1.7389754,3.6490567,-2.1520593,2.1531627,-0.99681705,-2.684724,-1.8132373,INS20250605026003
0.53138024,-2.2594833,4.273639,2.5757215,0.20157404,1.0851201,-2.007553,1.1341695,INS20250730123966
2.1448777,1.1310027,2.5774426,0.3828399,0.40540132,1.5781844,-3.7795913,-0.99187845,INS20250719120614
1.8256271,-1.3537064,2.4024467,-0.94232506,0.7400733,-1.658848,-2.8205879,3.9444647,INS20250421001585
1.7376871,-2.8194075,-1.1050367,0.7958286,0.397875,-1.5888482,-3.2490551,-2.0295422,INS20251004145400
0.13678731,-2.6626294,-1.2424362,0.59083086,1.5615253,-1.9603094,-3.3854916,3.263297,INS20250819130451
-1.3929876,-3.4420238,1.9301822,0.0937176,2.3497553,-1.586947,-1.958316,2.8378506,INS20251014148525
-0.9661594,-1.8512704,0.46289676,1.6710215,-1.030717,-1.9928981,-3.0458357,-2.7039645,INS20250515099747
-0.77473927,-1.6933975,2.0736008,3.351922,1.8668395,-1.1613549,-1.7437167,3.041055,INS20250827066054
-1.198429,-1.6687778,1.4456224,1.6056969,3.0758731,-3.5246832,-1.670878,1.9866824,INS20250515099773
-0.18267986,0.34404778,1.2921363,0.5465043,-0.2850619,-0.24823248,-1.5047472,2.139102,INS20250716119564
-1.7340308,-1.0835704,3.752819,1.638572,2.179948,0.06517671,-2.2496753,-2.2448971,INS20250421002388
2.6443324,-1.7376426,0.1275588,2.7991743,1.5933945,-3.564118,-2.1315596,0.40327546,INS20250625112992
-0.49809077,-1.4822178,3.071483,2.0317016,-1.3105066,2.213974,-3.5314815,0.200325,INS20250904070341
-1.6874728,-3.9086347,2.1363547,1.6419421,-0.400703,0.061458804,-2.2886305,1.136064,INS20250501005980
-1.5081491,-2.4957557,-0.2338615,-0.6529395,2.4991558,-1.9907861,-2.8990123,-1.9363798,INS20250430094974
1.134219,-3.1700115,0.91748637,3.4092305,1.6889578,-1.1866311,-1.4865233,1.5707049,INS20250513099143
0.09038365,1.5824955,-0.7432387,0.11563734,1.5572146,-3.2736323,-4.4619985,-0.8416744,INS20250830134112
1.7791456,-2.6966214,-1.7338789,1.8980887,0.42140386,-1.1803119,-4.0197883,-1.8498094,INS20250606026680
3.0354798,-0.48082948,0.8363077,3.5786927,1.5340762,-0.97252506,-2.314269,-0.7297811,INS20250513012075
-0.34440917,-3.356489,2.1042066,3.2856185,1.541943,-1.315527,-1.515956,-1.6265596,INS20250615109666
1.9301727,-0.2105287,0.74654335,-0.1867439,2.6227558,-3.8075166,-2.7916648,2.5826344,INS20250907136540
-0.021277506,-1.8749083,1.1188059,-2.2562978,0.9960086,-0.40194002,-3.830021,3.3277233,INS20250429094562
1.4404316,0.5356795,-1.351492,1.765984,2.0966456,-3.4909124,-3.7162204,0.9322028,INS20250813057022
1.3501763,0.6370668,0.13781017,1.488275,0.9125513,0.6921559,-2.3435097,-1.1255664,INS20250525020275
-1.3971499,-0.1273588,-0.8211552,2.6213293,2.430139,-3.241738,-3.1524756,1.1251172,INS20250425093271
1.6779063,0.21815868,0.8680784,1.36549,1.324193,0.03328278,-2.168522,2.9900978,INS20250503006847
2.2956324,-0.8438621,-0.69104445,0.83399206,2.3431313,-0.5282304,-2.3972416,-1.1501548,INS20250905071329
